scenario,age_group,metric,module,mean_ASD_male,n_ASD_male,mean_ASD_female,n_ASD_female,mean_CTL_male,n_CTL_male,mean_CTL_female,n_CTL_female,n_ASD,n_CTL,n_male,n_female,n_total,beta_DX_m1,p_DX_m1,beta_SEX_m1,p_SEX_m1,beta_DXxSEX_m1,p_DXxSEX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,note_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,n_model_male_m1,n_model_female_m1,n_model_ASD_male_m1,n_model_ASD_female_m1,n_model_CTL_male_m1,n_model_CTL_female_m1,beta_DX_m2,p_DX_m2,beta_SEX_m2,p_SEX_m2,beta_DXxSEX_m2,p_DXxSEX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,note_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,n_model_male_m2,n_model_female_m2,n_model_ASD_male_m2,n_model_ASD_female_m2,n_model_CTL_male_m2,n_model_CTL_female_m2,beta_DX_m3,p_DX_m3,beta_SEX_m3,p_SEX_m3,beta_DXxSEX_m3,p_DXxSEX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,note_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,n_model_male_m3,n_model_female_m3,n_model_ASD_male_m3,n_model_ASD_female_m3,n_model_CTL_male_m3,n_model_CTL_female_m3,p_DXxSEX_FDR_m1,DXxSEX_FDR_significant_m1,p_DXxSEX_FDR_m2,DXxSEX_FDR_significant_m2,p_DXxSEX_FDR_m3,DXxSEX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,3,0.8131126231122223,64,0.8016599656536864,10,0.8067237943013241,70,0.7953729059318438,49,74,119,134,59,193,-0.007848068284368265,0.14742530557999084,-0.009586245625142977,0.3556799392184208,-0.006242041699083747,0.5968917131627278,0.031042338037087325,,,,193,74,119,134,59,64,10,70,49,-0.009131721229083255,0.11726551543755402,-0.00998880164201979,0.3701945541289698,-0.0055329917381512495,0.6578432716992572,0.016370773313135675,0.49694158271291244,,,172,62,110,116,56,54,8,62,48,-0.0105183619715187,0.09607751473964758,-0.004855246126401216,0.6509920962021697,-0.006963230467213979,0.5664520954338539,0.002944950987041602,0.4633567635140183,0.5907671409150544,,138,46,92,89,49,39,7,50,42,0.8761815641422931,False,0.8771243622656762,False,0.9063233526941662,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,4,0.82926472078002,64,0.819324604579186,10,0.8283040339601868,70,0.8283169377636406,49,74,119,134,59,193,-0.0022843455677939014,0.42175874431682714,-0.010976038142764218,0.045348660450111974,0.009629917222381641,0.12198551010479396,0.18326138084764126,,,,193,74,119,134,59,64,10,70,49,-0.004153408565875462,0.17267325753993068,-0.00616268755259361,0.2906707934899114,0.006322079453049745,0.33378668119667715,0.8473017322172017,0.7216324106236478,,,172,62,110,116,56,54,8,62,48,-0.004458875401295597,0.2026622585326211,-0.0038726866885006265,0.5158594632154498,0.0055325830308400464,0.4122285186248432,0.7587750903168946,0.3078763245440904,0.3266673280796813,,138,46,92,89,49,39,7,50,42,0.3813731830350999,False,0.6675733623933543,False,0.9063233526941662,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,5,0.8217193678242691,64,0.8081409456545622,10,0.817942344896903,70,0.8179106495741468,49,74,119,134,59,193,-0.00460313751325872,0.31600667118316955,-0.016542167590280925,0.061395931388758776,0.01676974343204209,0.09531841580855586,0.03132397066355999,,,,193,74,119,134,59,64,10,70,49,-0.0060997581400387135,0.24873998765459285,-0.021596465835712897,0.034098613416195286,0.022882597961642492,0.04520028748447143,0.030399349197979493,0.37814372318684886,,,172,62,110,116,56,54,8,62,48,-0.006150921669750897,0.3466040461201966,-0.020974746096418303,0.06157270544378814,0.02267459521576488,0.07389270532192381,0.09258935598364855,0.14266083077383157,0.9753669013472314,,138,46,92,89,49,39,7,50,42,0.3813731830350999,False,0.3616022998757714,False,0.5911416425753905,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,6,0.81751113659979,64,0.8135828015923152,10,0.8191239228024558,70,0.8176051332048868,49,74,119,134,59,193,-0.0010980309096567103,0.7204652813767382,-0.005853048334050896,0.32091448129254785,0.002975495093514489,0.6571361731067198,0.18419842450386004,,,,193,74,119,134,59,64,10,70,49,-0.0005695801828259905,0.8687546994753693,-0.0036529611687934616,0.5806050907855238,0.0008897403496814782,0.9044755446813816,0.28317652022842,0.5470147671110757,,,172,62,110,116,56,54,8,62,48,-0.004447179116476244,0.2421897702232073,-0.0023189316193952658,0.720250718227225,0.0008469045288329006,0.9079473086444457,0.3782163245005669,0.32882442210438256,0.4971035461433676,,138,46,92,89,49,39,7,50,42,0.8761815641422931,False,0.9044755446813816,False,0.9912333999701688,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,7,0.8346311853929269,64,0.8220235061562373,10,0.8367089950955213,70,0.8267364514581759,49,74,119,134,59,193,0.003656657193418152,0.2158197825880806,-0.01117549337989017,0.04950456788312835,0.0009624624362491948,0.8811859753606047,0.2939880967654305,,,,193,74,119,134,59,64,10,70,49,0.003027485574465874,0.36615248801199385,-0.013697378887227246,0.03403470550143895,0.003650220527753989,0.6121236337339098,0.20050979349733172,0.3838468563701174,,,172,62,110,116,56,54,8,62,48,0.004926577434269704,0.238468910605996,-0.009672503483543211,0.17565254327257782,8.844283223439231e-05,0.9912333999701688,0.2814440782586577,0.8789870509799184,0.7410140095414134,,138,46,92,89,49,39,7,50,42,0.9439572110211518,False,0.8771243622656762,False,0.9912333999701688,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_pos,8,0.8032670561125923,64,0.7902464471358334,10,0.8033524856920029,70,0.8036275614056037,49,74,119,134,59,193,-0.005555118200511243,0.3161447874350736,-0.019513210033308876,0.06749661891274573,0.016838016105793583,0.16480483202288532,0.07492335530202257,,,,193,74,119,134,59,64,10,70,49,-0.004669457330815169,0.47167183255741657,-0.018016390305974295,0.14853061278913637,0.01601420758114197,0.2517356525559671,0.14556036958906052,0.9611481149538006,,,172,62,110,116,56,54,8,62,48,-0.009091686897213026,0.24606670240747416,-0.019898404151204186,0.13775449378442006,0.020826013842336292,0.1694763589315154,0.1823723267099796,0.7426399347898232,0.3068635533958144,,138,46,92,89,49,39,7,50,42,0.3813731830350999,False,0.6675733623933543,False,0.6779054357260615,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,1,0.7406921382915475,64,0.7317131965178693,10,0.7224853347490668,70,0.7230858061798466,49,74,119,134,59,193,-0.012189663681125933,0.37453254865921937,-0.004852171810169575,0.8537225610546593,0.005650689465349592,0.8503613492562638,0.01391560645333292,,,,193,74,119,134,59,64,10,70,49,-0.013756511679563273,0.39266100803390264,0.009173503143961759,0.7659849332979045,-0.00837551205186321,0.808600295325229,0.0368602028263119,0.7191459283594788,,,172,62,110,116,56,54,8,62,48,0.006008153660870201,0.728583847619839,0.007953988417526899,0.7878580876299723,-0.0033585156889132145,0.9199962379790741,0.00388804020780703,0.1732184928897937,0.8377171202718346,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.9570430885061968,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,2,0.7533606456128824,64,0.7631742073837104,10,0.7450350164307186,70,0.752213374883984,49,74,119,134,59,193,0.001526412141340823,0.8757466890921648,0.02047576765222872,0.2752762727509957,-0.013386484314161954,0.5303758526509039,0.01206116158998904,,,,193,74,119,134,59,64,10,70,49,0.008771940490621619,0.4390175265594979,0.031111936945539986,0.15324082752747278,-0.026032846147994115,0.28606558231091067,0.016594467244448893,0.18278586130714716,,,172,62,110,116,56,54,8,62,48,0.020988237875596668,0.11588833529490503,0.030689271136582635,0.17753335543895787,-0.026861330691230728,0.29614554550537625,0.0039799836597492365,0.033325826563423304,0.2694370287393501,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.8363929989417516,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,3,0.752378343248252,64,0.7615584792717531,10,0.7394740263802324,70,0.74297640824838,49,74,119,134,59,193,-0.010689106685339116,0.37995172268407457,0.005062271986898807,0.8283097505383499,0.0015620259979059455,0.9531103854254994,0.3896580472612018,,,,193,74,119,134,59,64,10,70,49,-0.008247977693196476,0.5666336098319209,0.008133561622510416,0.7681096399111792,-0.0016667420766410812,0.9570430885061968,0.5178495519656947,0.5282447575045958,,,172,62,110,116,56,54,8,62,48,0.009038113406697933,0.5464918585677504,0.012027075618903968,0.6382591658393305,0.005345393647878959,0.8534227169778924,0.10107290979058833,0.09573111714947254,0.42248229520955427,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.9570430885061968,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,4,0.7292437931609763,64,0.7451890604272492,10,0.7138536853515921,70,0.7004425037901114,49,74,119,134,59,193,-0.009699348304415774,0.4809940624661483,0.011691166947351459,0.6579425599697096,-0.02739985558033965,0.36234560694543694,0.34370299570627233,,,,193,74,119,134,59,64,10,70,49,-0.009084639424866849,0.573834519289948,0.016863870297400496,0.5860569438276703,-0.03504763464489352,0.31364737460315684,0.5905085929904033,0.9548633780631348,,,172,62,110,116,56,54,8,62,48,-0.0003290999442438244,0.9855369582861275,0.011051809760438187,0.7215001540795247,-0.025131963670806497,0.4740872279998594,0.3817844686268969,0.5628941183271449,0.3439357631475296,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.8363929989417516,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,5,0.7524062282452517,64,0.7578410439783583,10,0.7448593425968142,70,0.7388032456449436,49,74,119,134,59,193,-0.00395069500090004,0.7108013476325615,0.0070025092906174004,0.7320333036254205,-0.01762087771105877,0.44928940066538386,0.5088443756823617,,,,193,74,119,134,59,64,10,70,49,-0.002025711029949598,0.8703095441869017,0.019651796596678373,0.40924056629670297,-0.03219959276279699,0.2286939354811721,0.5862238045162039,0.2683273325590296,,,172,62,110,116,56,54,8,62,48,-0.00011097731667980768,0.9934684810317403,0.014449710308410024,0.5327858064906387,-0.016205057985307074,0.5363841958283655,0.3959218811069462,0.15411292447276,0.5135144683147723,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.8363929989417516,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,6,0.766388320220991,64,0.7688482709909961,10,0.7399765112257902,70,0.7435388210914187,49,74,119,134,59,193,-0.023052944610734157,0.07530665253533675,0.002671037219699271,0.914105225758655,0.004542872684248295,0.8719469668085651,0.5722792665419721,,,,193,74,119,134,59,64,10,70,49,-0.01971627395709436,0.19533461477137645,0.001885553253840766,0.9483546743417712,0.0054177849064467876,0.8682444635929636,0.6682617759632183,0.22262555006475435,,,172,62,110,116,56,54,8,62,48,0.0028327751083968233,0.8449953498315514,0.0037128373083232485,0.8806954725623733,0.006595783234910935,0.8137105604600958,0.07882706886461759,0.004214433036897844,0.8630383839910084,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.9570430885061968,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,7,0.75923407806635,64,0.7669263802528785,10,0.7429859638527085,70,0.7600120710385495,49,74,119,134,59,193,-0.01980204313166469,0.14221092482814235,0.004702537418921901,0.8554680038841715,0.014574418111462534,0.6199903585487064,0.5883402110674686,,,,193,74,119,134,59,64,10,70,49,-0.019533389046093724,0.22276692071627566,0.01701437808391998,0.5789014367833824,0.002655330212651963,0.9384300666325192,0.7823408135341726,0.7058170890552632,,,172,62,110,116,56,54,8,62,48,-0.0003354081235666782,0.9832213075534518,0.019617379708539048,0.4717502254948815,0.006934588319765444,0.8219316381654261,0.3830002163652063,0.13708125898378462,0.9905371686840981,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.9570430885061968,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,PC_neg,8,0.7555310200547081,64,0.760676576033368,10,0.7351805757982169,70,0.7235353295064509,49,74,119,134,59,193,-0.01844547459194174,0.17263385694147423,-0.002390911049960081,0.9264195952292198,-0.01464204310126485,0.6193597550185286,0.12545283043561561,,,,193,74,119,134,59,64,10,70,49,-0.022427389977820837,0.15608044513711447,0.003280840389867812,0.913533992910565,-0.018709620010963823,0.5811699149855809,0.1728726387305064,0.6854904772437188,,,172,62,110,116,56,54,8,62,48,0.0023799483351866894,0.8729340545908634,0.0124913183565107,0.6231308700271859,-0.018759006190795728,0.5143886508507874,0.016239958155691826,0.4035800939629745,0.968132595098605,,138,46,92,89,49,39,7,50,42,0.9531103854254994,False,0.9570430885061968,False,0.9199962379790741,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,1,0.17295726434597675,64,0.24323570076263112,10,0.14001311756488807,70,0.16892288480958564,49,74,119,134,59,193,-0.030639775036016302,0.4649883133239468,0.05352231221849581,0.5059999692299366,-0.02406322633636702,0.7926491805007898,0.8406992264043851,,,,193,74,119,134,59,64,10,70,49,-0.007514465162940208,0.8716895999811284,0.10273620685904564,0.2504363580324941,-0.08349541294829296,0.40459690846396645,0.8073401475340171,0.23733257897313387,,,172,62,110,116,56,54,8,62,48,-0.008490349030061703,0.8791866335085309,0.12207314663029502,0.2020823071344472,-0.09208169444501206,0.39415607283420057,0.773221303422881,0.9766801843638456,0.9006522471551234,,138,46,92,89,49,39,7,50,42,0.9058847777151884,False,0.7492319888164147,False,0.6306497165347209,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,2,0.09144247083386535,64,0.06939057777901778,10,0.09583200491284645,70,0.08325827340861201,49,74,119,134,59,193,-0.012436340120114867,0.7119744891588747,-0.025837490482122374,0.6894252483187354,0.0028957927795921607,0.9686002890896513,0.04800379901615291,,,,193,74,119,134,59,64,10,70,49,-0.021048778916384403,0.5862079429502747,0.011801840315171452,0.8734624194208286,-0.03650054817869147,0.6607099915933098,0.03562082489522619,0.041794559112207065,,,172,62,110,116,56,54,8,62,48,-0.0517870905974288,0.27818708398311937,-0.025285187375832133,0.7559399855097545,0.01315676114939723,0.8863164329479757,0.09537273448459373,0.10589929934910343,0.6250066041804018,,138,46,92,89,49,39,7,50,42,0.9686002890896513,False,0.8809466554577464,False,0.8863164329479757,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,3,0.13906799844248288,64,0.1583953891938733,10,0.12626664406116878,70,0.13602079590833216,49,74,119,134,59,193,-0.013555891330055574,0.6467293616847649,0.025359316908006302,0.6550824921002758,-0.027871285877424865,0.666182259416686,0.14570735569635423,,,,193,74,119,134,59,64,10,70,49,-0.010003010953263634,0.7709967948902028,0.005703603928946619,0.9310083218205791,-0.004916363204147629,0.946963868786591,0.3244420556919818,0.5989015847606282,,,172,62,110,116,56,54,8,62,48,0.004478604226318247,0.9154671786497321,0.005863757398465125,0.9351259830373716,-0.01605777390033365,0.843827150558262,0.3963019467891941,0.885050104451176,0.391824312474507,,138,46,92,89,49,39,7,50,42,0.9058847777151884,False,0.946963868786591,False,0.8863164329479757,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,4,0.12496949141076753,64,0.11290773970169321,10,0.1636866751529902,70,0.14257090209816975,49,74,119,134,59,193,0.02764264109149308,0.30218988899725147,-0.05085494300691321,0.32262085597526796,0.050743100872895096,0.38570293712216674,0.08641011543033629,,,,193,74,119,134,59,64,10,70,49,0.024463493048897177,0.4323104210077808,-0.06524191331835444,0.2751600327379053,0.06171700665207528,0.3572190246265147,0.10686196307868617,0.5392221418922215,,,172,62,110,116,56,54,8,62,48,-0.015637649176145085,0.6696672532853439,-0.05625763525977784,0.3693452171870181,0.07221947358996175,0.308654570146568,0.029652750785620702,0.6523148359123603,0.47089514151736594,,138,46,92,89,49,39,7,50,42,0.7714058742443335,False,0.7492319888164147,False,0.6306497165347209,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,5,0.16358216374324241,64,0.15681714914978864,10,0.21616322195894955,70,0.18970133261178548,49,74,119,134,59,193,0.042881333966033296,0.1629467687574661,-0.01989115292433912,0.7352888142960518,-0.02319708954432075,0.7290103972131281,0.8961864731353526,,,,193,74,119,134,59,64,10,70,49,0.05735093187704073,0.06784252071864139,-0.05481734199405573,0.3606462885275704,0.018237179048058133,0.7860631520174405,0.8528604400247738,0.9325279515254292,,,172,62,110,116,56,54,8,62,48,0.07654972917067211,0.034419560430271154,-0.06695103510245325,0.2752282905751947,0.02795983260544488,0.6864941978184915,0.6650842631173155,0.7879104948612122,0.7037373916201994,,138,46,92,89,49,39,7,50,42,0.9058847777151884,False,0.898357888019932,False,0.8863164329479757,False
OVERALL_ageSexMatched_fd-0.2,child_0_9,Z,6,0.06879495130333098,64,0.12309849524887329,10,0.104263687658881,70,0.10786496431349389,49,74,119,134,59,193,0.03655234214082273,0.19135420359114302,0.07243101084194335,0.17742035261979877,-0.08361293940936645,0.17133597963234862,0.5167479209038597,,,,193,74,119,134,59,64,10,70,49,0.023950294391505256,0.44832327672304945,0.08304433514681883,0.17121391275676906,-0.09201988099701859,0.1765052744359947,0.43494496659352117,0.3390896560234538,,,172,62,110,116,56,54,8,62,48,0.04744792071879086,0.22922417812151524,0.09877577172838384,0.14323677212284122,-0.10565423509169306,0.1661812359343289,0.42940330717866315,0.9275350805468564,0.5166612955661983,,138,46,92,89,49,39,7,50,42,0.7714058742443335,False,0.7492319888164147,False,0.6306497165347209,False
