scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE2_fd2,male,preteen_10_12,PC_pos,1,0.5246923036387593,0.45386367173206077,-0.017308087646266304,0.668938810494036,0.05075317663632435,0.2607669104910162,30,55,,0.8351625980100787,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,2,0.40284579676532417,0.3846294540913116,0.008987639750765867,0.7158536554372104,0.09449710172541505,0.21125686022032908,30,55,,0.8351625980100787,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,3,0.4742674505170267,0.47983405740148577,0.04005159932589391,0.23761126348487854,0.0011743324620185128,0.33264138847162694,30,55,,0.5544262814647166,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,4,0.3408531132574454,0.3318839404421127,0.003481724803553632,0.8974018117849156,0.5500007554131392,0.12186595889306573,30,55,,0.8974018117849156,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,5,0.4106628549140821,0.38158415516534533,-0.032534197640690175,0.202076358160783,0.0018344081557094861,0.33309485684307627,30,55,,0.5544262814647166,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,6,0.40477964503494884,0.4098897565165158,0.011585333178236122,0.6786114535674812,0.19633428443725717,0.1756166293841923,30,55,,0.8351625980100787,False
ABIDE2_fd2,male,preteen_10_12,PC_pos,7,0.5173817789954164,0.5053509684816436,-0.04047021156370983,0.1307373142467921,0.062184954871717664,0.22212707290794542,30,55,,0.5544262814647166,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,1,0.39113350993111023,0.1105499466518303,-0.24316541768204342,0.1594848257197644,0.0025766138185783246,0.3366852524340853,30,55,,0.4591672210877682,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,2,0.13872045248445838,0.04466356065319261,-0.07376437566069938,0.19678595189475778,0.001251106018376908,0.35391585900121403,30,55,,0.4591672210877682,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,3,0.18523476410795142,0.11158414672721516,-0.07949278816394363,0.4408744148456646,0.0001685718349806716,0.3802229389506647,30,55,,0.6172241807839304,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,4,0.6049300823022019,0.25943898556153633,-0.4827184575424742,0.037712840016674035,0.017964960915567475,0.2832162266050835,30,55,,0.26398988011671826,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,5,0.25727458993593855,0.25232723254662054,-0.1373004654769008,0.36070523807467747,0.04791944296245898,0.22864306267585943,30,55,,0.6172241807839304,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,6,0.21134886539644665,0.3182260436903346,-0.02312884894755677,0.917631152465218,0.23065095186673573,0.17102802225045277,30,55,,0.917631152465218,False
ABIDE2_fd2,male,preteen_10_12,strength_neg,7,0.29548145800064773,0.3857264379729758,-0.07789979240717329,0.7985543020067108,0.5801188863906669,0.11772648380639572,30,55,,0.917631152465218,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,1,11.706362944131806,10.303823245036138,0.16400462982849215,0.9156498929435672,2.4403620545503075e-05,0.42112664297969393,30,55,,0.9212023851739563,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,2,15.791280229284304,15.265595827352245,1.383518265350983,0.3053224386946824,0.03756554422156953,0.23841123228473782,30,55,,0.6413030014387194,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,3,8.361460044648913,10.024988720844489,1.993561230008233,0.09694718289173192,0.43545766932506674,0.16271756620309297,30,55,,0.6413030014387194,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,4,9.138412928219996,9.923120807123576,0.8899126887469915,0.4580735724562282,0.00032611567031031835,0.3653704945755355,30,55,,0.6413030014387194,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,5,9.608668907648989,9.24674460215744,-1.021483280977281,0.39464125900681685,0.565071416743131,0.11967988387277273,30,55,,0.6413030014387194,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,6,10.298887311749986,10.576676491661505,0.11897569891250495,0.9212023851739563,0.4752846066224615,0.1306312396579894,30,55,,0.9212023851739563,False
ABIDE2_fd2,male,preteen_10_12,strength_pos,7,14.75140786025769,15.548021987163937,-1.9673867371072464,0.3557737740755515,0.23738630266126737,0.16853587567669515,30,55,,0.6413030014387194,False
ABIDE2_fd2,male,preteen_10_12,z,1,2.4054832200211723e-17,-1.369755679732336e-17,-3.659088533896127e-17,0.06900702466288593,0.8256695350075279,0.13879439269136684,30,55,,0.48304917264020153,False
ABIDE2_fd2,male,preteen_10_12,z,2,4.408650773290553e-18,-1.9331414338901875e-17,-1.6877687124573875e-17,0.5238358349064708,0.6951429943305105,0.11426459320322657,30,55,,0.630362266402199,False
ABIDE2_fd2,male,preteen_10_12,z,3,-4.722302795714635e-18,-8.270600814758108e-18,-2.4401365595455702e-17,0.2708524185052658,0.5305559695282072,0.12307029698174099,30,55,,0.630362266402199,False
ABIDE2_fd2,male,preteen_10_12,z,4,1.0792082715698139e-17,-8.879346982200295e-18,-1.454863878974706e-17,0.41112960737827164,0.8737129832735226,0.09563150249241315,30,55,,0.630362266402199,False
ABIDE2_fd2,male,preteen_10_12,z,5,7.800060200910001e-18,-3.082020682136228e-18,-4.670155236408174e-19,0.9773550389535145,0.0853514593070015,0.21367451513788904,30,55,,0.9773550389535145,False
ABIDE2_fd2,male,preteen_10_12,z,6,-7.285838599102587e-19,1.0610199587610871e-17,-1.099662659900534e-17,0.5403105140590276,0.32407453197950564,0.15703798229439347,30,55,,0.630362266402199,False
ABIDE2_fd2,male,preteen_10_12,z,7,1.6971378006639763e-17,-5.93930499187584e-18,-1.6266586329574703e-17,0.5152371618543703,0.26148125982361786,0.17344897587385555,30,55,,0.630362266402199,False
ABIDE2_fd2,male,preteen_10_12,z_neg,1,5.28677630773884e-19,0.0,-4.543329401448362e-19,0.596798465437869,3.000545134620272e-05,0.4142467601150881,30,55,,0.815369016369672,False
ABIDE2_fd2,male,preteen_10_12,z_neg,2,2.0185873175002845e-18,0.0,-2.1684072143276223e-18,0.10637234527236826,1.7976213451823151e-07,0.5121644274949904,30,55,,0.5036873325987009,False
ABIDE2_fd2,male,preteen_10_12,z_neg,3,1.1307827102663632e-18,4.485749594445077e-19,-1.0665742802180566e-18,0.2814298721001179,0.3480190917546537,0.15445395184495392,30,55,,0.6566697015669417,False
ABIDE2_fd2,male,preteen_10_12,z_neg,4,3.5745817080734206e-18,4.427129003154034e-18,-1.0053123690815555e-18,0.8375946432541062,0.02059901571923602,0.255893197105018,30,55,,0.8375946432541062,False
ABIDE2_fd2,male,preteen_10_12,z_neg,5,4.5818728000403285e-18,2.210833728690788e-18,-3.848940294843166e-18,0.41971443428015565,0.40330746119642213,0.1432022848607225,30,55,,0.7345002599902725,False
ABIDE2_fd2,male,preteen_10_12,z_neg,6,-1.233581138472396e-18,3.8016727812922025e-18,5.9534237095807546e-18,0.14391066645677167,0.744667987776338,0.11925405345142448,30,55,,0.5036873325987009,False
ABIDE2_fd2,male,preteen_10_12,z_neg,7,0.0,-7.763797375001095e-20,1.7154691220290023e-19,0.6988877283168616,0.2142546098553921,0.1717157198099979,30,55,,0.815369016369672,False
ABIDE2_fd2,male,preteen_10_12,z_pos,1,1.8239378261698997e-17,-1.1102230246251566e-17,-2.805275045160529e-17,0.1569790084051906,0.8355825063733452,0.11697286000925955,30,55,,0.6405341452201267,False
ABIDE2_fd2,male,preteen_10_12,z_pos,2,3.455428984470973e-18,-1.9331414338901875e-17,-1.5853717051141387e-17,0.5490292673315372,0.7171756130242751,0.11049784830654141,30,55,,0.6405341452201267,False
ABIDE2_fd2,male,preteen_10_12,z_pos,3,-7.131640956793504e-19,-6.252013497257824e-18,-2.776538396917377e-17,0.20606198909173964,0.3349675155901664,0.1506668964007145,30,55,,0.6405341452201267,False
ABIDE2_fd2,male,preteen_10_12,z_pos,4,1.0371543691218911e-17,-6.493743788790866e-18,-1.2882667393373404e-17,0.43560018358540864,0.9802731543242377,0.06413297733850964,30,55,,0.6405341452201267,False
ABIDE2_fd2,male,preteen_10_12,z_pos,5,5.509123800889835e-18,4.0070657305135805e-18,1.2893097067376217e-17,0.41159321667119747,0.029085635404136452,0.2449878760154851,30,55,,0.6405341452201267,False
ABIDE2_fd2,male,preteen_10_12,z_pos,6,-7.883354463050155e-18,1.2317588026996531e-17,-1.57683647871587e-18,0.9326923757441827,0.36483035892763177,0.16153146550663322,30,55,,0.9326923757441827,False
ABIDE2_fd2,male,preteen_10_12,z_pos,7,1.6971378006639763e-17,-5.240563228125742e-18,-1.5971973154269716e-17,0.5218874689358853,0.2563298907419403,0.17374653039594767,30,55,,0.6405341452201267,False
