scenario                    , age_group    , metric      , module, mean_ASD_male       , n_ASD_male, mean_ASD_female      , n_ASD_female, mean_CTL_male       , n_CTL_male, mean_CTL_female     , n_CTL_female, n_ASD, n_CTL, n_male, n_female, n_total, beta_DX_m1            , p_DX_m1              , beta_SEX_m1           , p_SEX_m1             , beta_DXxSEX_m1        , p_DXxSEX_m1           , p_SITE_m1             , p_IQ_m1, p_RIGHT_HANDED_m1, note_m1, n_model_m1, n_model_ASD_m1, n_model_CTL_m1, n_model_male_m1, n_model_female_m1, n_model_ASD_male_m1, n_model_ASD_female_m1, n_model_CTL_male_m1, n_model_CTL_female_m1, beta_DX_m2            , p_DX_m2              , beta_SEX_m2           , p_SEX_m2             , beta_DXxSEX_m2         , p_DXxSEX_m2          , p_SITE_m2             , p_IQ_m2              , p_RIGHT_HANDED_m2, note_m2, n_model_m2, n_model_ASD_m2, n_model_CTL_m2, n_model_male_m2, n_model_female_m2, n_model_ASD_male_m2, n_model_ASD_female_m2, n_model_CTL_male_m2, n_model_CTL_female_m2, beta_DX_m3            , p_DX_m3              , beta_SEX_m3          , p_SEX_m3            , beta_DXxSEX_m3        , p_DXxSEX_m3         , p_SITE_m3             , p_IQ_m3             , p_RIGHT_HANDED_m3    , note_m3, n_model_m3, n_model_ASD_m3, n_model_CTL_m3, n_model_male_m3, n_model_female_m3, n_model_ASD_male_m3, n_model_ASD_female_m3, n_model_CTL_male_m3, n_model_CTL_female_m3, p_DXxSEX_FDR_m1      , DXxSEX_FDR_significant_m1, p_DXxSEX_FDR_m2      , DXxSEX_FDR_significant_m2, p_DXxSEX_FDR_m3    , DXxSEX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      3, 0.8338330358831109  ,        140, 0.8334020772189277   ,           15, 0.8318927321491147  ,        156, 0.8337928108788992  ,           23,   155,   179,    296,       38,     334, -0.007037412931253859 , 0.239617512257459    , -0.0014585888134211744, 0.9136497646515744   , 0.004484424821223666  , 0.7911251292317928    , 0.058732437292863114  ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.007080185342264558 , 0.23756361312234134  , -0.0016489544821594523, 0.9026622906890287   , 0.004688511225066319   , 0.7823032784552534   , 0.05979891022546045   , 0.7429882212652106   ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.010281224378547484 , 0.18659236942711488  , 0.0023021806070331885, 0.8960286216693015  , -0.0004118453335863262, 0.9855052267003991  , 0.24281935452167291   , 0.7359392378159963  , 0.005679538912658706 ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.9855052267003991 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      4, 0.8215431032905491  ,        140, 0.8254126609018876   ,           15, 0.8186529957204659  ,        156, 0.825176766559067   ,           23,   155,   179,    296,       38,     334, -0.006935418855912732 , 0.001495260538843868 , 0.0004988971727419161 , 0.9184814762274892   , 0.006208957233110143  , 0.3119607164300531    , 2.2081070659152074e-05,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.006866825408553342 , 0.0016358865999821022, 0.0008041836218600079 , 0.868852931243467    , 0.00588166705544825    , 0.3375745766998182   , 1.826839837318187e-05 , 0.14611672003422416  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.007685856625896409 , 0.0034746886217797194, -0.002141044991543689, 0.7171322651258063  , 0.010564319545334981  , 0.1655827839799223  , 6.095803223584115e-05 , 0.4758355677581723  , 0.21812966030155187  ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.6623311359196892 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      5, 0.816547330411749   ,        140, 0.8182897562560504   ,           15, 0.8170551094066113  ,        156, 0.8180305219320998  ,           23,   155,   179,    296,       38,     334, -0.0022812930681096934, 0.3910281974742891   , -0.0017510960595134364, 0.769707521730402    , 0.0022867524514337545 , 0.7613338412964701    , 0.040252091420240214  ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.0022212497503628324, 0.403658592979183    , -0.0014838633722255579, 0.8042235764492426   , 0.002000258786378474   , 0.7905973416013303   , 0.03288899497223562   , 0.3002005389075135   ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.004144527223425707 , 0.18734618291445615  , -0.005107288798769122, 0.4730335232812189  , 0.006404837970751011  , 0.48436062963782595 , 0.030946148989883727  , 0.6983163098354224  , 0.4046837597615232   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.7658212965206915 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      6, 0.8245561897565555  ,        140, 0.8216825667865065   ,           15, 0.8166276009352448  ,        156, 0.8217018893936907  ,           23,   155,   179,    296,       38,     334, -0.011636488625830362 , 0.07249129440650899  , -0.004232736597847439 , 0.7709986803728708   , 0.010301932252661343  , 0.5736323701265916    , 0.05724981296339085   ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.01159262766704872  , 0.0740561827628267   , -0.004037526167742833 , 0.7817902675353684   , 0.010092651897981954   , 0.5822410449438051   , 0.05721041229496491   , 0.7557740278798304   ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.01571852227135961  , 0.05879945589534101  , -0.006747445544318553, 0.7195210258186321  , 0.013506433574886997  , 0.5765100683180653  , 0.1171990055215144    , 0.6479544392412857  , 0.011752614584342057 ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.7658212965206915 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      7, 0.802673923023465   ,        140, 0.8026809587680592   ,           15, 0.8013933192201939  ,        156, 0.8048314209912146  ,           23,   155,   179,    296,       38,     334, -0.009182418152780208 , 0.020428389193008652 , -0.011912750023072176 , 0.18007021520438973  , 0.012029928221568113  , 0.2819124363333929    , 2.757798751236389e-12 ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.009041577668377198 , 0.022095096630680378 , -0.011285916221438513 , 0.20320951484081037  , 0.011357914947169687   , 0.3086277784702028   , 1.6480573114733897e-12, 0.10099657457530344  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.013226228272813466 , 0.005195768424090606 , -0.017245260610398355, 0.10606716642173616 , 0.021896076237277573  , 0.11077209535217364 , 1.6177983799561153e-11, 0.15681370582733437 , 0.6589246752989069   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.6623311359196892 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_pos      ,      8, 0.8261852395057738  ,        140, 0.8275920216605823   ,           15, 0.82101068336309    ,        156, 0.8264839257171886  ,           23,   155,   179,    296,       38,     334, -0.010626213382500261 , 0.07572418198920657  , -0.0009186990963042652, 0.9454568474353551   , 0.007107003947910515  , 0.6741920206570188    , 0.04470360438624274   ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.010628747667581822 , 0.07619506904218896  , -0.000929978349984692 , 0.9449278207338877   , 0.0071190961614754494  , 0.67437025382471     , 0.0463424250329877    , 0.9844751024191382   ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.014747204591127046 , 0.05823133853815732  , -0.004176578240641354, 0.8122886789284139  , 0.012063683902650654  , 0.5940946447498362  , 0.15488334955239      , 0.9873297477765537  , 0.012087886677686963 ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7911251292317928   , False                    , 0.7905973416013303   , False                    , 0.7658212965206915 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      1, 0.7021621030695405  ,        140, 0.7244220243160864   ,           15, 0.6947309989263999  ,        156, 0.7343058988189309  ,           23,   155,   179,    296,       38,     334, -0.002561209561344078 , 0.8650585676798287   , 0.015596849170708998  , 0.6456290430996378   , 0.014405405786726527  , 0.7357806674581905    , 1.3556577881000866e-05,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.0030794587800452686, 0.8377547668862426   , 0.013290295559163383  , 0.6947358098993283   , 0.016878205819259293   , 0.6920730122942841   , 5.899804787590865e-06 , 0.11436324871550309  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, -0.006216867735675813 , 0.7482095229079516   , 0.035368959549224616 , 0.4208091044580647  , 0.007044837313328257  , 0.9007689824590515  , 0.008432375884392215  , 0.3875249257630711  , 0.936969274305746    ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7357806674581905   , False                    , 0.7768631442761841   , False                    , 0.9007689824590515 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      2, 0.7300663906272756  ,        140, 0.7589432284066101   ,           15, 0.7381520651351977  ,        156, 0.7604595775910252  ,           23,   155,   179,    296,       38,     334, 0.012678642436183364  , 0.3265671858104192   , 0.025477844726022006  , 0.3808816339609165   , -0.0124322092722872   , 0.7339474089154034    , 5.441570039038277e-07 ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.012242212653553103  , 0.34249195324276177  , 0.023535442007432766  , 0.417581489781589    , -0.010349806556098289  , 0.7768631442761841   , 2.545957694048592e-07 , 0.12074612448839372  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.015970790962413058  , 0.34251511950966895  , 0.03615456809913195  , 0.3432498425028017  , -0.013254327178605134 , 0.7869702249504096  , 0.00029425308343749597, 0.36341904069538805 , 0.7055310189706571   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.7357806674581905   , False                    , 0.7768631442761841   , False                    , 0.899394542800468  , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      3, 0.7352049881258234  ,        140, 0.7699695249223344   ,           15, 0.738117941508177   ,        156, 0.7472519673440646  ,           23,   155,   179,    296,       38,     334, 0.014235096783530833  , 0.2895090128092992   , 0.04382722265666486   , 0.14757764938250573  , -0.03341354633210531  , 0.3799111405212449    , 0.00016010388485431873,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.013908232019778597  , 0.3006289512906933   , 0.042372457122798364  , 0.16166836922526664  , -0.031853927582528196  , 0.4026528644983567   , 0.000184532194941548  , 0.2641678598198234   ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.015335534755709049  , 0.379576255285513    , 0.056186675108395895 , 0.1561769180296968  , -0.039255460043471545 , 0.44066109527128094 , 0.0037203812581096604 , 0.45487332078666154 , 0.7226209054355908   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.6739914913165401   , False                    , 0.722218551144872    , False                    , 0.7792085054384995 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      4, 0.7305023591706554  ,        140, 0.7616385720032396   ,           15, 0.734749952048702   ,        156, 0.7443457197742348  ,           23,   155,   179,    296,       38,     334, 0.012641613069346094  , 0.31905813908269615  , 0.0315407977272884    , 0.2693249893959971   , -0.029884513442517788 , 0.4054966148360752    , 1.9406884556173233e-05,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.012334131587615753  , 0.3308821654473932   , 0.03017230068652882   , 0.2908751585457594   , -0.028417381046387177  , 0.4290490666838485   , 1.6570551040341224e-05, 0.265912307280216    ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.013467136289135564  , 0.40534294334005544  , 0.054445222016766326 , 0.1384987159284627  , -0.0423735014756262   , 0.3695602225346644  , 0.01920226373324829   , 0.8137301343776735  , 0.9421920810148156   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.6739914913165401   , False                    , 0.722218551144872    , False                    , 0.7792085054384995 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      5, 0.7099853218051818  ,        140, 0.7417614964586601   ,           15, 0.7116849512959909  ,        156, 0.7138163384505252  ,           23,   155,   179,    296,       38,     334, 0.0033871836889947052 , 0.7978254970537123   , 0.02347482029785873   , 0.43032689881659364  , -0.030134397550144014 , 0.4212446820728376    , 0.0008430995823669614 ,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.0029795090246153904 , 0.8214776234074754   , 0.021660396975009114  , 0.46647190334904026  , -0.028189198431722386  , 0.45138659446554497  , 0.0004839669074123699 , 0.15703053950623552  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.006564326720143277  , 0.6901676110362881   , 0.054424902506989226 , 0.14575635365844572 , -0.04769232067812424  , 0.3212897273628204  , 0.04133683330465928   , 0.35794159818958665 , 0.13622093753262038  ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.6739914913165401   , False                    , 0.722218551144872    , False                    , 0.7792085054384995 , False
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, PC_neg      ,      6, 0.7137114650691867  ,        140, 0.7478510168313164   ,           15, 0.7166852114674782  ,        156, 0.7223121909985603  ,           23,   155,   179,    296,       38,     334, 0.007850833666794997  , 0.5634533208077976   , 0.02931599355544922   , 0.3379220192690806   , -0.03503755109554381  , 0.362840683145015     , 0.00020457249873379656,        ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.0074704663525293384 , 0.5821892242972763   , 0.02762310609749559   , 0.366459638548941    , -0.033222647622176985  , 0.3880213771786671   , 0.0001879111011252573 , 0.19891863102288282  ,                  ,        ,        334,            155,            179,             296,                38,                 140,                    15,                 156,                    23, 0.010357063359006081  , 0.5492910925594324   , 0.04950756069819254  , 0.2073624856495607  , -0.04268759720339829  , 0.39775583263757774 , 0.002202908423770035  , 0.4694184658199511  , 0.9559143562190364   ,        ,        256,            123,            133,             230,                26,                 112,                    11,                 118,                    15, 0.6739914913165401   , False                    , 0.722218551144872    , False                    , 0.7792085054384995 , False
