scenario                    , age_group    , metric      , module, model_key, model_label, beta_DXxSEX        , p_DXxSEX          , p_DXxSEX_FDR      , DXxSEX_FDR_significant, mean_ASD_male     , mean_CTL_male     , mean_ASD_female    , mean_CTL_female   , dx_effect_male        , dx_effect_female      , stronger_in_sex, interaction_pattern              , note, source_stats_path                                                                                                                                                  , expected_table_path_male                                                                                                                                                              , expected_table_path_female
OVERALL_ageSexMatched_fd-0.2, preteen_10_12, PC          ,      7, m1       , site       , -0.0038559975304733, 0.0053085580294205, 0.0424684642353643, True                  , 0.853665238696947 , 0.8540542027485512, 0.8548508502197485 , 0.852084632498584 , 0.00038896405160415704, -0.0027662177211644767, female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site/male/table.csv            , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site/female/table.csv
OVERALL_ageSexMatched_fd-0.2, preteen_10_12, PC          ,      7, m2       , site_iq    , -0.0038041824879205, 0.0055606953085024, 0.0444855624680193, True                  , 0.853665238696947 , 0.8540542027485512, 0.8548508502197485 , 0.852084632498584 , 0.00038896405160415704, -0.0027662177211644767, female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site_iq/male/table.csv         , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/PC/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z           ,      1, m1       , site       , 0.2673708565149035 , 0.0003126612192083, 0.0025012897536664, True                  , 0.2004069936473508, 0.1547279208480084, -0.0103664250124495, 0.2071661685909356, -0.045679072799342385 , 0.2175325936033851    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site/male/table.csv             , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z           ,      6, m1       , site       , 0.1516360336947368 , 0.0064469808929668, 0.0257879235718674, True                  , 0.2179491652492503, 0.2048635109836715, 0.0955090606803627 , 0.2215923954574759, -0.013085654265578783 , 0.1260833347771132    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site/male/table.csv             , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z           ,      1, m2       , site_iq    , 0.2623127986542589 , 0.0003860009071984, 0.0030880072575875, True                  , 0.2004069936473508, 0.1547279208480084, -0.0103664250124495, 0.2071661685909356, -0.045679072799342385 , 0.2175325936033851    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z           ,      6, m2       , site_iq    , 0.1490702816767312 , 0.0073779421447429, 0.0295117685789718, True                  , 0.2179491652492503, 0.2048635109836715, 0.0955090606803627 , 0.2215923954574759, -0.013085654265578783 , 0.1260833347771132    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site_iq/male/table.csv          , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z_pos       ,      1, m1       , site       , 0.2253411125192682 , 0.0017505014657176, 0.0140040117257409, True                  , 0.2089682193330198, 0.1629459905341383, 0.0248070760304766 , 0.1996782238414583, -0.04602222879888149  , 0.1748711478109817    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z_pos/site/male/table.csv         , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z_pos/site/female/table.csv
OVERALL_ageSexMatched_fd-0.3, adult_18_plus, Z_pos       ,      1, m2       , site_iq    , 0.2203139846000373 , 0.0021278251359266, 0.0170226010874128, True                  , 0.2089682193330198, 0.1629459905341383, 0.0248070760304766 , 0.1996782238414583, -0.04602222879888149  , 0.1748711478109817    , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/module_stats_dxsex.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z_pos/site_iq/male/table.csv      , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/Z_pos/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.3, child_0_9    , PC          ,      6, m1       , site       , 0.0056495404042287 , 0.0044009238368253, 0.0189650450948622, True                  , 0.8478786610090429, 0.8459452830199293, 0.8445159516991492 , 0.8465201522473599, -0.0019333779891135272, 0.0020042005482107106 , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site/male/table.csv                , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site/female/table.csv
OVERALL_ageSexMatched_fd-0.3, child_0_9    , PC          ,      7, m1       , site       , -0.006335105948284 , 0.0047412612737155, 0.0189650450948622, True                  , 0.8440421894586783, 0.8425661678054728, 0.8461850942525558 , 0.8381882667391611, -0.0014760216532054837, -0.0079968275133947   , female         , same_direction_stronger_in_female,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site/male/table.csv                , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site/female/table.csv
OVERALL_ageSexMatched_fd-0.3, child_0_9    , PC          ,      6, m2       , site_iq    , 0.0068177423712961 , 0.0016843233431758, 0.0134745867454066, True                  , 0.8478786610090429, 0.8459452830199293, 0.8445159516991492 , 0.8465201522473599, -0.0019333779891135272, 0.0020042005482107106 , female         , opposite_directions              ,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site_iq/male/table.csv             , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/PC/site_iq/female/table.csv
OVERALL_ageSexMatched_fd-0.3, child_0_9    , Strength_neg,      2, m3       , site_iq_rh , -5.124883232283909 , 0.004517388097045 , 0.0361391047763606, True                  , 9.334816547168588 , 9.232682451455792 , 12.850027228174076 , 9.62580561931035  , -0.10213409571279541  , -3.2242216088637257   , female         , same_direction_stronger_in_female,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/child_0_9/module_stats_dxsex.csv    , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/Strength_neg/site_iq_rh/male/table.csv, /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/child_0_9/Strength_neg/site_iq_rh/female/table.csv
OVERALL_ageSexMatched_fd-0.3, teen_13_17   , PC_neg      ,      3, m3       , site_iq_rh , 0.0775330471313193 , 0.0097599497124762, 0.0390397988499048, True                  , 0.735644649941861 , 0.7405332748251097, 0.6909867615689353 , 0.7506558175844453, 0.0048886248832487045 , 0.05966905601550998   , female         , same_direction_stronger_in_female,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/teen_13_17/module_stats_dxsex.csv   , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/male/table.csv     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/female/table.csv
OVERALL_ageSexMatched_fd-0.3, teen_13_17   , PC_neg      ,      4, m3       , site_iq_rh , 0.0804523839424448 , 0.0173635742516572, 0.0463028646710861, True                  , 0.7324367094213213, 0.7364558840699275, 0.694989356805574  , 0.7485555887722621, 0.0040191746486061275 , 0.05356623196668808   , female         , same_direction_stronger_in_female,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/teen_13_17/module_stats_dxsex.csv   , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/male/table.csv     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/female/table.csv
OVERALL_ageSexMatched_fd-0.3, teen_13_17   , PC_neg      ,      7, m3       , site_iq_rh , 0.0864941228398668 , 0.0081419035201505, 0.0390397988499048, True                  , 0.7348639376429631, 0.7373343879128699, 0.692558186189432  , 0.7476384426202879, 0.0024704502699067765 , 0.0550802564308559    , female         , same_direction_stronger_in_female,     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex/OVERALL_ageSexMatched_fd-0.3/teen_13_17/module_stats_dxsex.csv   , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/male/table.csv     , /work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/hubs/module_stats_dxsex_tables/OVERALL_ageSexMatched_fd-0.3/teen_13_17/PC_neg/site_iq_rh/female/table.csv
