scenario,mapping_threshold,age_group,sex,metric,module,module_label,n_CTL,mean_CTL,sd_CTL,median_CTL,min_CTL,max_CTL,n_ASD,mean_ASD,sd_ASD,median_ASD,min_ASD,max_ASD,cohens_d_CTL_minus_ASD,abs_d
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,3,M3 Limbic,88,0.8383777638551438,0.01332203700934144,0.8402833059457984,0.7981268347814351,0.8593305659233743,84,0.8355059415608486,0.014862611100353711,0.8376773693517702,0.7690222762948256,0.8576972647217078,0.20374395821963195,0.20374395821963195
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,4,M4 Frontoparietal,88,0.8211564298479168,0.016467972022273035,0.8224810293717607,0.7683391103439968,0.8487387731908161,84,0.8189413998195628,0.018252862716985428,0.8220496636181078,0.7655678284370664,0.8510471263673395,0.1275765708448901,0.1275765708448901
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,5,M5 VentralAttention,88,0.8094561681532042,0.026893181874284418,0.8141176274538133,0.7131848238430768,0.8470984653062246,84,0.8074574923939437,0.033605956639949884,0.8146714935222716,0.6114910956008731,0.8499427544193556,0.06583988094369722,0.06583988094369722
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,6,M6 Visual-B,88,0.8207447424884028,0.02540850642638231,0.8275695312445482,0.7281690788752648,0.8544865221096606,84,0.8214772687030931,0.027311663962734514,0.8290624917826803,0.7128502164406552,0.8549847123718807,-0.027794719100040746,0.027794719100040746
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,7,M7 DefaultMode,88,0.8109333681206107,0.031119041176827247,0.8154956723981337,0.7020459414861091,0.8501224001735391,84,0.816113422055997,0.024521105950880615,0.821140140782588,0.7317718567308966,0.8498268968735087,-0.18439626864788922,0.18439626864788922
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_pos,8,M8 DorsalAttention,88,0.8286783397211775,0.01698086351668205,0.8309116118453745,0.7670122666235057,0.8542571572790749,84,0.8296046888534092,0.01686952284635617,0.8313157263150666,0.7448895764872491,0.8526243193490819,-0.05472743666464205,0.05472743666464205
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,1,M1 Somatomotor,88,0.7093373003154881,0.1184889985298388,0.749665938090441,0.0,0.8234140625193005,84,0.7275720187084099,0.11056380170413467,0.7540516862067546,0.0114279804430423,0.8379444916635765,-0.15899402083552142,0.15899402083552142
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,2,M2 Visual-A,88,0.748812939026042,0.06290781582350893,0.7628657011011442,0.479230925835825,0.8211053798932777,84,0.754015125956251,0.055426476651383345,0.7679353662643572,0.5209144683954665,0.816813512466427,-0.08761865722693006,0.08761865722693006
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,3,M3 Limbic,88,0.7408716309684114,0.08521876164231076,0.7689618862274173,0.3924966200537136,0.8205314243625532,84,0.7454641698369171,0.10758714272426269,0.7683932169507103,0.0,0.8164058531344109,-0.04744956667173703,0.04744956667173703
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,4,M4 Frontoparietal,88,0.7409887517402022,0.08032119786357425,0.7690986436351908,0.3985102926625093,0.8322527736670632,84,0.7521215922794889,0.0785334073023427,0.7745458918971788,0.3081409529368943,0.8328101915583551,-0.14011793045451756,0.14011793045451756
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,5,M5 VentralAttention,88,0.7326671414837979,0.07542659413180815,0.7618533910858989,0.48331109769795855,0.8133846236357052,84,0.7399577184262368,0.10764387796930816,0.7673909509060681,0.0626323495797206,0.8233239634888128,-0.07875931241056296,0.07875931241056296
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,6,M6 Visual-B,88,0.7376925751517915,0.06177495441077377,0.7511471592393147,0.5327593317771435,0.8311270822422099,84,0.7356053029228093,0.08709415834067098,0.7507392326588407,0.2640570954098061,0.8309460238230818,0.027752882249002367,0.027752882249002367
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,7,M7 DefaultMode,88,0.7398440610561807,0.07634305266497693,0.7695023803523846,0.4570609871941105,0.819712817346061,84,0.742213508260934,0.08766421634918786,0.7631566394655452,0.2390782934412061,0.8255489410430974,-0.0288725322294252,0.0288725322294252
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,PC_neg,8,M8 DorsalAttention,88,0.7093861566261306,0.09107749278536582,0.7320436512811244,0.1708671256030765,0.8107041527752978,84,0.7179200197776753,0.08722278655430782,0.7277300469192944,0.3063742153492856,0.8262467464607144,-0.09565363385939502,0.09565363385939502
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,1,M1 Somatomotor,88,0.13739116961897627,0.22530313103598512,0.1723513420181618,-0.4407047239573138,0.5238276227819999,84,0.1699722495552645,0.24287151549055738,0.20682490387258462,-0.542135274910641,0.5432076227688942,-0.13920834741930962,0.13920834741930962
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,2,M2 Visual-A,88,0.09872250859048128,0.18506764898057462,0.11611956735938284,-0.3105189895843852,0.4761087815173005,84,0.07852812117682016,0.1798575372146054,0.10148948690871278,-0.4271632379169632,0.4677212050231856,0.11062843452029121,0.11062843452029121
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,3,M3 Limbic,88,0.09834547764328798,0.24190818720411994,0.12291605495475999,-0.6469364277849093,0.5785431382816723,84,0.11855249595005295,0.21129071218301593,0.12528989722954692,-0.5099805278893235,0.6123105803566161,-0.08883178830136312,0.08883178830136312
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,4,M4 Frontoparietal,88,0.09914614494203108,0.1510602447716483,0.1043574128070319,-0.3212624557767365,0.4833805011450904,84,0.08920834183236452,0.14975849941474492,0.0878114827062927,-0.2184320782366391,0.394627294383263,0.06606435651906867,0.06606435651906867
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,5,M5 VentralAttention,88,0.12758500394411557,0.13865560499373122,0.1370702496087692,-0.19837000428456464,0.409471572864108,84,0.12280359049413694,0.15460190449260777,0.11736769816813912,-0.2505534834096685,0.4296260694367695,0.032602489639168515,0.032602489639168515
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,6,M6 Visual-B,88,0.21066300208079508,0.1524844971758192,0.2088185929336647,-0.2417431045338139,0.5483023374900551,84,0.16798668828241947,0.1598861441222758,0.16660541951832805,-0.2915938927260538,0.4527354069320092,0.27331718150498807,0.27331718150498807
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,7,M7 DefaultMode,88,0.12419247550520533,0.14578580087637405,0.11419631118922485,-0.1875383138333071,0.4206376310121532,84,0.14423663856916666,0.17031301058991058,0.1648893132823894,-0.2763209631666644,0.4768948173730907,-0.12667216211532448,0.12667216211532448
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z,8,M8 DorsalAttention,88,0.16662875866427374,0.13980734822251198,0.174009551476544,-0.2183416454615412,0.4559215042715698,84,0.13189185228769768,0.15782657950215398,0.1163333226666895,-0.3179463318234103,0.5006714997633998,0.2333251319875833,0.2333251319875833
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,1,M1 Somatomotor,88,0.14890625339385666,0.21286792480188324,0.19096409401363568,-0.4407047239573138,0.5236061283028598,84,0.18294648955565807,0.23734139332061452,0.21562779121367937,-0.542135274910641,0.6123229826672419,-0.15118959756905373,0.15118959756905373
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,2,M2 Visual-A,88,0.1429465010646652,0.18778267630742257,0.14128932326280083,-0.3337125827561343,0.44736918669322684,84,0.11710777972629323,0.16808478107035937,0.127709723470262,-0.2776329826743912,0.4578419458820926,0.14480557803079597,0.14480557803079597
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,3,M3 Limbic,88,0.12318550008493694,0.22203064603841377,0.1701741692319479,-0.4825267323323041,0.6034859964901235,84,0.1727346177345673,0.185471206873342,0.16820659996324344,-0.3158727615776738,0.6123105803566161,-0.2417062935125855,0.2417062935125855
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,4,M4 Frontoparietal,88,0.13206680424744632,0.15345319975317356,0.15298678417979075,-0.3511434029150954,0.4239449490958523,84,0.12378113749875143,0.14476369902505776,0.15447355714211436,-0.1789673475465237,0.4383518764656915,0.055506471790744305,0.055506471790744305
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,5,M5 VentralAttention,88,0.16660406380314927,0.12025781388098647,0.17915435970227894,-0.125807444048199,0.4326917724929044,84,0.17168439993624277,0.12939701324570899,0.18155742870652658,-0.23174719697862756,0.4431839657367945,-0.040706669615431526,0.040706669615431526
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,6,M6 Visual-B,88,0.23074675333130365,0.14376180794313095,0.24825301729619295,-0.2377532965522513,0.4793158746399907,84,0.2052656153546384,0.15234743532596368,0.2107532189496601,-0.1567050172671595,0.4890100576220819,0.17215142191175056,0.17215142191175056
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,7,M7 DefaultMode,88,0.1679736237994027,0.1302676990138471,0.18308672213154045,-0.1767718480816763,0.4555850756640029,84,0.19068121931896395,0.13557927656763413,0.20333772105114556,-0.1257591397728231,0.4530456577365314,-0.17087830885204086,0.17087830885204086
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_pos,8,M8 DorsalAttention,88,0.19257074895155932,0.13834037524636297,0.22247833168996384,-0.1992859408501231,0.5423874413363924,84,0.15892583465810034,0.1459349179418999,0.15502537517557824,-0.1618532280747882,0.5707868163720982,0.23677091563801358,0.23677091563801358
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,1,M1 Somatomotor,88,-0.24060027675036777,0.2550735966410998,-0.12783441766620865,-0.735390767873592,0.0,84,-0.2495273748138707,0.2622398720304891,-0.2692036566264002,-0.8081471965236484,0.1723425809274532,0.03452124305777871,0.03452124305777871
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,2,M2 Visual-A,88,-0.30750131862315344,0.14886987069419985,-0.33036447402452107,-0.5712896355972711,0.22165092837856937,84,-0.3273785119462545,0.1441768813542709,-0.35982200253306007,-0.6682233868026236,0.08579299582513315,0.1355903926548494,0.1355903926548494
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,3,M3 Limbic,88,-0.3294462041105938,0.20800627100810665,-0.3840316337199696,-0.7079028131239872,0.334048170140113,84,-0.35324425538449183,0.22382615572978456,-0.35630665457844585,-0.8620678362670539,0.1428014650901911,0.1102399693841832,0.1102399693841832
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,4,M4 Frontoparietal,88,-0.31351636562981156,0.13769443141869558,-0.3293529000206261,-0.6479676268054768,0.2326089876026504,84,-0.290119585980469,0.1361511868229105,-0.3034641751355931,-0.6170456715724133,0.0729544173507395,-0.17085032554776844,0.17085032554776844
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,5,M5 VentralAttention,88,-0.3161962981335911,0.08842703695499565,-0.31327681182367406,-0.6126788686663944,-0.061583480409375696,84,-0.32486517334658777,0.12100348618859798,-0.3338980675602792,-0.6006973028079501,0.013564940975034356,0.08209542191015443,0.08209542191015443
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,6,M6 Visual-B,88,-0.33089133338185756,0.1657101313157769,-0.34910804390255157,-0.6158433790923001,0.2403922386431377,84,-0.3351953240069033,0.15333384487430407,-0.3532665213628171,-0.6365673688459637,0.1193906363031702,0.026935733061699208,0.026935733061699208
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,7,M7 DefaultMode,88,-0.3116139856689142,0.09303639091068108,-0.30771131762871895,-0.5345482985043933,-0.0411235064618638,84,-0.2862288822103479,0.09435162930829463,-0.2856153811779115,-0.5767280137179751,0.0530532734269759,-0.27097432593953347,0.27097432593953347
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Z_neg,8,M8 DorsalAttention,88,-0.32753377798234085,0.14343371012574813,-0.32747472061219285,-0.5905584845833398,0.0,84,-0.3049063405598852,0.140330487967836,-0.315674279023094,-0.6005577821764916,0.0133209978899171,-0.1594300164272939,0.1594300164272939
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,1,M1 Somatomotor,88,49.87403691773604,18.70619550786896,45.532567754227784,21.233527837437578,120.23023593146354,84,49.07808853384722,18.761327287911612,42.67129566939548,22.08904623336275,114.49673411250114,0.042488802133370585,0.042488802133370585
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,2,M2 Visual-A,88,39.96953615977825,12.946367264020491,37.13337860922911,20.027489464031532,91.27994561009109,84,38.65376406615302,12.921157921408438,37.35148316557752,14.096108240977628,83.46627602999797,0.10172919820035925,0.10172919820035925
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,3,M3 Limbic,88,39.29799495782936,14.846353038852941,35.11536556738429,17.05941709317267,83.41748859547079,84,39.964470497120985,16.10250299504494,37.110147348968894,19.72729143506149,108.03114820219344,-0.04307513514864354,0.04307513514864354
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,4,M4 Frontoparietal,88,48.581473051522316,17.53153339030897,43.425339571753284,19.297552160918716,106.55287434533238,84,46.641495292378856,17.06657392182611,41.65943229140248,23.48536147503364,116.94051325693728,0.11209801745594057,0.11209801745594057
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,5,M5 VentralAttention,88,48.09279630818119,17.712698363554544,44.418038257799026,24.363614405621774,110.74934746720828,84,46.912098273110416,18.876099668262547,43.000501662019815,21.632095840439433,115.86929434689227,0.06455443693112031,0.06455443693112031
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,6,M6 Visual-B,88,47.294244776791565,16.30002191699614,44.239339132545865,23.75241013756022,120.64167989278212,84,46.34831131146997,16.10871730359432,44.57455140375532,17.633382964180782,111.50778888911007,0.05836608649394083,0.05836608649394083
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,7,M7 DefaultMode,88,43.9731672308046,15.791595672999183,41.56344736196479,19.04465119121596,89.93514712864999,84,43.60927930949025,15.704158618228336,41.60455028654542,19.22354087093845,115.35728952288628,0.023105511218764144,0.023105511218764144
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_pos,8,M8 DorsalAttention,88,51.81958218993993,17.059202907573162,49.567055881227134,22.29976102360524,106.41541080363096,84,49.84018895898797,17.43060337817377,45.210076025978196,23.73492397239897,119.06399145722388,0.1148037824049169,0.1148037824049169
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,1,M1 Somatomotor,88,7.869489038766584,5.646815029500146,7.5009259157814085,0.0677434206008911,27.00837147142738,84,7.793944347869174,5.28810796246102,7.598861066624522,0.3095012344419956,23.232025919482112,0.013799078246787095,0.013799078246787095
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,2,M2 Visual-A,88,9.232682451455792,5.155385058874772,8.750339661724865,0.2065711766481399,22.329847160726786,84,9.334816547168588,5.546738474736473,8.696501791815535,0.626928261561261,24.815113660646603,-0.019090359409676242,0.019090359409676242
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,3,M3 Limbic,88,9.589352906346654,5.197787746911358,9.51083462499082,0.2757278010249138,20.705535837681964,84,10.566646898009605,6.2146703415025275,10.251118984946515,0.8490856289863586,27.660894266329706,-0.17094801505424947,0.17094801505424947
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,4,M4 Frontoparietal,88,8.107040595060177,4.860711253304717,7.608025886089308,0.2965617887675762,20.61747211148031,84,9.18664436143384,5.157507046055999,9.318633930524811,0.4821240305900574,20.63987594563514,-0.21558377616056362,0.21558377616056362
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,5,M5 VentralAttention,88,8.7397309200045,5.636303558383463,8.045397820096696,0.3107484164647758,22.77851692744298,84,9.713412553093328,5.992110152241935,9.163960256337305,0.6873531591845676,23.58462244446855,-0.16750813241344994,0.16750813241344994
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,6,M6 Visual-B,88,8.667887691581903,5.4519561622759065,8.082944011257496,0.3544442765414715,21.093926953151826,84,9.82821757601507,6.3971973045504384,8.727428885096742,1.152057804632932,30.083941306336783,-0.19559520283965343,0.19559520283965343
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,7,M7 DefaultMode,88,10.19129247458119,6.730259904368181,9.075870507134823,0.4348431676626205,29.923208888620135,84,10.390961871111747,6.402080041506091,10.05955996713601,0.6971126385033131,26.4771931450814,-0.030381468247201993,0.030381468247201993
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,male,Strength_neg,8,M8 DorsalAttention,88,7.641854649319281,4.91161371340825,6.670475496095605,0.0717694275081157,19.335835514240895,84,8.410733159757001,5.26675252964272,8.395022737095132,0.7139696883969009,26.048744240310043,-0.15111300814404222,0.15111300814404222
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,1,M1 Somatomotor,57,0.8501215074386022,0.005582060500218518,0.8507902721965652,0.8361267286911425,0.8614689335359184,20,0.8543383458927046,0.006203717491505073,0.8556053682389195,0.8407791690406854,0.8623487832294692,-0.7338850262984503,0.7338850262984503
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,2,M2 Visual-A,57,0.853233366664512,0.003112142686866771,0.8534001598645808,0.8463643794806077,0.859436035891485,20,0.8551681284292414,0.004414205552940465,0.8545548232031477,0.8463393550338549,0.8633184078051739,-0.5546475949149348,0.5546475949149348
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,3,M3 Limbic,57,0.8531771682532252,0.0036158156604204424,0.8537953805813681,0.8444425621532371,0.8609894396622507,20,0.8555380479010228,0.004390686565331179,0.8561822978219031,0.8462809037669176,0.8635163092337277,-0.6169035007256166,0.6169035007256166
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,4,M4 Frontoparietal,57,0.8421953239563816,0.005654735444624562,0.8433168132011062,0.8271196528276277,0.8509832361417934,20,0.8460504295860062,0.004369042326761709,0.8449616367360893,0.8392428215101776,0.8535195814832992,-0.7194665660781046,0.7194665660781046
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,5,M5 VentralAttention,57,0.838354255736931,0.007611938939208822,0.840540089232529,0.8160947777063052,0.8498171908331187,20,0.8407887597707926,0.008859730621475688,0.8430353645155652,0.8196672447086876,0.8509462443046936,-0.3063580001952769,0.3063580001952769
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,6,M6 Visual-B,57,0.8465201522473599,0.004805082572241918,0.846732649720757,0.8355851696115171,0.8551694422002287,20,0.8445159516991492,0.01075048137699296,0.8470818993327549,0.8155063646027265,0.855316891221903,0.29385302273196195,0.29385302273196195
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,7,M7 DefaultMode,57,0.8381882667391611,0.0094363973965165,0.8397124406404317,0.8062546662327444,0.8514693013332271,20,0.8461850942525558,0.006417902510346911,0.84727402903366,0.8300718090474011,0.854423268394395,-0.9117847390443717,0.9117847390443717
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC,8,M8 DorsalAttention,57,0.8471045063665394,0.004414381653040102,0.8477096155148431,0.8366839423248651,0.8558893624625246,20,0.8475590025646088,0.005102966573569841,0.8492179719937412,0.8397705762790297,0.8546281569351328,-0.09883391881355452,0.09883391881355452
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,1,M1 Somatomotor,57,0.8325936158125088,0.013378878154042723,0.8333217077595965,0.793383554890088,0.8539753020096075,20,0.8391481706774782,0.013265228877623256,0.8401832314358859,0.8144827079749144,0.8584146960625498,-0.4909713275642999,0.4909713275642999
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,2,M2 Visual-A,57,0.8340344268530888,0.012878797789023398,0.8368232790794735,0.7986125239399653,0.8554048909643328,20,0.8316121570610461,0.022353933744379616,0.8404422665376559,0.7619596930171217,0.8492904614661125,0.1530647011394165,0.1530647011394165
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,3,M3 Limbic,57,0.8275346957889713,0.017011698214428526,0.8284697682552918,0.7796235192894625,0.8509237272689116,20,0.8280098007662173,0.020730696435591334,0.835995122237573,0.7951396712192005,0.8557258399360033,-0.026355836938858332,0.026355836938858332
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,4,M4 Frontoparietal,57,0.8186090061700494,0.017048260610701964,0.8192231440527223,0.7748973969906501,0.8469411877960007,20,0.8205732728467405,0.015174161463451468,0.822553098782178,0.7695417849074929,0.8410961380199161,-0.11837552989900842,0.11837552989900842
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,5,M5 VentralAttention,57,0.8068556422805927,0.024567024906152556,0.8134846835221718,0.7391246768454426,0.8411208200373512,20,0.8057315082938123,0.017985055245670248,0.8013702873419088,0.7763326601413724,0.8397799543255638,0.048710569330393916,0.048710569330393916
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,6,M6 Visual-B,57,0.8178983512240342,0.02438559043872537,0.8260300723984729,0.7395989246709436,0.8488902667903175,20,0.8132336736667349,0.030439019228660085,0.8227640879967797,0.7385989000608002,0.8517808210399747,0.17904916822999936,0.17904916822999936
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,7,M7 DefaultMode,57,0.7985635985235443,0.03248493175852529,0.8032700414738494,0.7183032064638809,0.8449324720736029,20,0.8128361752770606,0.0258710252705353,0.8191035645127602,0.730420483581599,0.8475462396596752,-0.46124784116487116,0.46124784116487116
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_pos,8,M8 DorsalAttention,57,0.8274894486802383,0.012472186478192935,0.8287491561540875,0.7907183875591209,0.8509895577039308,20,0.8267178684714803,0.01809615049818751,0.8295535675887977,0.7784039159965661,0.8474945206662087,0.05468113182139664,0.05468113182139664
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_neg,1,M1 Somatomotor,57,0.7284702864360121,0.08514626416432206,0.7469546882821971,0.245318124941644,0.8247677834910235,20,0.7263588621645651,0.08438056673093791,0.7430986134153894,0.4792433414015478,0.8280732090654968,0.024854045857071037,0.024854045857071037
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_neg,2,M2 Visual-A,57,0.757747237992886,0.04802860338251936,0.7685052090431802,0.6024741677321153,0.8271407694672179,20,0.7566716729470335,0.03645397777100729,0.7611671959131826,0.6660273830725553,0.810611510305477,0.02370314704113753,0.02370314704113753
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,female,PC_neg,3,M3 Limbic,57,0.7634541563801485,0.08397129541528935,0.7851914537918419,0.2262173989002245,0.8280479971373713,20,0.7735239725049736,0.04361456566394445,0.781572361495739,0.6818371846331734,0.8494449519592445,-0.13283402125535282,0.13283402125535282
