scenario,age_group,metric,module,mean_ASD_male,n_ASD_male,mean_ASD_female,n_ASD_female,mean_CTL_male,n_CTL_male,mean_CTL_female,n_CTL_female,n_ASD,n_CTL,n_male,n_female,n_total,beta_DX_m1,p_DX_m1,beta_SEX_m1,p_SEX_m1,beta_DXxSEX_m1,p_DXxSEX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,note_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,n_model_male_m1,n_model_female_m1,n_model_ASD_male_m1,n_model_ASD_female_m1,n_model_CTL_male_m1,n_model_CTL_female_m1,beta_DX_m2,p_DX_m2,beta_SEX_m2,p_SEX_m2,beta_DXxSEX_m2,p_DXxSEX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,note_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,n_model_male_m2,n_model_female_m2,n_model_ASD_male_m2,n_model_ASD_female_m2,n_model_CTL_male_m2,n_model_CTL_female_m2,beta_DX_m3,p_DX_m3,beta_SEX_m3,p_SEX_m3,beta_DXxSEX_m3,p_DXxSEX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,note_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,n_model_male_m3,n_model_female_m3,n_model_ASD_male_m3,n_model_ASD_female_m3,n_model_CTL_male_m3,n_model_CTL_female_m3,p_DXxSEX_FDR_m1,DXxSEX_FDR_significant_m1,p_DXxSEX_FDR_m2,DXxSEX_FDR_significant_m2,p_DXxSEX_FDR_m3,DXxSEX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,3,0.8088752208442689,106,0.8011715720049936,18,0.794776735278526,126,0.7995562304130046,42,124,168,232,60,292,-0.014101547034102314,0.060758757700253206,-0.003983144619808546,0.7822710353656444,0.009480960767091672,0.5927601549388214,0.1734820509380558,,,,292,124,168,232,60,106,18,126,42,-0.015302000360348178,0.057745827883757074,-0.007062361860756592,0.6555735585593631,0.013376767416440302,0.4878352581990431,0.2900056536325774,0.8608526532312744,,,271,115,156,216,55,99,16,117,39,-0.01596309358721391,0.09810824989769897,0.003828119626094865,0.8475475738352317,0.006674174803539651,0.7807059594241333,0.32747576139417583,0.9337733462372438,0.38424267056146727,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.8685594901033723,False,0.9609984752618538,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,4,0.8281667061059896,106,0.8313585045293148,18,0.8271750488822329,126,0.8275111383471598,42,124,168,232,60,292,-0.00022423038533257028,0.9149379152528425,0.004799673444075475,0.2350168970623132,-0.004504826677077897,0.364463810931239,0.18799089009910883,,,,292,124,168,232,60,106,18,126,42,0.00033100249660067936,0.8803407574591343,0.0038590758548655893,0.3734249012847465,-0.003265874348460051,0.535922375899939,0.3797281116347289,0.6033114830768076,,,271,115,156,216,55,99,16,117,39,-5.129933394668472e-06,0.9983807603129117,0.006058167251453516,0.24782362752093276,-0.004305940148158988,0.49458339582232724,0.4604341396379886,0.6505789775998817,0.6372675672023231,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.8685594901033723,False,0.9609984752618538,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,5,0.8149929104030086,106,0.8199762099992968,18,0.8099205072713301,126,0.8179399134933769,42,124,168,232,60,292,-0.0046089382701924395,0.551769737145997,0.012988555907913174,0.38326442410159056,-0.002766304217102847,0.8798849907962458,0.08033093071485632,,,,292,124,168,232,60,106,18,126,42,-0.004702685994763161,0.5723823846302852,0.013891230748506057,0.3975332922813529,-0.0025024904418835866,0.9003004798499583,0.2567671123596336,0.5380384092276655,,,271,115,156,216,55,99,16,117,39,-0.00896519767107658,0.3659697551573637,0.017352277704253346,0.3979538684586572,-0.0006829801383186159,0.977933018885699,0.3257827193923438,0.6246929315870502,0.45780432927728465,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.9003004798499583,False,0.977933018885699,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,6,0.8194885761256292,106,0.8186909811852383,18,0.8196688998404442,126,0.8217417246364442,42,124,168,232,60,292,0.0007374386670714189,0.7489495906659147,0.0011902976770573823,0.7881942717110311,0.0016955817093402478,0.7556395237127611,0.002929847474735999,,,,292,124,168,232,60,106,18,126,42,0.001370657876487092,0.5683979395310659,-0.0007546839859360758,0.8733146267196049,0.0031537178257356226,0.5842607399259964,0.014461225257546654,0.5955537144429643,,,271,115,156,216,55,99,16,117,39,0.0009910482889626637,0.706756141079304,0.003015101704659296,0.5804494768090196,0.0019910689641982446,0.7616849254729771,0.017044628720637913,0.661186451056268,0.3688678322928515,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.8685594901033723,False,0.9609984752618538,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,7,0.8354725632436052,106,0.8383991766402674,18,0.8281245253409368,126,0.8356856705860525,42,124,168,232,60,292,-0.008567645186251856,0.22214455566725821,0.004164574104437671,0.7572972440047941,0.004192662763889229,0.800258751069851,0.24232350738537894,,,,292,124,168,232,60,106,18,126,42,-0.009166121078873652,0.22470374676844912,0.003926934761590721,0.7914963014238051,0.005524541194697181,0.7599895538404507,0.3042210386023759,0.8580082316881457,,,271,115,156,216,55,99,16,117,39,-0.011805587606099661,0.20042946090161626,0.00782179155388448,0.6814472223362646,0.004605018869094662,0.840873665854122,0.3683803364745558,0.9584934154988106,0.2730132327377056,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.8685594901033723,False,0.9609984752618538,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_pos,8,0.8083890054829557,106,0.8043000862174786,18,0.80535099198006,126,0.8044992965684108,42,124,168,232,60,292,-0.0033326252871666764,0.3812908336878688,-0.0022583886125745953,0.757504497373381,0.006512275390572399,0.46921986781176533,0.00031802671967708454,,,,292,124,168,232,60,106,18,126,42,-0.0025957894246782746,0.5142280680247396,-0.00463191409932124,0.5546747801598811,0.008243314121746712,0.38798703214332725,0.000616223824432381,0.8925374559028657,,,271,115,156,216,55,99,16,117,39,-0.0031953126757684,0.4562131188791007,-0.002967176209800429,0.7380918995338117,0.008052001662237608,0.45126927981645953,0.00037150579965098454,0.9071242571426827,0.9488986733256247,,221,95,126,178,43,83,12,95,31,0.8798849907962458,False,0.8685594901033723,False,0.9609984752618538,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,1,0.7028192413857653,106,0.6603144525343501,18,0.7123519296571956,126,0.7266995466090553,42,124,168,232,60,292,0.012718141207278396,0.3543883657914686,-0.03540026803641705,0.18041083884933476,0.04642519061378329,0.1532294559317162,0.009456309823392368,,,,292,124,168,232,60,106,18,126,42,0.009245354993076042,0.5136219329204739,-0.0315794886546689,0.257874125913309,0.039885792897055024,0.24051171744798325,0.006541874115927987,0.36464118277529206,,,271,115,156,216,55,99,16,117,39,0.016756412428240035,0.2865314230398272,-0.051925272724137536,0.11129832312361373,0.05120374203078463,0.19165700282114848,0.004364727754837004,0.3049708811470433,0.28159219955003917,,221,95,126,178,43,83,12,95,31,0.2854588519830841,False,0.2794493360301446,False,0.21903657465274112,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,2,0.7384491256225224,106,0.6893979548996615,18,0.733206402984981,126,0.7427782454119013,42,124,168,232,60,292,-0.004449828403359685,0.716179800216084,-0.040564036697216366,0.08558390393245227,0.050392840759477864,0.08243820290938556,0.002513307970043931,,,,292,124,168,232,60,106,18,126,42,-0.007244306784787407,0.5734838656479689,-0.04772481825153172,0.06063502227292749,0.0582069001824341,0.060169558370799896,0.002099885531523741,0.13724406377152348,,,271,115,156,216,55,99,16,117,39,-0.008514124757061198,0.5698915232226391,-0.05852799079921234,0.06024057815385863,0.0671128033518757,0.07337746055399623,0.009283240776138665,0.14102486581590984,0.4832197212143109,,221,95,126,178,43,83,12,95,31,0.2198352077583615,False,0.16992682303746662,False,0.14675492110799246,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,3,0.7433612010614001,106,0.6979410932226698,18,0.7276735328685192,126,0.7446070076839876,42,124,168,232,60,292,-0.014135551549021602,0.255452613721425,-0.03727982055491924,0.11919387357814851,0.05250947636377445,0.07450036168647814,0.011267557358310027,,,,292,124,168,232,60,106,18,126,42,-0.01302976257383356,0.31606192387392057,-0.04444483775202388,0.08323652422878366,0.057941197306718734,0.06372255863904998,0.04726763503650017,0.2270736068754155,,,271,115,156,216,55,99,16,117,39,-0.015547891718494673,0.28651711925666473,-0.062279818536124014,0.03996860723946641,0.07637872608474777,0.03643504734228568,0.04800810917346862,0.2527292452300425,0.933629477239854,,221,95,126,178,43,83,12,95,31,0.2198352077583615,False,0.16992682303746662,False,0.1457401893691427,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,4,0.6973870632324282,106,0.6507345614386502,18,0.6954314224801053,126,0.697398258875516,42,124,168,232,60,292,0.0036458241855027735,0.7605712797805568,-0.03579129595887795,0.12053949190073991,0.028506328165997734,0.31400286747677625,0.008442360652013276,,,,292,124,168,232,60,106,18,126,42,0.003748291274439361,0.7645692993334233,-0.04247154142126457,0.08591561454963519,0.0349821354419043,0.24451816902637655,0.010993024954011464,0.49361765694982995,,,271,115,156,216,55,99,16,117,39,0.008525836038764658,0.5344568798305223,-0.06039937091327726,0.03445219759467402,0.04757031121894386,0.16515496501418833,0.006188718767779701,0.39968537615304306,0.2680401861640415,,221,95,126,178,43,83,12,95,31,0.3588604199734586,False,0.2794493360301446,False,0.21903657465274112,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,5,0.7269517260081704,106,0.6807657481391511,18,0.7189640649706799,126,0.7170362377585517,42,124,168,232,60,292,-0.008204555324352497,0.5004450403271417,-0.04171802290902778,0.07551007914193503,0.035805415906065105,0.2140941389873131,0.00012812947370975176,,,,292,124,168,232,60,106,18,126,42,-0.012919840292903042,0.3072122695240083,-0.04495915197900118,0.07195276420351744,0.03880677141433476,0.2012965776722529,0.0015506446378008244,0.46675470346056713,,,271,115,156,216,55,99,16,117,39,-0.00995735069171991,0.4939640594286777,-0.06432758787633287,0.033707542923182884,0.0587738706847779,0.10620248011107342,0.005476733387088831,0.4738740352157142,0.7840117082572313,,221,95,126,178,43,83,12,95,31,0.2854588519830841,False,0.2794493360301446,False,0.16992396817771746,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,6,0.74005736317183,106,0.7018950410636715,18,0.7348918526385287,126,0.7460103472182975,42,124,168,232,60,292,-0.001228655158686691,0.9119571387223971,-0.031172285363890898,0.14535792562510863,0.03467321961124315,0.18763569951362127,0.00443301255395065,,,,292,124,168,232,60,106,18,126,42,-0.0017498426494190634,0.8808048744491902,-0.03252384213007026,0.15802863279794482,0.038879464342508774,0.1656485832324742,0.006432754982117655,0.3812707335253467,,,271,115,156,216,55,99,16,117,39,-0.0014670122014592156,0.909294486336582,-0.06117930090108029,0.022612710616545687,0.05848656553768679,0.06955360115299064,0.004556049285898657,0.330529560467021,0.3172063213793211,,221,95,126,178,43,83,12,95,31,0.2854588519830841,False,0.2794493360301446,False,0.14675492110799246,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,7,0.7444773165786635,106,0.6949968176714026,18,0.7326196683256835,126,0.7560744762579417,42,124,168,232,60,292,-0.013126271648570076,0.2513660127491945,-0.04345609653635491,0.04880870243165162,0.06553102533952568,0.015873303934186487,0.004465864442514523,,,,292,124,168,232,60,106,18,126,42,-0.013699383745701135,0.257878074005551,-0.0459143758856994,0.05486609336588677,0.06920303141372706,0.017676498601396088,0.00641738983049534,0.16412016171289073,,,271,115,156,216,55,99,16,117,39,-0.013420963127263093,0.34369930328122295,-0.06576900805105318,0.02576402291939656,0.08843491654577586,0.012896523636080024,0.021988700025529807,0.19043183651688983,0.9397292932472984,,221,95,126,178,43,83,12,95,31,0.1269864314734919,False,0.1414119888111687,False,0.10317218908864019,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,PC_neg,8,0.7119735464841092,106,0.690661189549186,18,0.7166144670354375,126,0.7326708349064989,42,124,168,232,60,292,0.010042960350530285,0.4418835097903314,-0.009270979794122225,0.7118566087120275,0.016898258539672945,0.5840985595093179,0.0030991953587128076,,,,292,124,168,232,60,106,18,126,42,0.007843691222166395,0.5688827625369467,-0.013383158197023832,0.6217409843976794,0.023098974477078378,0.4843537237030989,0.0023452890332036802,0.2717142036065183,,,271,115,156,216,55,99,16,117,39,0.011345108963715225,0.4378253356058408,-0.038688675869091145,0.20184283260814195,0.03571139261332233,0.32737826881789167,0.0006085538471561034,0.20513998138604506,0.23941500589101117,,221,95,126,178,43,83,12,95,31,0.5840985595093179,False,0.4843537237030989,False,0.32737826881789167,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,1,0.13824719337821262,106,0.1496997547880773,18,0.16129431734961355,126,0.14913187123046012,42,124,168,232,60,292,0.035142906177417596,0.2560510019943762,0.011875023402400885,0.8416123518594226,-0.026462971257357415,0.7172716712638032,0.5128402920084192,,,,292,124,168,232,60,106,18,126,42,0.04006690183425441,0.2133172621106977,0.03642027836235956,0.5653961793210265,-0.0685405569123337,0.3744265072478498,0.6249683161500046,0.2583596095304966,,,271,115,156,216,55,99,16,117,39,0.026469712316919223,0.44335610919440954,0.05603044347708631,0.4332151775633196,-0.11187122912973048,0.1942877077789273,0.5565545641363279,0.15574844317056208,0.04841087883577846,,221,95,126,178,43,83,12,95,31,0.7172716712638032,False,0.6124936296874084,False,0.5058611635203878,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,2,0.08545362683871827,106,0.011434272651807322,18,0.11198542211732049,126,0.09420187793825774,42,124,168,232,60,292,0.029706225219558978,0.2173173292329432,-0.07992449258404904,0.08471579313680597,0.07164823912796003,0.2082479154063889,0.37288481224916037,,,,292,124,168,232,60,106,18,126,42,0.031183696008864337,0.21029779457519165,-0.08654120284909725,0.07810430182907893,0.06573733307855227,0.2707357439805148,0.32595161468702566,0.7984203507547551,,,271,115,156,216,55,99,16,117,39,0.021580620162808702,0.4216102556602434,-0.08695827616065442,0.11862753369255186,0.08266455648144932,0.21732030390340173,0.2982992894909128,0.8183246737512266,0.8306494975640278,,221,95,126,178,43,83,12,95,31,0.5409298321699428,False,0.6124936296874084,False,0.5058611635203878,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,3,0.12590953529265952,106,0.11983741573434196,18,0.15579980753029718,126,0.18385036382814152,42,124,168,232,60,292,0.022033996242096364,0.30033944257178363,-0.010240795352117178,0.8021349538863872,0.049423794447867396,0.3257784718283417,0.021425012227452946,,,,292,124,168,232,60,106,18,126,42,0.024161276008536625,0.27635125356550044,0.0017813914534290766,0.9674693283539602,0.031985431866492456,0.5476587383138394,0.0902040635259659,0.21822208335854298,,,271,115,156,216,55,99,16,117,39,0.030045005234337386,0.23940270767711092,0.006485001665743331,0.9022139673327546,0.02197447146923744,0.7295111636415064,0.12886256928464948,0.267605047939047,0.5871245815713667,,221,95,126,178,43,83,12,95,31,0.5409298321699428,False,0.7117945983180362,False,0.7295111636415064,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,4,0.12670167516226793,106,0.20315597381401235,18,0.15692680299019335,126,0.14968323134890135,42,124,168,232,60,292,0.031208896949587516,0.12614525618466166,0.0669392002268993,0.08814765243808187,-0.06898109426924565,0.1526642400056154,0.0672592315995289,,,,292,124,168,232,60,106,18,126,42,0.030996851336337262,0.14353233907217047,0.07483073807671571,0.07339799150224713,-0.08186652848033486,0.1074233260224605,0.0600246167108889,0.3236747878334669,,,271,115,156,216,55,99,16,117,39,0.01483670944339592,0.5226524503579829,0.057462091502850775,0.23235080347635348,-0.06482007463180614,0.2629965151187526,0.04996802673049221,0.36639700563093364,0.8059934787421247,,221,95,126,178,43,83,12,95,31,0.5409298321699428,False,0.6124936296874084,False,0.5058611635203878,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,5,0.1998183889648285,106,0.1834232504536885,18,0.18469467908296186,126,0.19226165237371076,42,124,168,232,60,292,-0.014938095380771047,0.5176135977210107,-0.03511613114124143,0.4290009930752217,0.034269602170160875,0.5301318051659204,0.4017528437798522,,,,292,124,168,232,60,106,18,126,42,-0.01072643729128875,0.659877500133876,-0.04662920660943388,0.3319291176177765,0.05105305609928263,0.3828085185546302,0.35459355738124,0.4215664048561577,,,271,115,156,216,55,99,16,117,39,-0.0010920536808444452,0.967121486349232,-0.06942438107403429,0.2065427229954442,0.11110118117305276,0.09363998366085832,0.25469076205480234,0.3774294945671898,0.7524617078939326,,221,95,126,178,43,83,12,95,31,0.6058649201896233,False,0.6124936296874084,False,0.5058611635203878,False
OVERALL_ageSexMatched_fd-0.2,teen_13_17,Z,6,0.08270152891009111,106,0.03601707390323135,18,0.08236843626397208,126,0.06711972944538554,42,124,168,232,60,292,0.009096142330035362,0.652894598610544,-0.03957716772611398,0.3091882103033263,0.03317595453920964,0.48794471793577554,0.07239354467039234,,,,292,124,168,232,60,106,18,126,42,0.01445798039816972,0.49384115991262245,-0.033688619046752216,0.41851097904947254,0.02242949242437511,0.6580258386809037,0.1911636336561217,0.4990556940075197,,,271,115,156,216,55,99,16,117,39,0.008205073316646242,0.7276959423054384,-0.04512087608504089,0.35548856926065897,0.049086893803640015,0.4036396356685815,0.17378860366181273,0.5356031612343484,0.7869019035237281,,221,95,126,178,43,83,12,95,31,0.6058649201896233,False,0.7117945983180362,False,0.538186180891442,False
