scenario,age_group,metric,module,mean_ASD_male,n_ASD_male,mean_ASD_female,n_ASD_female,mean_CTL_male,n_CTL_male,mean_CTL_female,n_CTL_female,n_ASD,n_CTL,n_male,n_female,n_total,beta_DX_m1,p_DX_m1,beta_SEX_m1,p_SEX_m1,beta_DXxSEX_m1,p_DXxSEX_m1,p_SITE_m1,p_IQ_m1,p_RIGHT_HANDED_m1,note_m1,n_model_m1,n_model_ASD_m1,n_model_CTL_m1,n_model_male_m1,n_model_female_m1,n_model_ASD_male_m1,n_model_ASD_female_m1,n_model_CTL_male_m1,n_model_CTL_female_m1,beta_DX_m2,p_DX_m2,beta_SEX_m2,p_SEX_m2,beta_DXxSEX_m2,p_DXxSEX_m2,p_SITE_m2,p_IQ_m2,p_RIGHT_HANDED_m2,note_m2,n_model_m2,n_model_ASD_m2,n_model_CTL_m2,n_model_male_m2,n_model_female_m2,n_model_ASD_male_m2,n_model_ASD_female_m2,n_model_CTL_male_m2,n_model_CTL_female_m2,beta_DX_m3,p_DX_m3,beta_SEX_m3,p_SEX_m3,beta_DXxSEX_m3,p_DXxSEX_m3,p_SITE_m3,p_IQ_m3,p_RIGHT_HANDED_m3,note_m3,n_model_m3,n_model_ASD_m3,n_model_CTL_m3,n_model_male_m3,n_model_female_m3,n_model_ASD_male_m3,n_model_ASD_female_m3,n_model_CTL_male_m3,n_model_CTL_female_m3,p_DXxSEX_FDR_m1,DXxSEX_FDR_significant_m1,p_DXxSEX_FDR_m2,DXxSEX_FDR_significant_m2,p_DXxSEX_FDR_m3,DXxSEX_FDR_significant_m3
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,3,0.8298548488285226,115,0.8401910201905318,20,0.8361764094442032,151,0.8320566763883309,50,135,201,266,70,336,-0.00047903859130842344,0.9207851766160666,0.004853679339889547,0.6040062740139015,-0.010261038710393515,0.3637058053006721,1.6212721054323816e-29,,,,336,135,201,266,70,115,20,151,50,-0.00041017297399401076,0.9337892054752466,0.00486238644218052,0.6076274715176284,-0.01046907146829996,0.3614144829748859,1.2913349962266267e-29,0.9511012421816295,,,327,131,196,258,69,111,20,147,49,-0.0013990073718607688,0.8102647945091198,0.002954013842970092,0.7918924551341257,-0.008511475472825446,0.5261056257556816,5.750261137414312e-25,0.9274091073048658,0.7495932335102317,,281,110,171,220,61,93,17,127,44,0.9344767440297741,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,4,0.8234830203112048,115,0.8228158824843004,20,0.8207508313618611,151,0.8215796641550646,50,135,201,266,70,336,-0.005512548568409756,0.017159875079549393,-0.001999416666939771,0.6548637455563887,0.0013185767182443478,0.8069576012662181,9.365702176510434e-06,,,,336,135,201,266,70,115,20,151,50,-0.005450135887017447,0.0209021655170907,-0.0019603566780661023,0.6635021730918983,0.0010469215517656012,0.8477919271481582,5.5969753420603355e-06,0.8219404124365143,,,327,131,196,258,69,111,20,147,49,-0.0055154998797837945,0.03262087123294417,-0.00038656916573142383,0.9375933947846845,-0.0002707102983455649,0.9635204149156055,2.8570612262956584e-06,0.9010493764034296,0.3591924480386451,,281,110,171,220,61,93,17,127,44,0.9344767440297741,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,5,0.8093547299041708,115,0.8132844333201195,20,0.8137122266801043,151,0.8140161118563707,50,135,201,266,70,336,-0.0024103826896735465,0.638415706744343,0.00011241989397459129,0.9909953786466535,-0.0027710356480749876,0.8176671510260524,2.465573331437392e-26,,,,336,135,201,266,70,115,20,151,50,-0.0031277406794217692,0.552360453408003,-0.00037550506602948303,0.970315201581698,-0.002347338024804864,0.8476410978192804,1.5360078380276767e-26,0.959673196308623,,,327,131,196,258,69,111,20,147,49,-0.0029130175063242026,0.63203891371048,0.000440316585558059,0.9699409323512654,-0.0029049203397933346,0.8357239716361505,3.5974273843592405e-23,0.9456693423791903,0.566261797433456,,281,110,171,220,61,93,17,127,44,0.9344767440297741,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,6,0.8166087714321688,115,0.8228622023808573,20,0.8220940885842863,151,0.8181424416077883,50,135,201,266,70,336,-0.0034455783426682145,0.5343669158682494,-0.0015891905865175054,0.8826652435465082,-0.005572782477971182,0.66800470083025,7.029086424556597e-24,,,,336,135,201,266,70,115,20,151,50,-0.003381014805858047,0.5496583793449433,-0.0015439506537688772,0.8866793314369948,-0.006120996639224155,0.6408153354708398,7.882302863059478e-24,0.7984564658246778,,,327,131,196,258,69,111,20,147,49,-0.006771870331414689,0.2996245799012229,-0.005771038211369229,0.6451784799393854,-0.00033031669290794097,0.9824563091728911,5.072193052522248e-21,0.8514577360681505,0.6281056171173371,,281,110,171,220,61,93,17,127,44,0.9344767440297741,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,7,0.80912490176668,115,0.8085121123853615,20,0.8047476800303984,151,0.8039103744640457,50,135,201,266,70,336,-0.01375611661287919,0.01876742717121287,-0.010306499142864745,0.36283497851781865,0.006980692520097143,0.6093195394169355,2.6715864246376088e-20,,,,336,135,201,266,70,115,20,151,50,-0.013841343001654302,0.020205272560356476,-0.010354162645488737,0.3631252307335221,0.006447489452252382,0.6398098407956458,6.950453451870009e-21,0.7932273085675383,,,327,131,196,258,69,111,20,147,49,-0.01480890823755056,0.027745150409073764,-0.01286207027132367,0.3179508986178956,0.009828555754499329,0.5241601074501112,3.4090229390807893e-19,0.8791648069823633,0.33869133337559604,,281,110,171,220,61,93,17,127,44,0.9344767440297741,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_pos,8,0.8237301031188572,115,0.8302727894750985,20,0.8287782703773259,151,0.8284948356217311,50,135,201,266,70,336,-0.0029709627057942327,0.5226505044569729,-0.000431797022751923,0.9618353944749599,-0.0007548939650516492,0.9447251513748736,3.210556576517087e-33,,,,336,135,201,266,70,115,20,151,50,-0.0027875181296595636,0.5593320009347857,-0.0003027577905175948,0.9736135725254873,-0.0010237258511013262,0.9263996477609098,3.7364988606685034e-33,0.9145934235615308,,,327,131,196,258,69,111,20,147,49,-0.0038176228091785567,0.4955406803807707,-0.0005219734906057439,0.9612997947551372,0.00011536283106505912,0.9928625315161068,3.050608197575345e-28,0.9745926878809053,0.4389437250877606,,281,110,171,220,61,93,17,127,44,0.9447251513748736,False,0.9263996477609098,False,0.9953147019123794,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,1,0.7095610804064537,115,0.7250877530388147,20,0.7117130693240109,151,0.7131879380440315,50,135,201,266,70,336,-0.002171912779172707,0.8527904333724915,0.004248881786267242,0.8517436737257836,0.0002007022622548954,0.9941619872409987,0.0003174118815975825,,,,336,135,201,266,70,115,20,151,50,-0.001304183649374192,0.9133282670907875,0.0047579194766193935,0.8359644933826683,-0.0006001357909232747,0.9827893218674458,0.00016945080085836893,0.9947772755877654,,,327,131,196,258,69,111,20,147,49,-0.0004484943825913175,0.9739160693494937,-4.591324420778054e-05,0.9986099073094982,0.0028065914047854536,0.9292121318061382,0.0005830340948484117,0.970936356586919,0.9339275005720685,,281,110,171,220,61,93,17,127,44,0.9941619872409987,False,0.9827893218674458,False,0.9292121318061382,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,2,0.7368378764294532,115,0.7275751720485772,20,0.7406263104100433,151,0.7466705538637461,50,135,201,266,70,336,-0.005489041644538117,0.5771184189385383,-0.02595289534955264,0.17520030090391728,0.033015072675113756,0.15298147870793563,9.101457818026615e-07,,,,336,135,201,266,70,115,20,151,50,-0.006920309919150174,0.4906883412176639,-0.027636500201198073,0.15173600314673444,0.032989142633098434,0.15756623022648383,6.617069659465025e-07,0.2851420650328728,,,327,131,196,258,69,111,20,147,49,-0.003851864858262399,0.7320503527016466,-0.030547525510342167,0.15831170421607532,0.03435534772143205,0.18556786397638098,1.8221672102927737e-06,0.3197170638777559,0.3719476562703616,,281,110,171,220,61,93,17,127,44,0.564565350256546,False,0.6286605027562843,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,3,0.7424443604493216,115,0.7439974841656799,20,0.7425434013427537,151,0.7606413929123689,50,135,201,266,70,336,-0.007464264079618109,0.47204641066172365,-0.0012919378349478539,0.9488813827658407,0.01931304100035571,0.4272491260217802,7.52864852634183e-05,,,,336,135,201,266,70,115,20,151,50,-0.007489067836035075,0.48200985606933977,-0.0015676181669979994,0.9388025988275441,0.019117381138517,0.43955664718656845,3.896883288610929e-05,0.6983051999456169,,,327,131,196,258,69,111,20,147,49,-0.004700206404771389,0.6997754183507642,-0.0030487133569931384,0.8964033964568933,0.02188554802508307,0.43583951037643887,0.00015927450602441453,0.7193093969638326,0.7077093411018147,,281,110,171,220,61,93,17,127,44,0.6510671850525452,False,0.7020244120679054,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,4,0.7426775251992545,115,0.7171648202860915,20,0.741609286156284,151,0.7354590299453969,50,135,201,266,70,336,-0.00019200293793599985,0.9855100207881695,-0.024363906805306187,0.23595044383411676,0.017176792901255615,0.48830038878940896,0.6881212649232219,,,,336,135,201,266,70,115,20,151,50,0.00045363319548775115,0.9665530557845554,-0.02390817262858756,0.24966071607914725,0.01591299347172344,0.5265183090509291,0.5895161965676727,0.7465371574219671,,,327,131,196,258,69,111,20,147,49,0.001333816106684501,0.911848149639599,-0.029287155200404827,0.20648745633231644,0.019935800927302332,0.4727184614067057,0.6530685972539915,0.7177971575331473,0.2100886591361834,,281,110,171,220,61,93,17,127,44,0.6510671850525452,False,0.7020244120679054,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,5,0.7209599673564213,115,0.710164478723738,20,0.7160249208461534,151,0.734459933737634,50,135,201,266,70,336,-0.01443262621083195,0.2515164599090089,-0.015797987000970515,0.517837741533971,0.03239305845974248,0.27208685332133226,0.00038509330234520403,,,,336,135,201,266,70,115,20,151,50,-0.012699925936429296,0.32333503367176275,-0.014493020715894702,0.5565046416464358,0.030040921059434695,0.31433025137814213,0.0001974849529867519,0.5877466968832982,,,327,131,196,258,69,111,20,147,49,-0.012327611731760958,0.3922365545665471,-0.028028225070618196,0.3114498554077671,0.03637393170099939,0.27328056967802317,0.0003083309174935609,0.6180541210233798,0.983937830379124,,281,110,171,220,61,93,17,127,44,0.564565350256546,False,0.6286605027562843,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,6,0.7259552950717814,115,0.7155637834861861,20,0.7160808503714899,151,0.7314376149573373,50,135,201,266,70,336,-0.015399249089282186,0.17099025109767169,-0.021013529419689175,0.33577200945251423,0.038601733200924644,0.14318565508267955,6.753661072883178e-05,,,,336,135,201,266,70,115,20,151,50,-0.01510989470131967,0.18681195308166335,-0.020899658059064876,0.3406878823610799,0.03707607869328942,0.16305034551276265,2.6051546671074123e-05,0.7883981060972566,,,327,131,196,258,69,111,20,147,49,-0.013424735787564574,0.29664819376508245,-0.02309236123989318,0.3500006594042303,0.03477991811782953,0.24056083479551751,6.937786493453316e-05,0.7919632194576126,0.8688957025283685,,281,110,171,220,61,93,17,127,44,0.564565350256546,False,0.6286605027562843,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,7,0.7425973050691592,115,0.7135047968005596,20,0.7423909177344583,151,0.7419365712311219,50,135,201,266,70,336,-0.0027993931849152436,0.7882153579961566,-0.02769905516612757,0.17178501503251697,0.02628194572273338,0.282282675128273,7.91060579926049e-06,,,,336,135,201,266,70,115,20,151,50,-0.003758931224918806,0.724845436705966,-0.028603383563260008,0.16312565952223937,0.026534555790513427,0.2849396981843265,4.1566973516990366e-06,0.7258108298595426,,,327,131,196,258,69,111,20,147,49,-0.00011733835618228873,0.9922458665770987,-0.02679276642286575,0.24869553279789597,0.02131196735217531,0.44371133811927127,1.4596039928996897e-05,0.7973264244255601,0.14508105800448448,,281,110,171,220,61,93,17,127,44,0.564565350256546,False,0.6286605027562843,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,PC_neg,8,0.7013623339484422,115,0.703094106512537,20,0.6954968346341018,151,0.7013036113982496,50,135,201,266,70,336,-0.010087517610045473,0.389635727942811,-0.009385102386898492,0.6801469953321433,0.015078293914792977,0.5830815318901675,0.0004268932737346158,,,,336,135,201,266,70,115,20,151,50,-0.009327215554063304,0.4375259294562278,-0.008785944548366276,0.7028258187545436,0.013644739224723458,0.6246101310733702,0.0002733205061722308,0.6996653035308981,,,327,131,196,258,69,111,20,147,49,-0.01010161560035125,0.45096105942079706,-0.018430318444044094,0.4740638503384636,0.02021934795533557,0.5123532113008106,0.0003133327481172053,0.7399831730867767,0.8519359088117009,,281,110,171,220,61,93,17,127,44,0.6663788935887629,False,0.7138401497981374,False,0.5855465272009264,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,1,0.18411736625726166,115,0.15998720355615656,20,0.17704331119684,151,0.1977987659891107,50,135,201,266,70,336,-0.007774432645361029,0.7549825348344854,0.0014931241238049237,0.9753808093037278,0.012238692741634423,0.8339501442816726,0.12423605508424981,,,,336,135,201,266,70,115,20,151,50,-0.00578651802440898,0.8200134758871879,0.0034698258218505544,0.9432787437219647,0.009477961421224554,0.8724730686782484,0.21598789349777991,0.49549117540978316,,,327,131,196,258,69,111,20,147,49,0.001895459501279505,0.9470832118223951,0.005342051198093737,0.9224413764137356,0.006220052331894517,0.9246639139792102,0.290032691036354,0.49117252519649157,0.8545644275401665,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9897068433921953,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,2,0.07400934148725646,115,0.12404818429267173,20,0.08610493539744704,151,0.11952062301757753,50,135,201,266,70,336,-0.0017546299419515686,0.9401262425030704,0.059289855701868795,0.19191704273043872,-0.02131316168886659,0.6970834074087157,0.10824306834334742,,,,336,135,201,266,70,115,20,151,50,-0.006064349130628179,0.7987720472930319,0.05765203662998555,0.2068594040655336,-0.018453303762746193,0.7382974335807991,0.10274739148934882,0.36419593779046283,,,327,131,196,258,69,111,20,147,49,-0.005731269550832385,0.8244823188330177,0.030748952650700188,0.5358327158145182,0.019297997725378283,0.7457785448510801,0.13457826500068198,0.41660672294786205,0.2921384853304282,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9897068433921953,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,3,0.13488829424874213,115,0.15181386709310646,20,0.07051340060869539,151,0.09364361560998608,50,135,201,266,70,336,-0.0549789798859185,0.036960913500855105,0.019045576806427694,0.7088932598232194,0.024032506604572377,0.6962129224863146,0.11715576984483367,,,,336,135,201,266,70,115,20,151,50,-0.05427547790258197,0.04247652398178033,0.0199046139631853,0.6970777970858091,0.02360176645786478,0.7030283470538894,0.07670329665947358,0.7533499696789656,,,327,131,196,258,69,111,20,147,49,-0.07753068150624333,0.007252902219245777,0.05416001209071474,0.32598841138317025,-0.0008519842772243294,0.9897068433921953,0.05786674611431681,0.762787673259483,0.7523009064956355,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9897068433921953,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,4,0.1030769286196416,115,0.11055233226417302,20,0.08536976713941175,151,0.08574877479247797,50,135,201,266,70,336,-0.015051835388577066,0.446856172863302,0.007483245450154972,0.8455579694595924,-0.00845286878932001,0.8553020055348785,0.6014904364406894,,,,336,135,201,266,70,115,20,151,50,-0.01797157031746751,0.37091955324630205,0.003704131175689864,0.9233365989975877,-0.00855810386159611,0.8543009283708669,0.5533832472034489,0.162203726771427,,,327,131,196,258,69,111,20,147,49,-0.01747423532144921,0.43609022832903976,0.011208980124632008,0.7947401416968525,-0.010592629429850828,0.8375044130306258,0.6066225661258551,0.18397719821152883,0.7795866873141746,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9897068433921953,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,5,0.12326141643236645,115,0.10991703624631055,20,0.1344401864848491,151,0.14976775183952887,50,135,201,266,70,336,0.0018130623936726178,0.9232028957738452,-0.030923201046201373,0.39753942305842577,0.03386809281572424,0.44247121709371756,0.06617746101863937,,,,336,135,201,266,70,115,20,151,50,-0.0031012994711001065,0.8701552337213994,-0.03551652886537981,0.3293419518791443,0.040284456301187925,0.36076668686836133,0.08045623939445253,0.05886716386704092,,,327,131,196,258,69,111,20,147,49,-0.008039011274989216,0.7019674218279398,-0.02562819522938828,0.5255570354681924,0.03825070329726917,0.429434967834885,0.04994161062939994,0.058236289661319544,0.2648600553270994,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9517538251330676,False
OVERALL_ageSexMatched_fd-0.3,preteen_10_12,Z,6,0.182602862910425,115,0.18123604060531678,20,0.19150982385726398,151,0.22330972039184208,50,135,201,266,70,336,0.013687845176321888,0.5024153265978348,0.003120603737934255,0.9372295145361698,0.02392641895668055,0.6168388299877591,0.9459704531297437,,,,336,135,201,266,70,115,20,151,50,0.004005476740423897,0.8444434536524016,-0.0024814956983234106,0.9494548470110451,0.039381363979947584,0.4062847721193603,0.9203098561441306,0.5343914711983552,,,327,131,196,258,69,111,20,147,49,0.014151829185812714,0.5210895836201901,0.014363210715119095,0.7345588437863129,0.036930244879117925,0.4672716943054693,0.8624824415437595,0.5910278618679965,0.09977632624560666,,281,110,171,220,61,93,17,127,44,0.9156907514545722,False,0.95907429822248,False,0.9517538251330676,False
