scenario,mapping_threshold,age_group,metric,module,module_label,n_CTL_male,mean_CTL_male,sd_CTL_male,median_CTL_male,min_CTL_male,max_CTL_male,n_ASD_male,mean_ASD_male,sd_ASD_male,median_ASD_male,min_ASD_male,max_ASD_male,n_CTL_female,mean_CTL_female,sd_CTL_female,median_CTL_female,min_CTL_female,max_CTL_female,n_ASD_female,mean_ASD_female,sd_ASD_female,median_ASD_female,min_ASD_female,max_ASD_female,cohens_d_male_CTL_minus_ASD,cohens_d_female_CTL_minus_ASD,delta_d_female_minus_male,abs_delta_d,stronger_in_d,interaction_pattern_d
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,Z_pos,4,M4 DorsalAttention,126,0.18247333978957256,0.12173088473143431,0.16930748497025966,-0.08913003375590595,0.4797073395746846,106,0.14518553538036055,0.15865477557916485,0.14424013617782072,-0.27221083307258487,0.5370517213372625,42,0.16713116502114464,0.1380082935338529,0.1714382630876654,-0.12393989750482415,0.4613855567051569,18,0.22965633277329023,0.1126346026067688,0.2315047907262384,0.014456705358914801,0.45751795768843434,0.26671767699301924,-0.4769964180422716,-0.7437140950352908,0.7437140950352908,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC_pos,4,M4 DorsalAttention,70,0.8283040339601868,0.016265779720918024,0.83153608525057,0.777519499520523,0.8491898455660536,64,0.82926472078002,0.01627600771788866,0.8308529355189758,0.7576198352667517,0.8512991845046775,49,0.8283169377636406,0.011810863073377758,0.8291773355403698,0.7945604820262019,0.8515575793369811,10,0.819324604579186,0.019416827120573545,0.8188780439339948,0.7841163277516771,0.8475654994098167,-0.059044113624885125,0.6759068291745893,0.7349509427994745,0.7349509427994745,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,PC_neg,7,M7 Limbic,126,0.7326196683256835,0.090945315626828,0.7542691643386409,0.0,0.8177117896121309,106,0.7444773165786635,0.06800247665474025,0.7634760115546046,0.4636536829384762,0.8252377163801417,42,0.7560744762579417,0.04070069178552056,0.767661722343524,0.6501837663937884,0.8143718077912333,18,0.6949968176714026,0.18219948636717442,0.7472082888979235,0.0,0.8139839201979766,-0.14588854041786392,0.5849894167560028,0.7308779571738667,0.7308779571738667,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,PC,5,M5 Visual-B,131,0.8463301766010672,0.00699939656263801,0.847490549228701,0.8085057048924041,0.8570709275107515,113,0.8449064669611533,0.007203979801682979,0.8457382705579103,0.8235131058120744,0.8568190303706491,22,0.8450173097361975,0.006140218779017794,0.8468163486612882,0.8308968051211191,0.85603484271285,14,0.8483197314844934,0.006418249330682114,0.8485657642846443,0.8355796474945787,0.8578146871549278,0.2006690836312611,-0.5285578320710876,-0.7292269157023488,0.7292269157023488,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC,3,M3 Limbic,88,0.8545268394144379,0.004144450897483031,0.855060403658034,0.8441689902273957,0.8651755423391906,84,0.8540554004182532,0.00438952347565407,0.8545542433776241,0.8392436948173448,0.8620702283259546,57,0.8531771682532252,0.0036158156604204424,0.8537953805813681,0.8444425621532371,0.8609894396622507,20,0.8555380479010228,0.004390686565331179,0.8561822978219031,0.8462809037669176,0.8635163092337277,0.11051432371759566,-0.6169035007256166,-0.7274178244432122,0.7274178244432122,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,Z,6,M6 Visual-B,156,0.20486351098367153,0.15336516509614287,0.22570373179631992,-0.3194964155301235,0.5949859211857538,140,0.21794916524925032,0.14563743803495194,0.2207862993213642,-0.1897216239738748,0.5051640957851943,23,0.22159239545747597,0.18735451865875266,0.2508225299230505,-0.1984877875988718,0.5320912957823648,15,0.09550906068036277,0.2147015882179789,0.1090293402536523,-0.3909363062092266,0.3895740565398337,-0.08737674960594007,0.6353795399895683,0.7227562895955084,0.7227562895955084,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC,1,M1 Somatomotor,88,0.8522178127089881,0.0055465603981379565,0.8526683313098326,0.8373360185735226,0.8636706112018537,84,0.85229184107507,0.005562230696548543,0.8526930485243396,0.8293080671634074,0.8620572223598297,57,0.8501215074386022,0.005582060500218518,0.8507902721965652,0.8361267286911425,0.8614689335359184,20,0.8543383458927046,0.006203717491505073,0.8556053682389195,0.8407791690406854,0.8623487832294692,-0.013328317905243645,-0.7338850262984503,-0.7205567083932066,0.7205567083932066,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC,1,M1 Somatomotor,70,0.8512720575733139,0.005740690738844423,0.8520082533206528,0.8370364282239556,0.8635475669944074,64,0.8517586450826712,0.0063519499842173525,0.8515705007117725,0.8239754937215341,0.8623709088394267,49,0.8489350447104931,0.006069163871434179,0.8486496287799677,0.8337534223428903,0.8615017463587005,10,0.8539169318331089,0.007145347591300559,0.8559405773852822,0.8447625873863273,0.8623339185794353,-0.08055885268085552,-0.7969213139382226,-0.7163624612573671,0.7163624612573671,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,Strength_pos,6,M6 Visual-B,156,47.678697565865896,16.478640286409863,44.970797665184364,0.0,118.96181374788284,140,52.051840178038326,16.289272187390186,48.497232216759585,23.532324948813766,108.9632364101708,23,49.410165856241214,17.03558016480207,42.736689310055226,23.867982128547737,82.62723847292364,15,42.80662627758186,12.967311783337024,41.83182554226369,26.601310494355857,67.97924771672115,-0.26682779522875916,0.42384120205118553,0.6906689972799447,0.6906689972799447,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC,7,M7 DefaultMode,88,0.8425661678054728,0.007417424451158391,0.8442722215396534,0.8194957759118207,0.8560550993490134,84,0.8440421894586783,0.0055233632851769,0.8451801635301,0.829343172956517,0.8541224647637414,57,0.8381882667391611,0.0094363973965165,0.8397124406404317,0.8062546662327444,0.8514693013332271,20,0.8461850942525558,0.006417902510346911,0.84727402903366,0.8300718090474011,0.854423268394395,-0.22495724032053396,-0.9117847390443717,-0.6868274987238377,0.6868274987238377,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,Z_pos,5,M5 Visual-B,131,0.21837071740860337,0.1538489862815128,0.2513939567221871,-0.307295585731594,0.5658043533400259,113,0.22223637264005366,0.13370338951887417,0.219905610478591,-0.0799582772963265,0.5051640957851943,22,0.20698267414706234,0.1705994348142301,0.24776311501631354,-0.1761887630527772,0.5044995700298142,14,0.09139478056762299,0.18936685118372,0.11134506059788706,-0.3052499722627666,0.3122857885250765,-0.026682867227759945,0.6493373485954012,0.6760202158231611,0.6760202158231611,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,PC,3,M3 Limbic,151,0.8543171864798085,0.003582476513805817,0.8543111639743141,0.8447567595107188,0.8645154084852739,115,0.8468832783740591,0.0797908668612169,0.853773681522492,0.0,0.865721672201497,50,0.8526109015561947,0.004616275716009794,0.852509585234978,0.8415447773035588,0.8623637130681743,20,0.8549077856110314,0.0033815247862798367,0.8547861021499072,0.8470130871154669,0.8618673281427696,0.14159187525038375,-0.5332840374132674,-0.6748759126636511,0.6748759126636511,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,Z,5,M5 VentralAttention,135,0.15325016728112234,0.1421271799209285,0.15442548121606425,-0.26886295569488583,0.4541142688360204,132,0.11717862167442299,0.15206432278309998,0.12418727864010783,-0.25688805666347186,0.4189036559663315,46,0.09020852504356074,0.14495017920671438,0.09352965758021453,-0.19111559618098134,0.502542413749318,18,0.15077828421096956,0.13369625004735278,0.1749066154377651,-0.06412014757740185,0.46720703807860287,0.2451788230463647,-0.42668813222091834,-0.671866955267283,0.671866955267283,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC,2,M2 Visual-A,70,0.8535551035458763,0.0032875318545293915,0.8535090747939101,0.8458103871067272,0.8607288920776117,64,0.8524273034678824,0.004934211268236661,0.8526913425675505,0.8291462575613515,0.8633868714730424,49,0.8524611471494259,0.003280269487904866,0.8521862290596156,0.8462340277285118,0.859545641375097,10,0.8538427610653297,0.004252906200440013,0.8544344275403546,0.8460887376223916,0.8585938936923362,0.2713893255917768,-0.40022292645867447,-0.6716122520504513,0.6716122520504513,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,PC_neg,3,M3 DefaultMode,131,0.7470838208086455,0.0922924448074569,0.771509491962667,0.0,0.8242264402520518,113,0.7455959811114344,0.09190162917492319,0.7645226831296484,0.0,0.8333921497483588,22,0.7566040631110469,0.03670981976449857,0.7614484510067179,0.6872803673182524,0.8201522612203708,14,0.7799848435412562,0.03402242458501241,0.78866648256882,0.7214741779958308,0.8335230747040818,0.01615254570345574,-0.6548105115328793,-0.670963057236335,0.670963057236335,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Strength_neg,2,M2 Visual-A,88,9.232682451455792,5.155385058874772,8.750339661724865,0.2065711766481399,22.329847160726786,84,9.334816547168588,5.546738474736473,8.696501791815535,0.626928261561261,24.815113660646603,57,9.62580561931035,4.66647495494396,9.424312211078359,2.0172903191123623,21.691285476088524,20,12.850027228174076,4.974541493946704,12.494588474233751,4.202527439629193,24.646982127451338,-0.019090359409676242,-0.6792969094677501,-0.6602065500580738,0.6602065500580738,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Strength_neg,8,M8 VentralAttention,70,9.141658229644028,5.672515070334533,8.025919657113263,0.8449341598898172,22.888835022458807,64,9.916472571580357,5.585858602982273,9.551321761508007,2.075896328082308,23.225418825342786,49,9.215056577185555,5.183970851867276,8.645656806933403,1.3241472500376403,24.11588168796152,10,13.263654186547502,4.709790469566389,12.266924749012103,8.533062533533666,21.52662242203951,-0.13759011701688884,-0.7919752773954976,-0.6543851603786087,0.6543851603786087,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC,4,M4 Frontoparietal,88,0.8434364997276913,0.006105236880123714,0.8449430159547022,0.8243457599337252,0.8529244363055387,84,0.843889327282796,0.005222931980353919,0.8450168936647531,0.825814822487108,0.8522548203860606,57,0.8421953239563816,0.005654735444624562,0.8433168132011062,0.8271196528276277,0.8509832361417934,20,0.8460504295860062,0.004369042326761709,0.8449616367360893,0.8392428215101776,0.8535195814832992,-0.07956099191146285,-0.7194665660781046,-0.6399055741666417,0.6399055741666417,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Strength_neg,6,M6 Frontoparietal,70,8.222682813410106,4.689534664130765,7.608025886089308,0.9587181769311428,20.015447189565748,64,9.350493717206177,4.791847461768778,9.318633930524811,1.6639092611148951,20.63987594563514,49,8.249478027926532,4.482286534849066,7.404080847278237,1.217662856914103,17.659530723365606,10,12.447105048228696,6.1975861145428395,11.09381158708129,5.359567580395378,23.32240224722773,-0.23800301027124915,-0.8755818644308709,-0.6375788541596218,0.6375788541596218,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Strength_neg,1,M1 Somatomotor,70,8.08706350255109,5.436590332918656,7.543477487517521,0.5415468215942383,21.662529548164457,64,7.962100475221632,5.254579429116416,7.7197123428341,0.7934146584011614,23.232025919482112,49,7.352925902547473,4.291095251700049,7.290723595884629,1.0268506035208702,18.819238649623003,10,10.08992390393978,6.17511400126289,8.510010470752604,3.5963758938014507,21.847628059214912,0.023355419100728535,-0.5899065473598315,-0.6132619664605601,0.6132619664605601,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,PC,4,M4 DorsalAttention,131,0.8465881057795422,0.005138464999443131,0.8477467274059635,0.8307059132602503,0.8562007331108186,113,0.8456599072915895,0.005200065055464902,0.8461440444281059,0.8324284428289179,0.8568139930768379,22,0.8465823881930102,0.004031543901517236,0.8455674422768904,0.8379402679503437,0.8557026358206036,14,0.8483875428718607,0.004386939346134153,0.8469664243335173,0.8387361012071081,0.8555694069452151,0.17963745665816233,-0.432786235837149,-0.6124236924953113,0.6124236924953113,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,PC_neg,3,M3 DefaultMode,126,0.7276735328685192,0.10109327795893555,0.7558183076440241,0.0,0.8166761387257273,106,0.7433612010614001,0.07264546423142462,0.7634544980504454,0.4078150505526117,0.8192774668585422,42,0.7446070076839876,0.051543187400803804,0.7552880305225824,0.5774252653712287,0.8220357194236978,18,0.6979410932226698,0.18317436205870546,0.7582295819082527,0.0,0.7977400865378869,-0.17579497614753217,0.4311968550229707,0.6069918311705029,0.6069918311705029,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,PC_pos,3,M3 Limbic,151,0.8361764094442032,0.013616875229458193,0.838253059593085,0.7932714316977239,0.8614002135095815,115,0.8298548488285226,0.07952347285003734,0.8393089531653084,0.0,0.8603541195948472,50,0.8320566763883309,0.01737792491862386,0.8346663419993573,0.7682484118994246,0.857637568279217,20,0.8401910201905318,0.01569297659796752,0.8445407288810557,0.8026925464116812,0.8591219449418256,0.11870219341441542,-0.48063879512078433,-0.5993409885351998,0.5993409885351998,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,Z_neg,5,M5 VentralAttention,156,-0.2916739088511156,0.11042651644269791,-0.28510598008870447,-0.6222727851069427,0.03965706038047965,140,-0.2826815255441006,0.12586183288796612,-0.2906327955171626,-0.5314276247268827,0.16043921248697535,23,-0.29300713448795873,0.08674470770061489,-0.2690303197485333,-0.4977183137499681,-0.19124040800110403,15,-0.3510399314840864,0.14174028094742822,-0.33236835984387403,-0.6156560430173895,-0.058456817466745845,-0.07622206285975167,0.5209127930259958,0.5971348558857474,0.5971348558857474,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC_pos,1,M1 Somatomotor,88,0.8379384382796347,0.016906765863137156,0.8416292607654445,0.7622005180008419,0.8619415961116101,84,0.8362532144523284,0.015611100577404982,0.8405533038778026,0.7760616618366037,0.8614910618652326,57,0.8325936158125088,0.013378878154042723,0.8333217077595965,0.793383554890088,0.8539753020096075,20,0.8391481706774782,0.013265228877623256,0.8401832314358859,0.8144827079749144,0.8584146960625498,0.1034701165158101,-0.4909713275642999,-0.59444144408011,0.59444144408011,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,Strength_pos,5,M5 Visual-B,131,46.66497399764055,15.10500396646519,44.45409378455952,21.079104732489213,118.96181374788284,113,49.842902055439964,14.755952065486934,46.80039283074439,23.532324948813766,108.9632364101708,22,48.34997433196788,16.64173574917305,42.274924284545705,23.867982128547737,82.62723847292364,14,42.543737164875246,13.41527030157472,39.953506108839065,26.601310494355857,67.97924771672115,-0.21264905814758087,0.3748944305680723,0.5875434887156532,0.5875434887156532,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,Z_pos,6,M6 Visual-B,156,0.21666927340033565,0.15312990806909824,0.24336706573973904,-0.307295585731594,0.5658043533400259,140,0.21985535409921514,0.14679955742548853,0.22558083085755826,-0.3421768437996215,0.5051640957851943,23,0.20923337187158905,0.1670262260711701,0.2520298585882516,-0.1761887630527772,0.5044995700298142,15,0.10885604400023731,0.1946068486523067,0.1126931845651906,-0.3052499722627666,0.3533137320568377,-0.021216457501818765,0.5630956428386908,0.5843121003405096,0.5843121003405096,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,PC,7,M7 DefaultMode,156,0.8387597257090723,0.012626308948589609,0.840432201764189,0.7366852570262498,0.8552400841294114,140,0.8391130589514637,0.009276133778017382,0.8404162650283711,0.8146605104317144,0.8551838854239974,23,0.8401908353801012,0.007957918333629025,0.8425826840049488,0.820533258470742,0.8541442025365642,15,0.8444531232706435,0.00568706162975974,0.845517143586675,0.8335807836070805,0.852095753671712,-0.03163704168452974,-0.5952171102978099,-0.5635800686132801,0.5635800686132801,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,Z_pos,5,M5 VentralAttention,135,0.18440236348591602,0.132739983041399,0.19442383279929354,-0.16875414755704016,0.5038901979326728,132,0.15778319693760984,0.1352025651365668,0.16397284989119648,-0.17873890537557796,0.43727807084078263,46,0.13131380644087137,0.12981503195419292,0.13195310962298407,-0.08655544134075696,0.4992364744639593,18,0.18018494115083905,0.1521233030295957,0.19579726063468378,-0.06452919435120089,0.4800029950784692,0.19870537355451778,-0.3585671466850901,-0.5572725202396078,0.5572725202396078,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,PC_neg,2,M2 Visual-A,126,0.733206402984981,0.10154247310149203,0.7581029157253026,0.0,0.8215894545128686,106,0.7384491256225224,0.07098558004173806,0.7574048652780319,0.48584886351558293,0.8190703706906741,42,0.7427782454119013,0.051692078124233785,0.7543717879270877,0.568036684898831,0.8048018824736008,18,0.6893979548996615,0.18110615300990274,0.7366768747351138,0.0,0.8009884707640047,-0.05896983635437754,0.4977195422177212,0.5566893785720988,0.5566893785720988,female,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Z_neg,5,M5 VentralAttention,88,-0.3161962981335911,0.08842703695499565,-0.31327681182367406,-0.6126788686663944,-0.061583480409375696,84,-0.32486517334658777,0.12100348618859798,-0.3338980675602792,-0.6006973028079501,0.013564940975034356,57,-0.3138474499101835,0.0948245375507524,-0.31664791893189803,-0.5333505915360549,0.0,20,-0.26749967217321313,0.10635150835592391,-0.25629967193050474,-0.5018509820124617,-0.07349724449668625,0.08209542191015443,-0.473549294400368,-0.5556447163105225,0.5556447163105225,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,Z,4,M4 DorsalAttention,126,0.15692680299019335,0.14176779720870747,0.16049465254001205,-0.2162417542106955,0.4648565286070605,106,0.12670167516226793,0.15986317935198913,0.12884797971307008,-0.3783679740595567,0.49778021553207186,42,0.14968323134890135,0.17143625822644515,0.15765652323966417,-0.27199235279011336,0.4615557542270778,18,0.20315597381401235,0.1152428657000377,0.20934577823130426,-0.015144046663413652,0.3825254020563358,0.20109966831764567,-0.3404550483426579,-0.5415547166603035,0.5415547166603035,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC_pos,8,M8 VentralAttention,70,0.8033524856920029,0.028328618773324273,0.8101445282015542,0.7084949558734623,0.8461896187089583,64,0.8032670561125923,0.03652007468088734,0.8069226106797724,0.601655195313664,0.845313560967499,49,0.8036275614056037,0.026341882834106232,0.8096210262591094,0.7371011457660637,0.8392906357111086,10,0.7902464471358334,0.011680566388905824,0.7896238821306538,0.776186333592386,0.8144332924227232,0.002628863286373978,0.5436267144883972,0.5409978512020232,0.5409978512020232,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Z_pos,8,M8 VentralAttention,70,0.1620707072422148,0.12644440009467117,0.16351088367626088,-0.1229905105582209,0.402734230469255,64,0.15780642116149415,0.12724375078333905,0.1599240176000672,-0.0744265364025505,0.4272825718440921,49,0.17563660676046347,0.13785846556206413,0.1792062734482014,-0.1688421342541071,0.4972347149107306,10,0.09704877935998978,0.13406618230960893,0.0748804400085096,-0.0786884061242122,0.3207019725293913,0.03362297975684046,0.5725194553508357,0.5388964755939952,0.5388964755939952,female,same_direction_stronger_in_female
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC_pos,5,M5 Visual-B,70,0.817942344896903,0.026510911578620466,0.8256464925659586,0.7281690788752648,0.8510163322337604,64,0.8217193678242691,0.0238337248593958,0.827965118625378,0.7625395339246549,0.8523656971031612,49,0.8179106495741468,0.024493534576160682,0.824908366706439,0.7409246348558491,0.8484761723434437,10,0.8081409456545622,0.028440121817013393,0.8082352733432736,0.7632735481142414,0.8513858517030697,-0.14947513163408715,0.38833583955508405,0.5378109711891712,0.5378109711891712,female,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,Z_neg,2,M2 Visual-A,122,-0.2926333637323265,0.15021798421175248,-0.29549302688195156,-0.682666948135566,0.08905870452130155,77,-0.3161293839002612,0.139406039785555,-0.3111280987724603,-0.6265712316999772,0.029787304372484752,46,-0.29034021948651506,0.14262112043656486,-0.31864751182863477,-0.5586228264984376,0.1028172284226103,14,-0.23586674538604516,0.15499961360709025,-0.2644811733315071,-0.4848573109582256,0.0836432428543047,0.16077562731456269,-0.37442103855796016,-0.5351966658725229,0.5351966658725229,female,opposite_directions
