scenario,mapping_threshold,age_group,metric,module,module_label,n_CTL_male,mean_CTL_male,sd_CTL_male,median_CTL_male,min_CTL_male,max_CTL_male,n_ASD_male,mean_ASD_male,sd_ASD_male,median_ASD_male,min_ASD_male,max_ASD_male,n_CTL_female,mean_CTL_female,sd_CTL_female,median_CTL_female,min_CTL_female,max_CTL_female,n_ASD_female,mean_ASD_female,sd_ASD_female,median_ASD_female,min_ASD_female,max_ASD_female,cohens_d_male_CTL_minus_ASD,cohens_d_female_CTL_minus_ASD,delta_d_female_minus_male,abs_delta_d,stronger_in_d,interaction_pattern_d
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,PC_pos,3,M3 DefaultMode,122,0.8003348857938075,0.03595476637635477,0.8060393536880772,0.6580597090126753,0.8512915432911686,77,0.8120622102182101,0.02493288957761116,0.8163052479302924,0.7094128111761434,0.844367650871466,46,0.8002692885032331,0.030819070409145957,0.804832641839831,0.7240952818099738,0.8482426860701999,14,0.8029950448012885,0.0210374953983768,0.8005393282846465,0.7677433066445778,0.8392044610748894,-0.36472975243725336,-0.09426528319811495,0.2704644692391384,0.2704644692391384,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Strength_pos,7,M7 Limbic,70,38.92733449840702,14.907562458706334,34.708283219952136,17.05941709317267,83.41748859547079,64,36.482240208635005,11.392197267597341,35.59707027985132,19.72729143506149,74.23963447567075,49,34.08042381276666,13.999596455212597,31.605617617839016,14.719302983372472,90.91347755491734,10,35.052903616226104,10.973899458285132,30.49811429082183,25.504155579954386,59.72465868084692,0.1832109644184556,-0.07168090024869167,-0.2548918646671473,0.2548918646671473,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,PC_pos,2,M2 Visual-A,151,0.8371362624725152,0.013382424231442326,0.8379410959245146,0.7930851626595234,0.8587925259784439,115,0.8285042156451319,0.07910409683707871,0.8365506794095764,0.0,0.8579583191994462,50,0.8348649188699687,0.013956991965912597,0.8357860643867248,0.7945956903486819,0.8581918507069154,20,0.8361121247021138,0.013547504646236504,0.8398901620298106,0.8121608515313128,0.8542427982597398,0.1630186211117927,-0.09009131966506338,-0.25310994077685606,0.25310994077685606,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,Strength_neg,3,M3 DefaultMode,126,9.72475302220942,5.95982399114068,8.735350305680186,0.0,33.77514685597271,106,10.909435355120962,6.566093877975093,10.066434780717827,0.4914011578075588,34.49112043622881,42,11.02162841749634,6.509810491982012,10.03531340265181,1.5414136950857935,28.736205529421568,18,10.642514379780753,6.5714824702036685,11.68903085369675,0.0,23.75635456154123,-0.18973415808069938,0.058075537480950325,0.2478096955616497,0.2478096955616497,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,PC,5,M5 Visual-B,126,0.8372508758252912,0.07553862775132222,0.8442109982623224,0.0,0.8594616004730429,106,0.8445990648046212,0.009086040351003594,0.8466379430410486,0.8136621635669,0.8597709459271916,42,0.8441261822828183,0.0069610410572357485,0.8459925907183641,0.8266717278188802,0.8540432786537253,18,0.8432530547994852,0.008916303726984107,0.8447642603461587,0.8270201458557742,0.8584184943850175,-0.13115867249248486,0.1150893057158346,0.24624797820831945,0.24624797820831945,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC_pos,4,M4 Frontoparietal,88,0.8211564298479168,0.016467972022273035,0.8224810293717607,0.7683391103439968,0.8487387731908161,84,0.8189413998195628,0.018252862716985428,0.8220496636181078,0.7655678284370664,0.8510471263673395,57,0.8186090061700494,0.017048260610701964,0.8192231440527223,0.7748973969906501,0.8469411877960007,20,0.8205732728467405,0.015174161463451468,0.822553098782178,0.7695417849074929,0.8410961380199161,0.1275765708448901,-0.11837552989900842,-0.2459521007438985,0.2459521007438985,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC_pos,3,M3 Limbic,88,0.8383777638551438,0.01332203700934144,0.8402833059457984,0.7981268347814351,0.8593305659233743,84,0.8355059415608486,0.014862611100353711,0.8376773693517702,0.7690222762948256,0.8576972647217078,57,0.8275346957889713,0.017011698214428526,0.8284697682552918,0.7796235192894625,0.8509237272689116,20,0.8280098007662173,0.020730696435591334,0.835995122237573,0.7951396712192005,0.8557258399360033,0.20374395821963195,-0.026355836938858332,-0.23009979515849027,0.23009979515849027,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,Strength_neg,2,M2 Visual-A,122,8.524193146165972,4.668602779894484,8.096823761297856,0.5440114140510559,23.46073751116637,77,9.373970968944494,5.618401206956134,8.401457917469088,0.9459046058473178,24.98678521248803,46,9.080312267379938,5.309994229080192,8.46281103786896,0.59535969235003,29.046060979133472,14,8.765751839352365,4.689295690992243,10.018841276265448,1.0737617578852223,16.268536788847996,-0.16806631841927255,0.060757074856509594,0.22882339327578216,0.22882339327578216,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Z_neg,4,M4 Frontoparietal,88,-0.31351636562981156,0.13769443141869558,-0.3293529000206261,-0.6479676268054768,0.2326089876026504,84,-0.290119585980469,0.1361511868229105,-0.3034641751355931,-0.6170456715724133,0.0729544173507395,57,-0.29696601252541655,0.11899211726520258,-0.291730112843558,-0.5589676979595809,0.0,20,-0.3036789203104998,0.11059256752502462,-0.3194701057921362,-0.4743619810838533,0.0522496446389551,-0.17085032554776844,0.057413892181981854,0.2282642177297503,0.2282642177297503,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Z_neg,7,M7 Limbic,70,-0.3297014211381392,0.20651182415885155,-0.3840316337199696,-0.7036293184190336,0.334048170140113,64,-0.36946503668851965,0.22291281408049637,-0.3725304236332394,-0.8620678362670539,0.0421627009388755,49,-0.2934819781805819,0.2136372705561505,-0.3259203780406881,-0.8020137839987784,0.199946770474819,10,-0.28530838062484765,0.22438217688243337,-0.22069396123746154,-0.5966320427867942,0.0,0.1853815653954066,-0.03795151329481035,-0.22333307869021696,0.22333307869021696,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,Z_neg,6,M6 Frontoparietal,70,-0.32934243658581663,0.11798569555807155,-0.33398982970918656,-0.6479676268054768,0.0,64,-0.29425943294703605,0.12930313614659067,-0.30867576587708245,-0.6170456715724133,-0.008141022777192,49,-0.29495662462708583,0.1228755612078193,-0.291730112843558,-0.5589676979595809,0.0,10,-0.2873294896739659,0.12930510891832367,-0.31282050241004045,-0.4256361745764811,0.0522496446389551,-0.2840346708702604,-0.06155237141951516,0.22248229945074524,0.22248229945074524,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,Z_neg,1,M1 Somatomotor,135,-0.17520294365154288,0.22784373818660755,0.0,-0.7169168292385389,0.0,132,-0.23738889883498893,0.2465634631206681,-0.20062580041830547,-0.7782960042523632,0.0,46,-0.24661329068913815,0.27539262396351405,-0.04604934408948255,-0.7757175093627308,0.0,18,-0.2601363512023584,0.2776184101960768,-0.22473328748774735,-0.7541771903265309,0.0,0.26207583526351563,0.048995760602241444,-0.21308007466127418,0.21308007466127418,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,Strength_neg,7,M7 DefaultMode,151,10.003115050966404,6.342745906753346,10.391282122116536,0.2044008076190948,29.673422523774207,115,8.877884130405025,5.2443291989559455,8.006979243615206,0.0,22.973554351949133,50,9.66417587200791,5.664425065578435,8.78757460199995,0.6004454870708287,21.838446916546676,20,9.768064261746257,6.690602373424837,9.703775230125757,0.3115553129464388,24.50852250540629,0.19092430279465009,-0.017404836894373853,-0.20832913968902395,0.20832913968902395,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,adult_18_plus,Z_neg,7,M7 Limbic,131,-0.32631141401364006,0.2072160763186383,-0.3428795836851618,-0.8049945680594738,0.4181676702994586,113,-0.284296160714958,0.1918412580402973,-0.310891167140185,-0.6013012897907862,0.200712046457534,22,-0.31767925533022334,0.23646888281280462,-0.3134477837418108,-0.6421257085047692,0.2710325799372547,14,-0.31702781623516163,0.2118164245081256,-0.3864142483441041,-0.5266392800913674,0.0678332208404904,-0.20981687657996592,-0.002865246941342338,0.2069516296386236,0.2069516296386236,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,Z_neg,2,M2 Visual-A,151,-0.2940712157069597,0.14265293368972037,-0.2959231955942478,-0.682666948135566,0.08905870452130155,115,-0.3135805506615081,0.1468942300943682,-0.3109787802217416,-0.6813680373883862,0.098511957838432,50,-0.29676568148655474,0.14226005033898312,-0.31864751182863477,-0.5586228264984376,0.1028172284226103,20,-0.28653229792687607,0.1650774987175357,-0.2803585163329051,-0.5770954702859314,0.0836432428543047,0.13501300217628864,-0.06868608657451107,-0.20369908875079973,0.20369908875079973,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,PC_neg,5,M5 Visual-B,122,0.7244427179919046,0.07741400591730821,0.7430602367020308,0.3547390543633102,0.8150222077585523,77,0.7341212064535547,0.08411364822878306,0.7563512621282122,0.2803051567140343,0.828492872932244,46,0.7366438422385472,0.05726193838697809,0.7506501684607275,0.4739074489898035,0.7981955718253687,14,0.7319138875530322,0.06191925764923708,0.7463549197034612,0.5985998059053329,0.7957902917954979,-0.12088275749300474,0.08107823156798148,0.20196098906098622,0.20196098906098622,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,Z_neg,1,M1 Somatomotor,126,-0.17658086234225978,0.2299031040133972,0.0,-0.7169168292385389,0.0630425396076373,106,-0.23956682914896427,0.2462801307549259,-0.20732848992652542,-0.7782960042523632,0.0,42,-0.2701002707547704,0.27702285340526006,-0.2167793703234526,-0.7757175093627308,0.0,18,-0.28885009162394326,0.27585297370528733,-0.4494665749754947,-0.7541771903265309,0.0,0.26518207834363544,0.06776705585221279,-0.19741502249142265,0.19741502249142265,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC,4,M4 DorsalAttention,70,0.8473318662018038,0.004896525429746234,0.8478893005252006,0.8293861248548008,0.8579288476102983,64,0.8482608515574858,0.004390180566520388,0.8487754260120137,0.8348791166566804,0.8565579152786085,49,0.8472405981936346,0.004484744279702243,0.8476267715618577,0.8380172780999515,0.8569017580973446,10,0.8472780273647131,0.0055516380293001355,0.8479060827601566,0.8403341992526792,0.8561635987569447,-0.19927925219081702,-0.008015780487121971,0.19126347170369504,0.19126347170369504,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.2,fd-0.2,preteen_10_12,Z,3,M3 DefaultMode,122,0.17067051241537737,0.1535050467165492,0.17279267749788774,-0.2101197116446134,0.4817262564909115,77,0.14270987862777765,0.1523905496354739,0.1560927315665395,-0.1705609845575119,0.5887401286163914,46,0.1916900379096128,0.15755238428899196,0.20071086869765808,-0.1719624322258827,0.5379995628865215,14,0.19290037245615466,0.11728338365158111,0.20144383272638894,-0.0413791744939731,0.3983054106300288,0.18265844866645908,-0.008097352807504362,-0.19075580147396345,0.19075580147396345,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,PC,5,M5 VentralAttention,151,0.8400310705169609,0.008235023549270585,0.8414726919374453,0.8096069460280835,0.8527299225803735,115,0.8325901780496021,0.07863573808639847,0.8405280628012217,0.0,0.8550643483828033,50,0.8400423159470618,0.00545342634104748,0.8406559981762839,0.8264925537471003,0.8544332864476298,20,0.8403137186051646,0.007565069370010336,0.8432687835432872,0.8242470749554429,0.8505203162230324,0.14296952904353,-0.04436662334063633,-0.18733615238416634,0.18733615238416634,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Z_pos,1,M1 Somatomotor,88,0.14890625339385666,0.21286792480188324,0.19096409401363568,-0.4407047239573138,0.5236061283028598,84,0.18294648955565807,0.23734139332061452,0.21562779121367937,-0.542135274910641,0.6123229826672419,57,0.18463344328655862,0.16226778333708555,0.1820827538509265,-0.2551597687839405,0.4745660401141122,20,0.17856340206038726,0.19464515878539307,0.23191319687101652,-0.2920692703530474,0.4446955669750738,-0.15118959756905373,0.03548680328900969,0.18667640085806342,0.18667640085806342,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,PC_neg,1,M1 Somatomotor,88,0.7093373003154881,0.1184889985298388,0.749665938090441,0.0,0.8234140625193005,84,0.7275720187084099,0.11056380170413467,0.7540516862067546,0.0114279804430423,0.8379444916635765,57,0.7284702864360121,0.08514626416432206,0.7469546882821971,0.245318124941644,0.8247677834910235,20,0.7263588621645651,0.08438056673093791,0.7430986134153894,0.4792433414015478,0.8280732090654968,-0.15899402083552142,0.024854045857071037,0.18384806669259246,0.18384806669259246,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,Strength_neg,4,M4 Frontoparietal,135,7.127021712807497,4.210339757584795,6.207399667007849,0.2325203046202659,20.340515872463584,132,7.930659677045696,5.045403540713315,7.466726031005237,0.0,23.50386224873364,46,7.43613392339324,4.782550451039228,6.6202000232297,0.4578763917088508,18.472280593472533,18,7.397615310820078,4.793975423137322,8.14060573244933,0.0,19.613732860423625,-0.1731247614367698,0.008048713190196417,0.18117347462696623,0.18117347462696623,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,teen_13_17,PC_pos,3,M3 DefaultMode,126,0.794776735278526,0.07851253642933588,0.8067490368848587,0.0,0.850553226461536,106,0.8088752208442689,0.02539224151702506,0.8126696522015425,0.742743639909909,0.8538000362739174,42,0.7995562304130046,0.026908503554269755,0.8063252354484712,0.737773152254445,0.8455709227902786,18,0.8011715720049936,0.03503145592909043,0.8074202844324799,0.7379032868622695,0.8492963403792448,-0.233536825639287,-0.054716857269795714,0.17881996836949127,0.17881996836949127,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,adult_18_plus,Strength_pos,8,M8 DorsalAttention,156,51.10052307215616,16.14338234075496,48.13937511097174,0.0,118.85299967974424,140,53.046249684849265,17.271210682051116,50.0003355013323,26.601563484291542,117.70676285028458,23,49.503446432299036,15.978679422029685,46.05171903595328,26.248675157032267,87.66788634099066,15,48.57813375712528,14.104142783364,42.31872223690152,30.9353416680824,75.10433412902057,-0.11660755784944937,0.06056880985904738,0.17717636770849676,0.17717636770849676,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,Z,1,M1 Somatomotor,135,0.1714011924430234,0.23429092757003012,0.1816062315294446,-0.5734906215073259,0.5796679421513057,132,0.14396157187809197,0.21831045892873588,0.17879624376556363,-0.5622777604241598,0.615048509139277,46,0.1535404844371521,0.20983521631534963,0.151420686092274,-0.3222574876362723,0.5739208221550152,18,0.16540424160466127,0.22548920368180622,0.2228111883600285,-0.274112239608882,0.49049540935454,0.12112906626920808,-0.05537568212184244,-0.17650474839105051,0.17650474839105051,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Z,3,M3 Limbic,88,0.09834547764328798,0.24190818720411994,0.12291605495475999,-0.6469364277849093,0.5785431382816723,84,0.11855249595005295,0.21129071218301593,0.12528989722954692,-0.5099805278893235,0.6123105803566161,57,0.11260451665568057,0.2284275104080126,0.0929400492801769,-0.3619977338504778,0.5643632575434601,20,0.0926503528219285,0.26563525731469834,0.06984467048952944,-0.3551927853424936,0.477359430921825,-0.08883178830136312,0.08369918481256963,0.17253097311393276,0.17253097311393276,male,opposite_directions
OVERALL_ageSexMatched_fd-0.3,fd-0.3,preteen_10_12,Z,7,M7 DefaultMode,151,0.17632601628274133,0.15096996519207145,0.2105688059394583,-0.2101197116446134,0.4817262564909115,115,0.15554814481790014,0.17659608468239776,0.1807027798365876,-0.7648693094302833,0.5887401286163914,50,0.1920655640509473,0.15284581710054673,0.20071086869765808,-0.1719624322258827,0.5379995628865215,20,0.19838590709190812,0.11773840915780837,0.20144383272638894,-0.0413791744939731,0.3989926317303304,0.1278384861379402,-0.04392139191054387,-0.17175987804848405,0.17175987804848405,male,opposite_directions
OVERALL_ageSexMatched_fd-0.2,fd-0.2,child_0_9,PC_neg,7,M7 Limbic,70,0.7429859638527085,0.08020147196268755,0.7691757280010963,0.3924966200537136,0.8160811485902378,64,0.75923407806635,0.042059350554070125,0.7681383089804446,0.604125584165886,0.8163122525411756,49,0.7600120710385495,0.08972608508312757,0.7851914537918419,0.2262173989002245,0.8308522671268614,10,0.7669263802528785,0.04696996439667341,0.7748245300543917,0.6933685382992056,0.815055762236233,-0.25051660136885845,-0.0818967717689535,0.16861982959990496,0.16861982959990496,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,teen_13_17,PC,4,M4 Frontoparietal,135,0.8411393084661533,0.005897976880081711,0.8405632733093065,0.8260144556819324,0.8544016154769504,132,0.8427515311300166,0.0063216971587990506,0.8439817274616471,0.8206323467913037,0.8575513081895945,46,0.8416671961137407,0.0062765375828653,0.8422402196147941,0.8235874642329124,0.8515597871228764,18,0.8423175060270218,0.006444957999823864,0.8413837012205052,0.8291106531788391,0.8524832988161072,-0.26381823204462557,-0.10284565402209866,0.1609725780225269,0.1609725780225269,male,same_direction_stronger_in_male
OVERALL_ageSexMatched_fd-0.3,fd-0.3,child_0_9,Z_pos,6,M6 Visual-B,88,0.23074675333130365,0.14376180794313095,0.24825301729619295,-0.2377532965522513,0.4793158746399907,84,0.2052656153546384,0.15234743532596368,0.2107532189496601,-0.1567050172671595,0.4890100576220819,57,0.20596278259539702,0.1324566764332594,0.2422773965171533,-0.1607773846020009,0.4477940556851968,20,0.20409417728888793,0.17524348785938076,0.2269200610397514,-0.2698226987605298,0.4647001045130116,0.17215142191175056,0.012931591689018513,-0.15921983022273206,0.15921983022273206,male,same_direction_stronger_in_male
