Source,Target,Weight,Type
2,5,0.4187154937440623,Undirected
2,13,0.6258604175193169,Undirected
2,18,1.2392152257043425,Undirected
2,21,0.5107937774083765,Undirected
2,45,0.6345413576561494,Undirected
2,47,0.4349924489437046,Undirected
2,48,0.42433542680288433,Undirected
2,50,0.43611146797229405,Undirected
2,53,0.4432236499784795,Undirected
2,57,0.8656118336068478,Undirected
2,61,0.44285357220478705,Undirected
2,69,0.4571910855177895,Undirected
2,80,0.8531476061147708,Undirected
2,81,0.48370189307800293,Undirected
2,84,0.42051324838329734,Undirected
2,88,0.4957304219916893,Undirected
2,96,0.5731474941974413,Undirected
2,103,0.4174631542442123,Undirected
2,104,0.6981004314310925,Undirected
2,105,0.44683189289643693,Undirected
2,108,0.5609463557894026,Undirected
2,113,0.4352030327379705,Undirected
2,121,0.4333614437355365,Undirected
2,126,0.4370638667389087,Undirected
2,138,0.49124495630831017,Undirected
2,146,0.6860023623620642,Undirected
2,162,0.5385380393224537,Undirected
2,165,0.5616387426553293,Undirected
2,173,0.8806433541242177,Undirected
2,178,0.5731755463886897,Undirected
2,190,0.4202076352449922,Undirected
3,19,0.4531686037328658,Undirected
3,23,0.6194422067103437,Undirected
3,32,0.44993146884191504,Undirected
3,34,0.5657602397510451,Undirected
3,36,0.42310217081995444,Undirected
3,58,0.45235760965857535,Undirected
3,65,0.6520454586244517,Undirected
3,66,0.6118199918616049,Undirected
3,78,0.4604638957631178,Undirected
3,82,0.5808118542947868,Undirected
3,118,0.6314844558436417,Undirected
3,120,0.6376081168589772,Undirected
3,127,0.4961452582249072,Undirected
3,128,0.5080050425050209,Undirected
3,136,0.7774953853437917,Undirected
3,145,0.7227914395309954,Undirected
3,152,0.4395512033396951,Undirected
3,177,0.45165211041137215,Undirected
3,183,0.6996775212500306,Undirected
3,184,0.5652634634827703,Undirected
3,195,0.425218979148366,Undirected
3,199,0.6194929159345455,Undirected
4,10,0.4374719299066364,Undirected
4,18,0.45642839924197076,Undirected
4,21,0.9934855100726802,Undirected
4,28,0.4325954578146529,Undirected
4,39,0.6916773492362707,Undirected
4,45,0.4212597428116038,Undirected
4,46,0.44428206587727986,Undirected
4,50,0.5536999923939784,Undirected
4,57,0.45405004394444226,Undirected
4,71,0.42923617502204564,Undirected
4,81,0.45499005956245375,Undirected
4,90,0.7248233038439515,Undirected
4,103,0.7016507316413735,Undirected
4,108,0.6828793399200518,Undirected
4,132,0.5682721463620866,Undirected
4,138,0.6765055500629921,Undirected
4,159,0.4216636183229316,Undirected
4,166,0.42619944813304994,Undirected
4,173,0.5096510446744966,Undirected
4,190,0.5088901101008088,Undirected
4,192,0.45446081072447225,Undirected
5,6,0.555658482122852,Undirected
5,7,0.4298675548721275,Undirected
5,12,0.5316403514793357,Undirected
5,17,0.47892169759649683,Undirected
5,20,0.4722976762072417,Undirected
5,27,0.43662109499654644,Undirected
5,28,0.6429669214588171,Undirected
5,30,0.4406782095940798,Undirected
5,37,0.48930044119492655,Undirected
5,39,0.5234851843350785,Undirected
5,44,0.4511586050798311,Undirected
5,45,0.5746871701578613,Undirected
5,49,0.4637299355712313,Undirected
5,54,0.55550550703341,Undirected
5,55,0.46443415512637315,Undirected
5,59,0.4727342929240622,Undirected
5,63,0.473568079986882,Undirected
5,64,0.67993125059638,Undirected
5,75,0.9907859206409737,Undirected
5,78,0.6634221539894711,Undirected
5,80,0.6092571232080408,Undirected
5,89,0.42421862184028414,Undirected
5,92,0.452031159161556,Undirected
5,95,0.4176224812069761,Undirected
5,96,0.42397622144534564,Undirected
5,105,0.559070225860935,Undirected
5,110,0.526702737306607,Undirected
5,114,0.5000476189175939,Undirected
5,122,0.700124699778945,Undirected
5,124,0.5359948533959167,Undirected
5,126,0.4412535530260286,Undirected
5,127,0.4316759387698401,Undirected
5,135,0.5248346796063055,Undirected
5,146,0.5886042225546155,Undirected
5,148,0.4262268304061378,Undirected
5,149,0.42307412997718613,Undirected
5,155,0.47065804681616547,Undirected
5,160,0.44405741359840084,Undirected
5,162,0.7432673815122572,Undirected
5,166,0.44706760424711894,Undirected
5,167,0.5390678959565111,Undirected
5,173,0.4591185941819409,Undirected
5,187,0.46746375538028784,Undirected
5,190,0.47479615798776825,Undirected
5,196,0.8411550746145297,Undirected
6,12,0.4199063747609832,Undirected
6,13,0.45938961658786864,Undirected
6,16,0.4999275636498876,Undirected
6,24,0.4867958244474472,Undirected
6,37,0.6820401715313633,Undirected
6,55,0.6968021724678549,Undirected
6,60,0.4550993752570803,Undirected
6,63,0.4697602640143188,Undirected
6,74,0.47455410449167246,Undirected
6,92,0.4968485163151335,Undirected
6,105,0.481145194957859,Undirected
6,112,0.4520289013159036,Undirected
6,114,0.555186976663445,Undirected
6,126,0.5286851918252349,Undirected
6,148,0.5240720729194154,Undirected
6,155,0.4951688090107217,Undirected
6,162,0.42494541620272247,Undirected
6,163,0.489985310214149,Undirected
6,165,0.5703866965852172,Undirected
6,167,0.47137874984146527,Undirected
6,186,0.4724872064797055,Undirected
7,20,0.42559196499082286,Undirected
7,27,0.5007794010874983,Undirected
7,49,0.4528651891523382,Undirected
7,59,0.709244521171824,Undirected
7,75,0.46058420804342587,Undirected
7,78,0.49010606075116,Undirected
7,89,0.5343651555275308,Undirected
7,95,0.7637559600493566,Undirected
7,97,0.44673368685596987,Undirected
7,110,0.4245918445998707,Undirected
7,117,0.4214539233748023,Undirected
7,122,0.6503461176811383,Undirected
7,145,0.42359954212343026,Undirected
7,153,0.599283720967698,Undirected
7,156,0.5784718237174817,Undirected
7,160,0.47867713332778294,Undirected
7,170,0.5002248935979503,Undirected
8,9,0.5543827062991522,Undirected
8,25,0.42061361684557796,Undirected
8,35,0.5886761513594159,Undirected
8,40,0.45221100399562825,Undirected
8,62,0.4472184712353433,Undirected
8,76,0.4937303934425255,Undirected
8,79,0.5984910585204424,Undirected
8,99,0.4499338676781231,Undirected
8,102,0.5627368191609777,Undirected
8,117,0.7232877104456359,Undirected
8,119,0.5412721845331551,Undirected
8,125,0.48858666917551613,Undirected
8,137,0.47817135583655845,Undirected
8,151,0.6156651841597376,Undirected
8,158,0.5068191645066964,Undirected
8,161,0.49026690306236387,Undirected
8,175,0.5342926143085477,Undirected
8,176,0.49988089611066666,Undirected
8,188,0.557940975174274,Undirected
8,191,0.6775808057915825,Undirected
8,194,0.45940706259168135,Undirected
9,35,0.6300405901480288,Undirected
9,40,0.5622188259113947,Undirected
9,76,0.5499517232420353,Undirected
9,79,0.5778789925566005,Undirected
9,99,0.46538159143976165,Undirected
9,102,0.4924849560031922,Undirected
9,117,0.5212626591172766,Undirected
9,119,0.47071092557532135,Undirected
9,125,0.7068442117571115,Undirected
9,191,0.5250572939854504,Undirected
9,194,0.42820440446992725,Undirected
10,13,0.4228924120803686,Undirected
10,38,0.44528423492440833,Undirected
10,48,0.5311842084982326,Undirected
10,68,0.4811541781462481,Undirected
10,71,0.6717232488606406,Undirected
10,72,0.43596140452590526,Undirected
10,73,0.5043030904132393,Undirected
10,81,0.5528441034717111,Undirected
10,90,0.5489549975789081,Undirected
10,98,0.5422080254807005,Undirected
10,100,0.43623710685893263,Undirected
10,103,0.4719137044225618,Undirected
10,106,0.6533349416531743,Undirected
10,108,0.44888465111182596,Undirected
10,116,0.7280893496557823,Undirected
10,132,0.5486535788817233,Undirected
10,138,0.44998657589986996,Undirected
10,140,0.47307081846042337,Undirected
10,148,0.42276264428115634,Undirected
10,152,0.4691882697451556,Undirected
10,172,0.43917625285609346,Undirected
10,173,0.4853241777500772,Undirected
10,185,0.4561949171128179,Undirected
10,192,0.4202828194407482,Undirected
10,195,0.47312905119629184,Undirected
11,37,0.49272184344957726,Undirected
11,74,0.6438836185687227,Undirected
11,105,0.46552397549712343,Undirected
11,112,0.6826774428820647,Undirected
11,126,0.45693182376755187,Undirected
11,138,0.49340131189223374,Undirected
11,165,0.4402717520396412,Undirected
11,168,0.4256142900810379,Undirected
11,182,0.6455867700721881,Undirected
12,16,0.4667876039895332,Undirected
12,17,0.44942653875506255,Undirected
12,19,0.5330155025472981,Undirected
12,24,0.44291954228165525,Undirected
12,28,0.43457779325675694,Undirected
12,33,0.45816112294528477,Undirected
12,37,0.5087088344257842,Undirected
12,39,0.5805585262743339,Undirected
12,44,0.47774678998953163,Undirected
12,49,0.6022793888399586,Undirected
12,54,0.7838055617125044,Undirected
12,58,0.5615802784750097,Undirected
12,60,0.427482467300423,Undirected
12,63,0.5449519726149685,Undirected
12,66,0.44031297396181857,Undirected
12,72,0.5825972071333771,Undirected
12,75,0.5048465328459923,Undirected
12,78,0.7326633915717882,Undirected
12,92,0.4241446378211497,Undirected
12,105,0.42225540963514346,Undirected
12,114,0.5991333453718206,Undirected
12,118,0.49802911266484295,Undirected
12,122,0.5365742989926512,Undirected
12,124,0.57979780994258,Undirected
12,148,0.6250710337908246,Undirected
12,155,0.44021271452011124,Undirected
12,160,0.7300705985541666,Undirected
12,163,0.4171549425627694,Undirected
12,166,0.5036275978024904,Undirected
12,167,0.5659407536043269,Undirected
12,181,0.6492229352049362,Undirected
12,183,0.5064482351079482,Undirected
12,186,0.48201269843156463,Undirected
12,196,0.42453713296086126,Undirected
13,18,0.4652533565274387,Undirected
13,21,0.43848447891863385,Undirected
13,48,0.5403626428587104,Undirected
13,57,0.46900128502086724,Undirected
13,68,0.7026507533689856,Undirected
13,80,0.4563671022374427,Undirected
13,81,0.4750119699480748,Undirected
13,90,0.5286447753766089,Undirected
13,105,0.4765196618315751,Undirected
13,106,0.5193637964484604,Undirected
13,114,0.45646690726710754,Undirected
13,116,0.4442139222019533,Undirected
13,126,0.514301162631988,Undirected
13,138,0.48971810630564006,Undirected
13,139,0.42534741772930956,Undirected
13,162,0.4663011604474718,Undirected
13,165,0.563809359474499,Undirected
13,173,0.6541867208062446,Undirected
13,185,0.5085052571729467,Undirected
13,186,0.4556286087482402,Undirected
13,192,0.5667571548593467,Undirected
14,21,0.4843958223955712,Undirected
14,46,0.7249250241244674,Undirected
14,50,0.49600704517867084,Undirected
14,70,0.4296990680932905,Undirected
14,108,0.42410793748885944,Undirected
14,129,0.5055570817826276,Undirected
14,134,0.5162219356229323,Undirected
14,159,0.6354891263440055,Undirected
15,22,0.42946849228271033,Undirected
15,25,0.452661051792558,Undirected
15,30,0.44733897359607194,Undirected
15,33,0.49318348485938,Undirected
15,49,0.4647058375342276,Undirected
15,62,0.6888060473734361,Undirected
15,84,0.4382192004691135,Undirected
15,92,0.4550285364551587,Undirected
15,96,0.5175431582122851,Undirected
15,98,0.5401543444933476,Undirected
15,99,0.6271219059269757,Undirected
15,113,0.5708136621873555,Undirected
15,115,0.42423501965502136,Undirected
15,131,0.5128786212286015,Undirected
15,135,0.5658866582886994,Undirected
15,142,0.6873901040843562,Undirected
15,149,0.6510134543185965,Undirected
15,150,0.4204716192830825,Undirected
15,155,0.5100941139391155,Undirected
15,158,0.5589572580391432,Undirected
15,169,0.4839434565467774,Undirected
15,170,0.46454181104982084,Undirected
15,188,0.4817569510318466,Undirected
16,24,0.542648236830702,Undirected
16,33,0.6983526187194353,Undirected
16,37,0.6035943401623496,Undirected
16,38,0.4530986189811913,Undirected
16,63,0.4644477903275183,Undirected
16,72,0.4952002367590938,Undirected
16,92,0.5223601205999573,Undirected
16,113,0.456378672272442,Undirected
16,114,0.6754943360865465,Undirected
16,126,0.44366594189107444,Undirected
16,131,0.5339309866438058,Undirected
16,143,0.4449779598391749,Undirected
16,148,0.48283164029279896,Undirected
16,150,0.4951084567645076,Undirected
16,155,0.4921391545479985,Undirected
16,163,0.9250180808017279,Undirected
16,165,0.4932286112424685,Undirected
16,169,0.42380648839877,Undirected
17,36,0.5977002378253874,Undirected
17,39,0.4196818593591641,Undirected
17,44,0.9697337496697375,Undirected
17,46,0.44996148455587925,Undirected
17,47,0.5878523279663218,Undirected
17,54,0.46123203121122924,Undirected
17,57,0.44221052646198244,Undirected
17,66,0.4286256230715701,Undirected
17,78,0.4785640465551332,Undirected
17,83,0.46091484294691387,Undirected
17,93,0.4858891736725861,Undirected
17,118,0.4505307606839374,Undirected
17,122,0.4295881115392348,Undirected
17,136,0.4366148691093692,Undirected
17,145,0.41721171459466266,Undirected
17,147,0.4919419859048765,Undirected
17,151,0.42943123369046143,Undirected
17,177,0.5174288201699425,Undirected
17,191,0.4213948132724215,Undirected
18,21,0.4635648879843549,Undirected
18,45,0.5563997530499676,Undirected
18,53,0.5275737717079635,Undirected
18,57,0.7540357974209997,Undirected
18,69,0.5721575365445041,Undirected
18,80,0.7584345502178113,Undirected
18,81,0.43289747143415513,Undirected
18,88,0.5336782850794155,Undirected
18,96,0.6083395456141307,Undirected
18,104,0.7151359291743583,Undirected
18,108,0.4720145384415044,Undirected
18,113,0.44611002390069465,Undirected
18,121,0.45060452288109565,Undirected
18,146,0.7443269656427431,Undirected
18,162,0.4731213166913915,Undirected
18,171,0.4271161920616712,Undirected
18,173,0.6895101095034134,Undirected
18,178,0.6519034966047699,Undirected
19,39,0.47970638923923825,Undirected
19,46,0.4379149791150387,Undirected
19,54,0.5229948693483175,Undirected
19,58,0.7752194131315483,Undirected
19,66,0.6011736085918161,Undirected
19,82,0.5312189853840316,Undirected
19,118,0.5612660031029054,Undirected
19,136,0.42125692474956167,Undirected
19,140,0.4308329528629745,Undirected
19,143,0.47693745073738725,Undirected
19,164,0.42585084413614666,Undirected
19,183,0.7228309945934321,Undirected
19,195,0.5668828892668719,Undirected
20,27,0.5788216228251162,Undirected
20,64,0.8442930590589026,Undirected
20,75,0.4662134476462395,Undirected
20,89,0.5953554468994157,Undirected
20,95,0.5828891745175344,Undirected
20,110,0.9042209828227897,Undirected
20,122,0.5932048988290103,Undirected
20,133,0.4288242815483721,Undirected
20,187,0.5481039003931799,Undirected
20,196,0.46180748864435867,Undirected
21,28,0.46811070905558666,Undirected
21,39,0.7764218799381588,Undirected
21,45,0.48632672039328556,Undirected
21,46,0.4680659030612159,Undirected
21,48,0.44748795183689755,Undirected
21,50,0.62309162131248,Undirected
21,57,0.5155341871257567,Undirected
21,90,0.6977025426835978,Undirected
21,103,0.5894911021160728,Undirected
21,105,0.44134371535620787,Undirected
21,108,0.6790229384562394,Undirected
21,132,0.47128472200183996,Undirected
21,138,0.7920039199307867,Undirected
21,159,0.5373854060590099,Undirected
21,173,0.5173992280453606,Undirected
21,185,0.4340479060695956,Undirected
21,190,0.4416484579566711,Undirected
21,192,0.487888379811517,Undirected
22,24,0.6557863610079036,Undirected
22,33,0.5615372423450293,Undirected
22,55,0.43595656286016937,Undirected
22,124,0.4351907030701008,Undirected
22,140,0.43394978184185107,Undirected
22,150,0.6929052969940043,Undirected
22,155,0.5223339708653885,Undirected
22,163,0.42578873301517955,Undirected
22,164,0.4511329360017114,Undirected
22,166,0.4399373793781909,Undirected
22,168,0.5815087179558314,Undirected
22,182,0.503231632503313,Undirected
23,32,0.6812243248784514,Undirected
23,34,0.6092876045027873,Undirected
23,54,0.47483298058247914,Undirected
23,65,0.8918667641121008,Undirected
23,66,0.5176198924960521,Undirected
23,78,0.5589595009228676,Undirected
23,87,0.4900382263856976,Undirected
23,97,0.5100078786249794,Undirected
23,115,0.5760954223477242,Undirected
23,118,0.6698859806244181,Undirected
23,120,0.7688616595013169,Undirected
23,122,0.49492049091653423,Undirected
23,127,0.7478804374334321,Undirected
23,136,0.5897852210211175,Undirected
23,145,0.8705329700982009,Undirected
23,149,0.4649198772292459,Undirected
23,153,0.4297307552830482,Undirected
23,156,0.4219757697684278,Undirected
23,164,0.4620373358809019,Undirected
23,179,0.42852959497281345,Undirected
23,183,0.6294459989559458,Undirected
23,184,0.6861647360582546,Undirected
23,199,0.9350947778282493,Undirected
24,33,0.42164833015290204,Undirected
24,37,0.5189720950006929,Undirected
24,58,0.49344490830643484,Undirected
24,74,0.5610110316554038,Undirected
24,92,0.4322075466526025,Undirected
24,112,0.5777496333271681,Undirected
24,118,0.42444449264979556,Undirected
24,143,0.4928326692114572,Undirected
24,150,0.4708729705389744,Undirected
24,155,0.444469172833749,Undirected
24,163,0.6330108444966055,Undirected
24,167,0.5564910466587538,Undirected
25,43,0.5179793945298481,Undirected
25,53,0.49799554438134375,Undirected
25,62,0.47728791296335804,Undirected
25,84,0.5377937195342266,Undirected
25,88,0.5137449602652903,Undirected
25,99,0.675773189141515,Undirected
25,101,0.6843772035573401,Undirected
25,104,0.42911874270675754,Undirected
25,107,0.5082663977063081,Undirected
25,125,0.4658526314151048,Undirected
25,130,0.6381614874566434,Undirected
25,137,0.7948286541190949,Undirected
25,141,0.5165076354172302,Undirected
25,142,0.5872080987009627,Undirected
25,149,0.4289926535865586,Undirected
25,157,0.6408725160912405,Undirected
25,158,0.8208351698083677,Undirected
25,169,0.5547401524605549,Undirected
25,171,0.6426291195383987,Undirected
25,174,0.8242195213998232,Undirected
25,176,0.672833488466716,Undirected
25,188,0.6954797473959685,Undirected
25,191,0.5183171035799927,Undirected
25,194,0.588425718438763,Undirected
26,31,0.4323839729956233,Undirected
26,42,0.47743604541944784,Undirected
26,86,0.562148912853908,Undirected
26,144,0.435312278580402,Undirected
26,197,0.5358917495012439,Undirected
27,30,0.5080698995826832,Undirected
27,59,0.7616270795718599,Undirected
27,64,0.6039895688600404,Undirected
27,78,0.45736628099355536,Undirected
27,89,0.5498065435550549,Undirected
27,95,0.683914959398765,Undirected
27,110,0.5582027011199847,Undirected
27,122,0.6722786140441305,Undirected
27,133,0.6456280558533414,Undirected
27,187,0.5332662256135222,Undirected
28,39,0.5933351260981431,Undirected
28,45,0.7079422018918168,Undirected
28,54,0.5830104639293259,Undirected
28,57,0.42425316574344346,Undirected
28,75,0.5267889314047024,Undirected
28,78,0.5584814036813922,Undirected
28,80,0.5121895874866786,Undirected
28,90,0.4237772667961029,Undirected
28,105,0.4296130029439678,Undirected
28,122,0.42610029752970174,Undirected
28,124,0.4588347836886716,Undirected
28,146,0.47887086482820657,Undirected
28,148,0.42604753318106947,Undirected
28,166,0.4462763455838567,Undirected
28,167,0.45859491398210345,Undirected
28,173,0.4470744600080935,Undirected
29,51,0.4415113204881791,Undirected
30,49,0.5479066910534542,Undirected
30,59,0.4519791450296657,Undirected
30,63,0.5639997617095952,Undirected
30,64,0.5483083944078208,Undirected
30,75,0.4307101553249161,Undirected
30,78,0.4507750087520519,Undirected
30,84,0.44946808454928616,Undirected
30,89,0.4524084839220883,Undirected
30,92,0.7631477638389905,Undirected
30,95,0.44997087402679836,Undirected
30,115,0.4279306271470631,Undirected
30,122,0.4351832021676717,Undirected
30,131,0.6706209862879489,Undirected
30,133,0.5633051623087829,Undirected
30,135,0.6698565664126621,Undirected
30,142,0.5541492243128067,Undirected
30,149,0.4229069925055015,Undirected
30,155,0.4836444300276256,Undirected
30,162,0.5223269553572812,Undirected
30,169,0.5630460713126463,Undirected
30,170,0.5295853410445036,Undirected
30,179,0.5830414072406311,Undirected
30,187,0.7228807959383453,Undirected
30,196,0.5019967795188128,Undirected
31,42,0.6194676649845376,Undirected
31,77,0.5107316125166321,Undirected
31,86,0.4420320586509955,Undirected
31,100,0.4438474326063494,Undirected
31,139,0.5363297756033993,Undirected
31,180,0.45958762241649226,Undirected
31,197,0.5377790113976233,Undirected
32,54,0.5121067574745447,Undirected
32,55,0.42592861264211623,Undirected
32,65,0.5468063171433346,Undirected
32,66,0.43245173518856517,Undirected
32,68,0.45501899642528987,Undirected
32,75,0.4308190627671112,Undirected
32,78,0.5349335270573234,Undirected
32,97,0.4252139866533937,Undirected
32,115,0.5103849828297439,Undirected
32,116,0.4754050621431888,Undirected
32,118,0.5701663348656101,Undirected
32,120,0.4437477513331961,Undirected
32,122,0.45056368332428975,Undirected
32,124,0.4303299494816365,Undirected
32,127,0.7616011366932407,Undirected
32,136,0.4543586994151524,Undirected
32,145,0.533464368861628,Undirected
32,149,0.47831429029045364,Undirected
32,160,0.43824053943084773,Undirected
32,164,0.4920446131096823,Undirected
32,183,0.573540185504524,Undirected
32,184,0.4951886908619487,Undirected
32,199,0.6302837067668464,Undirected
33,49,0.4699499237434704,Undirected
33,60,0.46598228082415544,Undirected
33,62,0.427206681300559,Undirected
33,72,0.6868363516816797,Undirected
33,94,0.4332117252478777,Undirected
33,98,0.43872967419784853,Undirected
33,113,0.5729664346640779,Undirected
33,140,0.481222966737993,Undirected
33,148,0.49040347412418056,Undirected
33,150,0.8115497782909546,Undirected
33,155,0.5978060893220077,Undirected
33,163,0.60052715132923,Undirected
33,164,0.5728306247118679,Undirected
33,168,0.4307771596462696,Undirected
33,170,0.43715208931854554,Undirected
34,58,0.5206091401049325,Undirected
34,65,0.7585052603500603,Undirected
34,66,0.6460123258737263,Undirected
34,78,0.5031561655082423,Undirected
34,87,0.42495187628602343,Undirected
34,97,0.5521061057367045,Undirected
34,118,0.7595463477011,Undirected
34,120,0.7544060313331606,Undirected
34,122,0.45440002031892957,Undirected
34,127,0.6142472564868859,Undirected
34,136,0.6685724030346101,Undirected
34,145,0.6200977726999852,Undirected
34,156,0.43024328553909286,Undirected
34,177,0.5124649750143123,Undirected
34,183,0.5664370686432326,Undirected
34,184,0.7238563907566522,Undirected
34,199,0.5651626455944703,Undirected
35,62,0.44618299659424326,Undirected
35,79,0.6387782228922164,Undirected
35,102,0.617560217107848,Undirected
35,119,0.44317633923358957,Undirected
35,125,0.4440347284812155,Undirected
35,191,0.47736829854125473,Undirected
36,44,0.5793994438341401,Undirected
36,47,0.8257178704636489,Undirected
36,57,0.515284378120895,Undirected
36,61,0.5211510812506348,Undirected
36,62,0.42967830942061547,Undirected
36,67,0.4178311925580328,Undirected
36,69,0.4409423182631661,Undirected
36,88,0.46147709429118056,Undirected
36,91,0.47878412011813215,Undirected
36,104,0.5518476953541481,Undirected
36,121,0.5545562348800548,Undirected
36,136,0.42020036683648915,Undirected
36,137,0.4347015476200578,Undirected
36,151,0.4917433139721974,Undirected
36,171,0.46534811358169115,Undirected
36,178,0.5856506298008408,Undirected
36,188,0.4618802454623896,Undirected
36,194,0.44207399655285295,Undirected
37,38,0.45251410294837124,Undirected
37,39,0.4301500164888878,Undirected
37,55,0.4355153429514983,Undirected
37,60,0.6012597057491706,Undirected
37,63,0.4872481526464367,Undirected
37,72,0.4321130300515709,Undirected
37,74,0.5555347561596515,Undirected
37,105,0.7150672564773657,Undirected
37,112,0.49661287653562625,Undirected
37,114,0.6277336237204876,Undirected
37,124,0.4637823834997586,Undirected
37,126,0.653296692150536,Undirected
37,148,0.6021223469392901,Undirected
37,150,0.42691081138722536,Undirected
37,155,0.4280635860763948,Undirected
37,162,0.4529418478856843,Undirected
37,163,0.5729154344379173,Undirected
37,165,0.5278020432792017,Undirected
37,167,0.583898017912649,Undirected
37,185,0.4466678310523975,Undirected
37,186,0.4541859394580839,Undirected
37,190,0.418358553338007,Undirected
38,48,0.5955263494742541,Undirected
38,62,0.4827882242216334,Undirected
38,98,0.6805956595593549,Undirected
38,99,0.4981342318292705,Undirected
38,106,0.4234586936953273,Undirected
38,112,0.490055682141997,Undirected
38,126,0.5050397840596059,Undirected
38,163,0.4689439680032726,Undirected
38,165,0.5539351874574255,Undirected
39,44,0.4196081117976625,Undirected
39,45,0.44084990990863915,Undirected
39,46,0.42883370639766627,Undirected
39,54,0.8525412827323048,Undirected
39,58,0.4535823007519743,Undirected
39,74,0.527061128718678,Undirected
39,78,0.42926700920825456,Undirected
39,90,0.6396183634116676,Undirected
39,103,0.4777614564856888,Undirected
39,105,0.49589360059092613,Undirected
39,124,0.5215739529945085,Undirected
39,132,0.4320159724831884,Undirected
39,138,0.4745175627679477,Undirected
39,148,0.6079301966265573,Undirected
39,166,0.6257375927999111,Undirected
39,167,0.5921820723739532,Undirected
39,186,0.4921629391097913,Undirected
39,190,0.44692186615949053,Undirected
39,192,0.47020167899740595,Undirected
39,195,0.41829015520828255,Undirected
40,102,0.5826936719789556,Undirected
40,117,0.5114709987839967,Undirected
40,161,0.4902467931050947,Undirected
40,189,0.4662359645026652,Undirected
41,56,0.45055447887148453,Undirected
41,112,0.4516163763232465,Undirected
41,168,0.5700338173170068,Undirected
41,182,0.4988306470927521,Undirected
42,71,0.4304172759028413,Undirected
42,77,0.6331676974487871,Undirected
42,100,0.5592766186526699,Undirected
43,53,0.7164213121848815,Undirected
43,69,0.7171277019714549,Undirected
43,80,0.45143440818899483,Undirected
43,88,0.8867010866208437,Undirected
43,101,0.6146890144150864,Undirected
43,104,0.5897631300335682,Undirected
43,107,1.1116770351536553,Undirected
43,130,0.6228935910862213,Undirected
43,137,0.7074897262780708,Undirected
43,141,0.7828506462512799,Undirected
43,157,0.6110372831073435,Undirected
43,158,0.534874527297553,Undirected
43,169,0.4503524114952204,Undirected
43,171,0.4651452124974923,Undirected
43,174,0.6718035345298257,Undirected
43,176,0.7183683151103112,Undirected
43,178,0.5239057465749593,Undirected
43,188,0.4960079642460592,Undirected
43,191,0.4379910011446621,Undirected
43,194,0.7661423099518945,Undirected
44,46,0.475996369022019,Undirected
44,47,0.43089491082569953,Undirected
44,54,0.47799154227466406,Undirected
44,66,0.48335149624632806,Undirected
44,75,0.41891035871667015,Undirected
44,78,0.492874166108092,Undirected
44,83,0.5842857516599337,Undirected
44,93,0.4952137128960347,Undirected
44,118,0.4203423175958696,Undirected
44,122,0.44794268300616863,Undirected
44,147,0.4946423861735422,Undirected
44,177,0.5068422190013242,Undirected
44,183,0.428391227057953,Undirected
45,57,0.7575365475374027,Undirected
45,60,0.4533955815862743,Undirected
45,80,0.6518481744590365,Undirected
45,81,0.6151036331709561,Undirected
45,94,0.4855645241683152,Undirected
45,98,0.46205697575054333,Undirected
45,103,0.5136262959405754,Undirected
45,105,0.4774359927061203,Undirected
45,108,0.49040075738430755,Undirected
45,113,0.5356430470456262,Undirected
45,126,0.4729832009990027,Undirected
