Id,Module,Degree,Label
160,1,2.264312437874458,CC200_ROI_160
161,5,13.67686445412572,CC200_ROI_161
162,6,4.80125254930355,CC200_ROI_162
163,5,23.294879079517656,CC200_ROI_163
164,3,7.988603207600174,CC200_ROI_164
165,4,5.570290889057134,CC200_ROI_165
166,3,11.28722943591389,CC200_ROI_166
167,3,11.088882370722384,CC200_ROI_167
168,3,9.351252768914083,CC200_ROI_168
169,3,6.940699015450141,CC200_ROI_169
170,2,20.444848045053387,CC200_ROI_170
171,5,11.854972471867445,CC200_ROI_171
172,2,18.240464206781763,CC200_ROI_172
173,1,10.907980303293527,CC200_ROI_173
174,1,19.418684553859627,CC200_ROI_174
175,2,15.620466434653304,CC200_ROI_175
176,6,3.5252953819898405,CC200_ROI_176
177,2,19.144770957283924,CC200_ROI_177
178,4,3.7227087722344603,CC200_ROI_178
179,2,17.24075174537537,CC200_ROI_179
180,5,15.444189699935519,CC200_ROI_180
181,1,4.534240932796273,CC200_ROI_181
182,5,6.284390745927575,CC200_ROI_182
183,3,8.112469103310323,CC200_ROI_183
184,4,16.79754099126459,CC200_ROI_184
185,4,18.12537629927826,CC200_ROI_185
186,1,16.396558702833254,CC200_ROI_186
187,1,11.479141609522866,CC200_ROI_187
188,5,16.3277184859665,CC200_ROI_188
189,2,21.75235718473784,CC200_ROI_189
190,6,2.9487420746579063,CC200_ROI_190
191,1,13.065545271784458,CC200_ROI_191
192,6,15.071340281588387,CC200_ROI_192
193,1,13.907090800442813,CC200_ROI_193
194,6,2.6585234330100427,CC200_ROI_194
195,2,19.380209213974336,CC200_ROI_195
196,1,16.54701489694348,CC200_ROI_196
197,5,18.04461089446783,CC200_ROI_197
198,1,1.4512055169832405,CC200_ROI_198
199,6,2.6838263939440106,CC200_ROI_199
200,4,19.488043216501655,CC200_ROI_200
