Source,Target,Weight
6,125,0.5115107108250325
6,127,0.4546234374269011
6,128,0.4333908337202504
6,136,0.49803538977995643
6,147,0.5636473791322103
6,149,0.4216619188718894
6,150,0.4225580409235374
6,156,0.460736415847645
6,161,0.4480954129454815
6,163,0.7113502597290531
6,168,0.49638642723819126
6,174,0.4848001069776086
6,188,0.4558140438631806
6,191,0.453213515111346
6,197,0.8127802118714658
7,13,0.45626285969067776
7,17,0.4844533680459446
7,25,0.5396404997697944
7,38,0.6616405877366747
7,56,0.6878798978742588
7,75,0.44623677983254095
7,93,0.520020852429121
7,106,0.44897450863676047
7,115,0.5678180055464928
7,127,0.4847284603708948
7,149,0.4785213509304972
7,156,0.4884666114233544
7,163,0.4475727488686546
7,164,0.4674210597841366
7,166,0.6073407306422078
7,168,0.4864913505421818
8,13,0.44753451088268437
8,21,0.4384716763744816
8,24,0.45593490774060036
8,28,0.5255961414623515
8,50,0.518665988987475
8,60,0.6940487568805678
8,65,0.44696173005448814
8,66,0.4760820599896022
8,73,0.4682043705125862
8,76,0.5058847526096706
8,79,0.5415740249097898
8,88,0.4358020333270916
8,90,0.5476593118789799
8,96,0.7901827744011243
8,98,0.4479556561968281
8,111,0.4947766498147661
8,115,0.4230960681623673
8,123,0.699601370354834
8,146,0.46169900395888336
8,154,0.5982668165137073
8,157,0.5707494089068873
8,161,0.5228007977660148
8,171,0.5137806558318926
8,180,0.4443934911037273
8,182,0.4413711631085723
8,188,0.4451587594448193
8,200,0.45323413331424
9,10,0.5771772703479592
9,26,0.4444584950923291
9,36,0.5808992953763781
9,41,0.5176288954980026
9,63,0.4666673323830625
9,77,0.538898475327332
9,80,0.5656834836424999
9,100,0.4934754145432299
9,103,0.5910011564364889
9,118,0.8195985409530666
9,120,0.5639176605564796
9,126,0.5110189678113067
9,138,0.5242041173095316
9,152,0.6225366563443485
9,159,0.48948315719823077
9,162,0.5589785874659798
9,172,0.448559299285785
9,176,0.5454094860966118
9,177,0.5261256997758074
9,189,0.5696814656544407
9,192,0.7170135725813004
9,195,0.4375141556640202
10,36,0.6066984878734774
10,41,0.5736318982996202
10,77,0.5503251740764618
10,80,0.5416898158491756
10,100,0.46248265363573804
10,103,0.4852308291920297
10,118,0.5164330162679445
10,120,0.4777093185582229
10,126,0.7141469521611388
10,192,0.5370981257473149
11,14,0.42228059378655575
11,22,0.4257821820865142
11,39,0.4409799745180297
11,49,0.5667456716136243
11,69,0.5052305720166365
11,72,0.758037335911509
11,73,0.436260219636568
11,74,0.5261901666315678
11,82,0.5216554636975513
11,91,0.5598261900457993
11,99,0.545223331942846
11,101,0.4907772047524783
11,104,0.4655233457602633
11,107,0.6819094116776416
11,109,0.44557693839571233
11,117,0.7583231815993887
11,133,0.53543203882371
11,139,0.4518571230314987
11,140,0.4237701848861265
11,141,0.5277306229414868
11,146,0.46347505829433244
11,153,0.5159039329175115
11,173,0.4420935308605069
11,174,0.4914215483105351
11,193,0.43714122862857546
11,196,0.6012210964650122
12,22,0.42470399675093884
12,25,0.43272196058352425
12,38,0.46297154624847253
12,75,0.6478795588113888
12,106,0.43163062422825765
12,113,0.6945039515186173
12,139,0.4873247517064558
12,183,0.62765339657708
13,17,0.4588454023259141
13,18,0.4390130748540665
13,20,0.6066653884741336
13,25,0.43558048645843106
13,29,0.4233941347736095
13,33,0.4415750551225937
13,34,0.46417533618574297
13,38,0.4948210220488757
13,40,0.5717112884314572
13,45,0.4808190686972385
13,50,0.5810943428647951
13,55,0.8459184063522769
13,56,0.43740927427788956
13,59,0.6176286293057609
13,61,0.4523696662488879
13,64,0.5192775782551232
13,67,0.4945166027006953
13,73,0.6001303229169885
13,76,0.49024043001328305
13,79,0.8044580063421473
13,106,0.43859018996871285
13,115,0.6391577865284827
13,119,0.5675334444563701
13,123,0.5600762839909532
13,125,0.6195442350724397
13,128,0.45098240948365864
13,149,0.685533785446458
13,151,0.4258721704045546
13,156,0.4419445198092839
13,161,0.7559632776523124
13,165,0.4381340453361453
13,167,0.47709989728392993
13,168,0.5380779181870659
13,178,0.44010568704622055
13,182,0.6411932148771683
13,184,0.5752747597381812
13,187,0.5051063649943655
14,19,0.4604762564387098
14,49,0.5225082146980642
14,58,0.4458001984679576
14,69,0.6887504394762706
14,72,0.42497155637467693
14,82,0.4932008794311312
14,85,0.482636997829555
14,91,0.4853780199578656
14,106,0.47103483763318965
14,107,0.4850387341230193
14,117,0.4564411800880527
14,127,0.47823809105562637
14,139,0.4916348253474514
14,140,0.44749959090354074
14,150,0.4669154358654536
14,166,0.5545177636854213
14,174,0.680049601482472
14,186,0.4836211043977364
14,193,0.509917586615941
15,22,0.4823259355400757
15,47,0.7329065107298791
15,51,0.49112585464412256
15,71,0.4553005073172748
15,130,0.5029673979274275
15,135,0.47534726007499817
15,160,0.6274914431953248
16,26,0.5267371735354759
16,31,0.42868924172567635
16,34,0.4892103035096242
16,50,0.45676747236178095
16,63,0.7316470452478749
16,85,0.4882740524777268
16,93,0.4361302806371487
16,97,0.5257619699044958
16,99,0.5149086269265313
16,100,0.6808144800718903
16,114,0.5694698640910599
16,132,0.4941170114119444
16,136,0.5470539719496185
16,143,0.7429206220480216
16,150,0.6319617548257146
16,156,0.5243675654050401
16,159,0.5704493826118182
16,163,0.42962097652869663
16,170,0.48964305793938456
16,171,0.47561535579923414
16,189,0.5128098188772365
17,25,0.5130758538745962
17,34,0.6615753285405004
17,38,0.5733987538611629
17,69,0.42373348673209393
17,73,0.5164073944563343
17,93,0.45478134420008276
17,114,0.4504168399274472
17,115,0.6830664953361799
17,132,0.4810489590322824
17,144,0.46345998578565467
17,149,0.43060631824295803
17,151,0.5017020551369087
17,156,0.4635848617552464
17,164,0.8761593620298682
17,166,0.44070951631231026
17,170,0.4272420240844749
18,37,0.599639462600751
18,45,0.980273665271876
18,47,0.45075233225774936
18,48,0.5812255298377144
18,55,0.43753760274455633
18,58,0.4476002179784768
18,67,0.4317036150306875
18,79,0.45126309362456085
18,84,0.49366992106209784
18,94,0.545225790349742
18,119,0.43817048666903774
18,137,0.42920821551940525
18,146,0.42273469660504487
18,148,0.5513171110987446
18,178,0.5385720263047814
19,22,0.4221808013564906
19,46,0.6048086171200642
19,54,0.5682375918783779
19,58,0.7242378807455246
19,70,0.5815160298900393
19,81,0.7728872953989949
19,82,0.4279964398753343
19,85,0.44397080939890565
19,89,0.5540777150494676
19,97,0.6093706701774354
19,105,0.6748157639050191
19,114,0.4432164222961778
19,122,0.43767524298781024
19,147,0.7242650351355772
19,150,0.43304640356236695
19,163,0.43784814358942814
19,172,0.4319166497688801
19,174,0.6829271376502779
19,179,0.6440971120592828
20,23,0.4253342357127808
20,33,0.42297923097329204
20,35,0.422090877959931
20,40,0.5097166876670302
20,47,0.4682340565240198
20,53,0.43600581757002665
20,55,0.5740141310901472
20,59,0.834764858551869
20,67,0.6624731625965351
20,83,0.5486963062868623
20,119,0.6318978924767045
20,125,0.42619257128732657
20,137,0.45273085453626444
20,141,0.4925637501785753
20,144,0.5400396185523734
20,146,0.44250629740148245
20,165,0.4617120273450684
20,178,0.44924528375976047
20,184,0.7897197787196268
20,196,0.5946554291894193
21,28,0.6782664830719809
21,60,0.43167593634358525
21,65,0.910211349510071
21,76,0.4663731019831928
21,90,0.6164996400311078
21,96,0.6442711577751343
21,111,0.9306028507293435
21,123,0.6091862794493301
21,134,0.4698339441844384
21,188,0.5920741692519716
21,197,0.4683103967850219
22,29,0.48715515390999337
22,40,0.8100225288168141
22,46,0.5009780035776306
22,47,0.46801743660378664
22,49,0.42755971076832466
22,51,0.5834602354721722
22,53,0.45462948066831493
22,58,0.4647227907054508
22,72,0.4217781544700594
22,75,0.4515839328806845
22,91,0.6634295909486123
22,104,0.5882613933848375
22,106,0.4452001782033152
22,109,0.6463216548799894
22,112,0.43076092234085245
22,133,0.45040042201312414
22,139,0.779209381349067
22,160,0.5384893560583262
22,174,0.48362938066945005
22,193,0.5088440387830556
23,25,0.645252917056061
23,34,0.5810348402512364
23,56,0.44860970871459943
23,125,0.49638797168597315
23,141,0.4783049829860892
23,144,0.4292735322123358
23,151,0.716661212509498
23,156,0.49258128116435235
23,164,0.4784191679921659
23,165,0.4809795939265657
23,167,0.5208607860934144
23,169,0.5651330282472902
23,183,0.5268053052719227
24,33,0.686433716443565
24,35,0.6070779871910902
24,55,0.4552604726973629
24,66,0.9090887158387382
24,67,0.5497254423889313
24,69,0.45216024647809383
24,79,0.5690035904591924
24,88,0.5446276955451661
24,98,0.4980587003181277
24,107,0.4302357040441249
24,116,0.5579862449075953
24,117,0.49035157235373755
24,119,0.6706970483708159
24,121,0.8079117570411287
24,123,0.5012478251284392
24,128,0.7665905091819448
24,137,0.5670748130304665
24,146,0.902827344275614
24,150,0.43131103773138896
24,154,0.44696890480026186
24,157,0.4412857274523894
24,165,0.5341076628271141
24,178,0.45613339482316606
24,184,0.6201172246012604
24,185,0.7525131187764824
24,200,0.960448016748923
25,38,0.5103079063838548
25,59,0.5195231383084639
25,75,0.5808828894680522
25,113,0.5521454329525982
25,115,0.42152785977780083
25,119,0.4705085562308682
25,125,0.4326274025455261
25,144,0.5075120619277184
25,151,0.4599773443425449
25,164,0.6665052010645365
25,168,0.5543931382174463
26,44,0.5416189068091052
26,54,0.4792367279861877
26,63,0.5313917095010317
26,70,0.42141576741294084
26,85,0.5189806818024685
26,89,0.525322080422423
26,100,0.7738044168990759
26,102,0.8116518952078133
26,105,0.4375738407768819
26,108,0.5178019703826313
26,126,0.44673664934482843
26,131,0.6893242389452898
26,132,0.4396656139375941
26,138,0.7732826623841129
26,142,0.51352464512641
26,143,0.6237181229496606
26,150,0.4425906600958074
26,158,0.6399714598700993
26,159,0.8655774226328545
26,170,0.5723558414522073
26,172,0.6253636578854619
26,175,0.8677247168752225
26,177,0.660867502317132
26,189,0.725305179091517
26,192,0.5337679976878908
26,195,0.574316038770908
27,32,0.44060719921004077
27,43,0.5169914923462331
27,78,0.46778876753268034
27,87,0.5394414209047248
27,92,0.42298771664266266
27,101,0.44485082795376024
27,145,0.4738533180146538
27,198,0.5516218667218818
28,31,0.5490028630823293
28,50,0.45463832701424933
28,60,0.7717240762913712
28,65,0.70829141953892
28,76,0.4779497821812969
28,79,0.44054120689672005
28,90,0.6048890161326687
28,93,0.4270177863321932
28,96,0.7661218378889938
28,111,0.6525791377530442
28,123,0.6892527043915444
28,134,0.676828834289068
28,161,0.4500436177951922
28,182,0.4270132356166759
28,185,0.47569129507496316
28,188,0.5931387927560567
28,197,0.42984708193614185
29,40,0.5779930797060132
29,46,0.7636749722220387
29,55,0.5504668982777597
29,58,0.4499262802655005
29,76,0.5075382518487574
29,79,0.5260053001091612
29,81,0.5127839152269312
29,147,0.49729128515190074
29,149,0.44346964936865496
29,174,0.48150480247025695
30,52,0.4819013250807558
30,86,0.43312354654438756
31,50,0.5404301921555323
31,60,0.47554692069838034
31,64,0.5702354352395766
31,65,0.5464843842633397
31,90,0.46793866080539837
31,93,0.7812000611048908
31,96,0.4856331874992537
31,114,0.4440970567773759
31,123,0.42591425536736416
31,132,0.6942569930465549
31,134,0.542222634541074
31,136,0.7160134631057805
31,143,0.48757028220300125
31,156,0.5326584970165668
31,163,0.5225287292983821
31,170,0.5536988511151146
31,171,0.5440256615774399
31,180,0.6061138560520697
31,188,0.7134335477261112
31,197,0.5120911136220144
32,43,0.6765521936042512
32,72,0.43103499361851494
32,78,0.5917479434886018
32,87,0.4536291294685619
32,101,0.5107282436720653
32,140,0.6053125197211789
32,181,0.49842793819378145
32,198,0.551527829673712
33,35,0.42447532653036557
33,55,0.5047219602129964
33,56,0.5122337692892378
33,66,0.5333959298087068
33,67,0.4867122934618827
33,69,0.5078364726487107
33,76,0.47704512683699907
33,79,0.5521685397341357
33,107,0.4285469659186289
33,116,0.5227410310736246
33,117,0.5487409948702128
33,119,0.5632139342858201
33,121,0.4764549622388999
33,123,0.4759014961763836
33,125,0.443765070831037
33,128,0.7393044866907624
33,137,0.4487454342691638
33,146,0.5364104628504248
33,150,0.46470525759986886
33,161,0.45464535422548025
33,165,0.5280590811194754
33,184,0.5799171193475532
33,185,0.5261716223446198
33,197,0.43240083821993336
33,200,0.6440736769927982
34,50,0.49425730135747037
34,61,0.4930942613348884
34,63,0.42403188340384734
34,73,0.7133294642717575
34,95,0.4375371510511666
34,114,0.5564024278497626
34,115,0.4249159625297469
34,116,0.42349649013029006
34,141,0.47583935342928785
34,149,0.4447087532332203
34,151,0.8405773778452525
34,156,0.5837296763717666
34,164,0.5903780799225872
34,165,0.5955666352414767
34,171,0.45396770165775324
35,55,0.4251920674695534
35,59,0.5838142291969775
35,66,0.7601316251850067
35,67,0.6816168789720389
35,79,0.5168319055861168
35,88,0.4665268005120397
35,98,0.59269742383541
35,116,0.44384324652247
35,119,0.7695416145442905
35,121,0.8121885340669037
35,123,0.4442153890870036
35,128,0.6495823209249515
35,137,0.7054801284854293
35,146,0.6002432248485425
35,157,0.4508896041842922
35,165,0.45000381384155586
35,178,0.566657232190067
35,180,0.42575275126587037
35,184,0.5424263989266771
35,185,0.7669332991772534
35,200,0.6055402432068501
36,63,0.4328828812382675
36,80,0.5801815590277551
36,103,0.6119464176463999
36,120,0.44595297937373785
36,126,0.4238548882769176
36,192,0.46741643123887916
37,45,0.6163818189730668
37,48,0.8307262767953761
37,58,0.4800348719838405
37,62,0.5180272484087064
37,70,0.4350617347924312
37,89,0.46617717826295185
37,92,0.4980546206500395
37,105,0.5603610055676
37,122,0.5844649361094545
37,138,0.45016175549812115
37,145,0.42252501842712176
37,152,0.4735447137682706
37,172,0.49611708290493506
37,177,0.4337173534729543
37,179,0.6199135623673704
37,189,0.49064761705873416
38,40,0.4346761160290534
38,56,0.4544965187398456
38,61,0.6299058978102803
38,73,0.44269838495018315
38,75,0.5381371024758337
38,95,0.43384319711124397
38,106,0.7253198760625761
38,113,0.44274849315562625
38,115,0.5994879757743998
38,125,0.5023994885996363
38,127,0.6615155140580735
38,149,0.6238328594116022
38,163,0.4254269887936148
38,164,0.528647706030986
38,166,0.5420396206043568
38,168,0.5879406396651353
38,186,0.4878989542052406
38,187,0.46761923245768866
38,191,0.45607555496611174
39,49,0.5948475032810929
39,63,0.43904380360270573
39,99,0.6514193213766795
39,100,0.47163540977072216
39,107,0.4426485294459327
39,166,0.5037849765388808
40,45,0.4361950342149092
40,46,0.42806286690726975
40,47,0.4334078752781781
40,55,0.8365790672172754
40,59,0.4955685368454631
40,75,0.4834222242388113
40,84,0.43715493085624385
40,91,0.6382826968697698
40,104,0.4551823279134383
40,106,0.49392483827967115
40,125,0.539668198781668
40,133,0.44684724287190825
40,139,0.46724246079334925
40,149,0.637153804205191
40,167,0.6287302036528951
40,168,0.6321587940712923
40,191,0.42287278896351155
40,193,0.49813843077818354
41,103,0.6204122483870258
41,118,0.5780572074582976
41,152,0.4268133502575562
41,162,0.5063461686513299
41,176,0.4436764144455714
41,190,0.46730445599028636
41,192,0.424293153026163
42,113,0.45766100767686735
42,124,0.4401447155259637
42,169,0.5311171937910252
42,183,0.5040397082984516
43,72,0.48749846462265134
43,78,0.6681135509766605
43,101,0.6501711434743989
43,140,0.4351072050778121
44,54,0.7427426237986074
44,70,0.7187337594855152
44,81,0.4409393845926618
44,89,0.9322434114606285
44,102,0.6331049104234252
44,105,0.5721623947730109
44,108,1.1318405338983173
44,131,0.6321749771534391
44,138,0.7455795971839139
44,142,0.8038131501037863
44,158,0.5939864078840273
44,159,0.5082919085604316
44,172,0.4649908758895261
44,175,0.6743127443895199
44,177,0.7449474360524466
44,179,0.5088908944442538
44,189,0.524801113598722
44,192,0.4729501235331837
44,195,0.7409642722943454
45,47,0.4799803713898208
45,48,0.43670135944164656
45,55,0.4921962419328962
45,66,0.4337974721025344
45,67,0.5381634101037389
45,79,0.4943069050324979
45,84,0.6100251302196312
45,94,0.541538573240942
45,119,0.43047807818047074
45,137,0.43483526413900064
45,146,0.4413423738363419
45,148,0.5143570960832359
45,178,0.5607939519056112
45,184,0.4514695895430005
45,185,0.43710756294765396
45,200,0.43261886603864613
46,58,0.7928630170932015
46,81,0.7070745481700731
46,82,0.6261734919389128
46,104,0.4875878938762586
46,106,0.433825278612426
46,109,0.4406036304481429
46,114,0.46785561928153385
46,127,0.4258697866986141
46,139,0.5331073090469093
46,147,0.6756988993960833
46,166,0.6053195629561504
46,174,0.8319135344689834
46,191,0.46388795072615024
47,59,0.44249728445671516
47,67,0.5370962937776631
47,84,0.585608843394344
47,135,0.6112603868632648
47,148,0.4565057734179054
47,178,0.622120196883485
47,184,0.4298154048566216
48,58,0.5021748864625485
48,62,0.5944922289810141
48,89,0.4670046317112085
48,92,0.4863860787448306
48,100,0.4275512144790701
48,105,0.6461595729199643
48,122,0.5259258385102963
48,138,0.47971292750965855
48,152,0.5211437621419555
48,155,0.49264617811555667
48,172,0.5639412882855174
48,177,0.4437757010635467
48,179,0.6042991319090817
48,189,0.4913431525779168
48,199,0.4690182418608634
49,53,0.45344943183278147
49,62,0.4399071320859204
49,72,0.6488850029335513
49,82,0.43606536426181797
49,91,0.45284169879871544
49,101,0.4336537781634109
49,107,0.5687212643121801
49,109,0.44474464065054065
49,139,0.5101431080730872
49,140,0.5981766563342361
49,153,0.5769493196339307
49,174,0.4867884305974531
49,186,0.4596028505919144
49,193,0.46381932316425506
50,60,0.4624484798793099
50,64,0.7916375631772572
50,65,0.506783182367613
50,73,0.5887936393573593
50,76,0.4955169763027596
50,79,0.4988459590701039
50,90,0.6489438255822848
50,93,0.5348977327285058
50,95,0.5901831703081932
50,96,0.5245182739432729
50,97,0.4272749778093668
50,111,0.4398787455311468
50,114,0.4796547040615343
50,115,0.5549566457433968
50,116,0.45616008302286926
50,123,0.5190579047667293
50,125,0.45998696703906744
50,132,0.43563874919498635
50,134,0.5802090390295764
50,136,0.6671723515424074
50,150,0.42204679167811227
50,156,0.5884882286387554
50,161,0.5676217436206659
50,163,0.5640428410028657
50,171,0.5876636451499042
50,180,0.4595144474762005
50,182,0.6707912486389532
50,188,0.5732393433939548
50,197,0.5728271100285651
51,57,0.5106051525069063
51,58,0.49529628837010864
51,71,0.4304276839106351
51,72,0.5313626486138558
51,91,0.4533964608754417
51,104,0.4979530886825994
51,109,0.8748610242932651
51,133,0.43079087651762016
51,139,0.5388568694724585
51,160,0.7269937472362737
51,174,0.44436857839321403
52,86,0.8133647963229369
52,176,0.48036204824345635
53,57,0.44123887753514873
53,59,0.42617673052511823
53,71,0.576137268359022
53,74,0.5831311344703783
53,83,0.563487029699716
53,107,0.43149028708538967
53,112,0.4737439372487524
53,113,0.4602500951355232
53,144,0.6131338448428254
53,196,0.5757155594595007
54,70,0.9085283070633863
54,81,0.7700864283730239
54,85,0.5043865580201352
54,89,1.031529891241641
54,97,0.5451026717457135
54,102,0.5744755455125978
54,105,0.7127248793587475
54,108,0.8028341570210269
54,131,0.6678470848557927
54,138,0.8066691907332149
54,142,1.1968719331893416
54,147,0.551738522682621
54,150,0.42274121066754944
54,159,0.45256147623808485
54,170,0.6308060962565568
54,172,0.5687828748729487
54,175,0.4474278426157001
54,177,0.8295569498742851
54,179,0.6479578386867817
54,189,0.5985234555179162
54,195,0.5050097025978446
55,59,0.5926111249851896
55,66,0.43221222256199787
55,67,0.5475782885627746
55,76,0.4802921183979533
55,79,0.820144233778551
55,83,0.448935055241178
55,119,0.5613048803041796
55,123,0.4384580287092854
55,125,0.6733468379535067
55,128,0.5222888792860148
55,137,0.4346202411066544
55,149,0.4692805094125099
55,161,0.5385915521483596
55,167,0.4951364375993007
55,168,0.6014241293811549
55,178,0.44304767466156775
55,182,0.46507731327321966
55,184,0.5850572985808806
55,185,0.4418699571316411
55,200,0.4403523154382962
56,61,0.5571777854069261
56,73,0.4923502618797693
56,76,0.44586289246266536
56,82,0.5365939805023903
56,95,0.4487357245326885
56,125,0.501251508704739
56,149,0.4985724684579825
56,151,0.4525750790739713
56,156,0.5447274687056975
56,167,0.4492712099463374
57,71,0.5994958102328677
57,74,0.5169517704710984
57,112,0.43354067681463937
57,196,0.4282929202062885
58,62,0.44680355066826005
58,72,0.4711065694801232
58,81,0.541476663507982
58,82,0.4872884416959809
58,89,0.47422328546164855
58,97,0.4468138740073804
58,104,0.5320575152859
58,105,0.5673512870562434
58,109,0.5892391790256297
58,139,0.5925118425299475
58,147,0.472530715837233
58,163,0.42166794051064405
58,166,0.4525690040409088
58,174,0.7792009210270895
58,179,0.5042620674538403
58,191,0.4530704789398174
58,195,0.45200332798024745
59,66,0.4472113030960082
59,67,0.6450491006287427
59,79,0.4649349235936904
59,83,0.5783074182639383
59,119,0.7745842699345671
59,121,0.42119349730853717
59,128,0.46481626957335914
59,137,0.5307523944976911
59,144,0.6032475536638481
59,146,0.4424731599777109
59,164,0.4229068915942464
59,168,0.43424450011299065
59,178,0.5856682362437985
59,184,0.6412298409864051
60,65,0.4701084928124629
60,66,0.4610786283148947
60,76,0.4759611027854822
60,79,0.5250088109061516
60,90,0.4663777453856311
60,93,0.4880754374551744
60,96,0.5615789647795241
60,98,0.42253839763887635
60,111,0.4805921787201467
60,115,0.4751308199664984
60,123,0.6859285955149298
60,134,0.5479002802350221
60,154,0.4624121490986127
60,157,0.5701887272488254
60,161,0.48925939298708404
60,171,0.4267759366878201
60,180,0.5643244163786363
60,185,0.4755239356115945
60,188,0.4293849669391738
61,73,0.688326819381493
61,82,0.5991872739063019
61,95,0.6874809890723075
61,99,0.4359393272402447
61,106,0.5075298637887808
61,115,0.4242560495319013
61,125,0.5268434793731908
61,127,0.46991991273543143
61,133,0.5719166621409626
61,149,0.6914722306621791
61,151,0.5741828413589855
61,167,0.527768388396052
61,169,0.4221289536847512
61,173,0.5244326975734315
61,183,0.4930246871829163
61,186,0.4870826704237378
61,187,0.42398797238785846
61,191,0.7004711950862109
62,63,0.49181514190288167
62,87,0.630493029957161
62,92,0.5947679303897608
62,100,0.5880038759012445
62,103,0.4382133107737779
62,105,0.5000692003624506
62,110,0.43111808157092546
62,122,0.754899619860357
62,145,0.639465271917716
62,153,0.4257016013188303
62,155,0.5794066738574497
62,172,0.6626558427103257
62,179,0.5065920620411916
62,189,0.5204431679022574
62,190,0.4660373999111615
62,199,0.49492138893031523
63,77,0.4418279678994799
63,80,0.425065130213171
63,97,0.4419055009765859
63,99,0.5737402014800819
63,100,0.8380877170140281
63,103,0.5155358786881771
63,114,0.47939636095780935
63,122,0.45260155107859795
63,143,0.5282937235845813
63,145,0.4321697548450855
63,150,0.4760960466945956
63,158,0.4467186546721449
63,159,0.639602649026754
63,172,0.4231859345860237
63,175,0.4334859891050506
63,189,0.5523038628397514
63,192,0.4693578176241074
63,195,0.4591576264111466
64,65,0.43827416195372704
64,90,0.47172357160226414
64,93,0.6302417854869506
64,95,0.45490003239101556
64,115,0.6244418339781929
64,127,0.5412290119185958
64,132,0.5394005423349917
64,134,0.5741846448422583
64,136,0.6188692207148805
64,156,0.5075768669391345
64,161,0.4727679825988231
64,163,0.56993555892493
64,170,0.4378845094858952
64,171,0.4837210545570597
64,180,0.49243498341025427
64,182,0.49861867442671276
64,188,0.4958619244079602
64,197,0.47858201325725064
65,76,0.5804392480997445
65,79,0.4533698467647349
65,90,0.6112354146362253
65,96,0.607702824183349
65,111,0.9137638214130768
65,123,0.6509432498485973
65,134,0.5395713149029593
65,136,0.46128981018517917
65,161,0.48144590961220524
65,163,0.5767630390834451
65,182,0.4473384863703641
65,188,0.7104620809917748
65,197,0.7276870426444491
66,67,0.5480183033459319
66,69,0.5180887960245435
66,79,0.5136253810331832
66,83,0.42452480419176103
66,88,0.6020947245977526
66,98,0.6682552055203682
66,107,0.5375442896112453
66,117,0.4705491336211989
66,119,0.7814892021834288
66,121,0.7839159544125031
66,123,0.4890098612033241
66,128,0.7431050028983051
66,137,0.645668421431205
66,146,0.9042381454828293
66,153,0.4580584678002229
66,154,0.5415542791922695
66,157,0.5799788489454907
