Source,Target,Weight
18,37,0.5436512015639517
18,45,0.9017975306525841
18,47,0.42806189419496626
18,48,0.5467446539940646
18,55,0.39290938969684874
18,79,0.3993629185835528
18,84,0.42265314584147684
18,94,0.4990679674948369
18,135,0.39268104123456504
18,148,0.6202481979818861
18,152,0.4096506573153381
18,178,0.43674972988626914
19,22,0.46249465892916897
19,46,0.5338779247621512
19,51,0.47231543197868886
19,54,0.4334731959796339
19,58,0.7400146641549611
19,62,0.43190819010008236
19,70,0.5446067991397094
19,81,0.7010312269923465
19,89,0.4818707265657536
19,97,0.5110115821215548
19,105,0.6477761063772846
19,109,0.4758153163470933
19,114,0.40729587926315225
19,122,0.4427114978301876
19,139,0.4088541893318825
19,147,0.7098812060225829
19,163,0.42603360441327415
19,174,0.6551280135784326
19,179,0.6551648905179032
19,191,0.43389684343340107
20,23,0.41774527243227555
20,33,0.4387070885395909
20,35,0.39036661053432814
20,40,0.404155644930398
20,47,0.3952162950149084
20,53,0.4734147808766773
20,55,0.5607702326219589
20,59,0.7797131877055272
20,67,0.5621748755146221
20,79,0.39752754803019047
20,83,0.6148582128272232
20,112,0.43181185884215273
20,119,0.6381767756826641
20,137,0.4350012554943127
20,141,0.4903670381701543
20,144,0.5094414262412595
20,146,0.4049620018684644
20,165,0.4631486364935802
20,167,0.4037163863501351
20,184,0.7684623432750419
20,196,0.6905821740042137
21,28,0.5811642935222714
21,60,0.40984552393017215
21,65,0.6994850010375424
21,90,0.48623249724249845
21,96,0.5867238947846555
21,111,0.7454984262148605
21,123,0.4814847152500053
21,188,0.4742037229672974
22,29,0.42672343529539786
22,40,0.7921129912621153
22,46,0.4753911867236912
22,47,0.4259346507024175
22,49,0.44251593684372964
22,51,0.6905642424229015
22,58,0.5132414221471264
22,72,0.428961465670042
22,82,0.3922614996828715
22,91,0.6710560945968186
22,104,0.5230742616603736
22,106,0.46829109647756995
22,109,0.694802818574471
22,112,0.3977571515040583
22,139,0.7666882164731947
22,160,0.5670736147095178
22,174,0.5049979112407815
22,191,0.46064932939433734
23,25,0.6766032615308688
23,34,0.6242052149862548
23,50,0.40923009077687494
23,56,0.4689296410819784
23,57,0.4396244236778305
23,61,0.3991230215635947
23,73,0.4102569897776528
23,99,0.3914505190362799
23,113,0.3940763812353804
23,114,0.43613013448007465
23,125,0.4173516707721599
23,144,0.3912502633849679
23,151,0.7245254127717828
23,156,0.5736290631602617
23,164,0.46690758352076955
23,165,0.4414191218029999
23,167,0.40150605591606064
23,169,0.5451079982763597
23,183,0.4607851962832023
23,184,0.42739640614670354
24,33,0.6947612166024228
24,35,0.5945479256522861
24,55,0.41562198179842164
24,59,0.45217646866542505
24,65,0.39712336466076725
24,66,0.8738883437765526
24,67,0.4640854440643458
24,69,0.4549673337475526
24,79,0.5181396861604596
24,83,0.47503772882592665
24,88,0.45614548025783813
24,98,0.4812370959732613
24,107,0.3890285011353894
24,116,0.4974147609818511
24,119,0.7216182001724747
24,121,0.7265314575640104
24,123,0.4851531278369481
24,128,0.7829776538736283
24,137,0.5928271585688658
24,146,0.8258302451091476
24,150,0.4451634409727637
24,154,0.4072427556646088
24,157,0.43513213057957245
24,165,0.4812153540554289
24,180,0.416427683217259
24,184,0.6246453250787964
24,185,0.7058705315808299
24,200,0.907721772291209
25,34,0.4029351289073056
25,38,0.46833210237297274
25,56,0.4246932849787891
25,59,0.4983098530777739
25,64,0.4076483662809518
25,75,0.4343174555925182
25,93,0.4869145710388888
25,113,0.554926971795038
25,115,0.4291010534098485
25,119,0.4607329191560585
25,124,0.39073314801329995
25,125,0.4449344381739427
25,132,0.3945526867920174
25,144,0.4650255139881355
25,151,0.49415228285499874
25,156,0.46207061225364926
25,164,0.5829656893843221
25,168,0.5369410487833151
25,184,0.412398541437218
26,44,0.547369712031703
26,54,0.5798266379034406
26,63,0.40989220345733257
26,70,0.41267895569440105
26,81,0.3960178291816287
26,85,0.474800384742141
26,89,0.5213586549704781
26,100,0.7172243400104308
26,102,0.773180741118699
26,105,0.4058571674287975
26,108,0.5106378324039084
26,131,0.67788806321357
26,138,0.7815821581786554
26,142,0.6356007182652327
26,143,0.580713806568003
26,150,0.43840905481000747
26,158,0.6341448308997562
26,159,0.8069360124506497
26,170,0.523289394453708
26,172,0.5662918267260043
26,175,0.8838209522221772
26,177,0.6783576327348672
26,189,0.6716730902061251
26,192,0.43707999043856416
26,195,0.5843354912674029
27,87,0.4442892454420822
27,145,0.3917567510377284
28,31,0.44444530860385995
28,60,0.6420379175983014
28,65,0.5634472671482404
28,79,0.40598413173681075
28,90,0.46557343327971895
28,96,0.6573390515359887
28,111,0.5474507850978771
28,123,0.5601038853568031
28,134,0.5032205735463933
28,157,0.41859162708446374
28,188,0.43601153771928364
29,40,0.5432247364362717
29,46,0.6220393552042256
29,55,0.5442811213386793
29,76,0.4761429585094791
29,79,0.4693355394359438
29,81,0.40317573498972936
29,147,0.3949775481883527
29,167,0.43146940803212686
29,168,0.403741246581148
30,68,0.39020602318844355
30,162,0.3904390282897255
30,194,0.4218620846167941
31,50,0.41733752492230003
31,60,0.4006361915069253
31,64,0.43868833708274196
31,65,0.4559913613185351
31,90,0.38960836268840265
31,93,0.6928772727437071
31,96,0.4255955726137972
31,100,0.4002305566128804
31,116,0.39681331371020645
31,132,0.5717424498273261
31,134,0.4191599259054287
31,136,0.5557953825697818
31,143,0.48206841283767976
31,156,0.4228928160268825
31,163,0.4025894439917681
31,170,0.48447750937351053
31,171,0.4961760721699538
31,180,0.5662832019504352
31,188,0.5905760455324394
32,43,0.4020685311487081
32,78,0.4229723861408896
32,140,0.4323027578958416
33,35,0.4324830921328075
33,55,0.48901690717105917
33,56,0.48256739744275706
33,59,0.4671765958399009
33,66,0.5151571149168376
33,67,0.46053926687250873
33,69,0.5402901119149555
33,76,0.43647693686688016
33,79,0.5332617688511223
33,83,0.4133994209880371
33,107,0.3931230628186349
33,116,0.4439550538749312
33,117,0.48618337672468415
33,119,0.6408443423075417
33,121,0.4388870842566559
33,123,0.42953366068860355
33,125,0.47714756281144133
33,128,0.7865498156988572
33,137,0.5106328746964979
33,144,0.4533934817760419
33,146,0.519825905134294
33,150,0.45530051518067977
33,161,0.3996069062271572
33,165,0.532428038062532
33,184,0.6696761663961703
33,185,0.5023731777084018
33,196,0.4145066621351263
33,197,0.4139789442207249
33,200,0.5998437422948144
34,50,0.5146887892182086
34,56,0.3930825933340166
34,61,0.4109398630666288
34,73,0.6094142454809064
34,93,0.3955525114066159
34,99,0.4464637848756241
34,114,0.5369842405228422
34,132,0.3958716344654391
34,141,0.4304677909144805
34,149,0.4288542484262959
34,151,0.8302124140816299
34,156,0.649576462620893
34,164,0.6102654271846935
34,165,0.504487370379068
34,169,0.4648036406044984
34,171,0.45060109272897897
35,55,0.3978621187177941
35,59,0.4977751066531665
35,66,0.6965926009818558
35,67,0.5819142119429039
35,79,0.4880038094876156
35,83,0.46189787954508227
35,88,0.41262908089086203
35,98,0.5159742087038299
35,119,0.7437542683290519
35,121,0.7169544846431318
35,123,0.4460420713769836
35,128,0.5781793760584399
35,137,0.6284854176459757
35,146,0.6101851255735502
35,157,0.42192839198849846
35,165,0.40257307852169305
35,178,0.4682453341765226
35,184,0.5768687904546155
35,185,0.6345861185398811
35,200,0.541836691147441
36,80,0.6009913209691987
36,103,0.4797063513127026
36,192,0.450988815252774
37,44,0.4080455184853106
37,45,0.535774163799715
37,48,0.7447745332378081
37,58,0.4503825807817546
37,62,0.5000045379331381
37,63,0.4001738457687358
37,68,0.41734567343139645
37,70,0.41587718708260346
37,89,0.41610855168652805
37,92,0.4406502335068814
37,105,0.5219728345518668
37,108,0.39379763550148694
37,122,0.5250377849701735
37,152,0.43158309894552205
37,172,0.44326998253341315
37,179,0.5047796265394324
37,189,0.39312446921903316
37,199,0.40909095109544497
38,56,0.4264194513721987
38,61,0.5416133967216787
38,64,0.432091571932393
38,75,0.522228248502803
38,106,0.5407550572443671
38,113,0.47530773406540944
38,115,0.47784212486548305
38,125,0.3906653114799491
38,127,0.5820189210684646
38,149,0.4224752581554211
38,163,0.39053686737613547
38,164,0.44979538106833394
38,166,0.4842713190865267
38,168,0.529176700041335
39,49,0.4582635607941895
39,99,0.6365612775014177
39,113,0.48879570614639506
39,114,0.4142734063887582
39,127,0.39425864293270296
39,164,0.44387584636476207
39,166,0.4866354742472266
39,169,0.39408185588455447
40,46,0.4329365564916353
40,47,0.43483497459086506
40,55,0.7345348687235018
40,75,0.4373087169908206
40,91,0.6163062732684377
40,104,0.4253876334758111
40,106,0.43242467522755323
40,133,0.40159584936253595
40,139,0.47732446453136473
40,149,0.5071123577472878
40,167,0.5445459080056002
40,168,0.4369576001382168
40,187,0.4177078813986621
40,191,0.4259383261422927
40,193,0.39065554526056506
41,103,0.5375748995166463
41,118,0.49410267042895006
41,152,0.43926773299268623
41,162,0.5108721809902409
41,176,0.4141552106147819
41,190,0.46531201079405327
42,57,0.3938000882273559
42,61,0.39171904861887874
42,113,0.39457140505077654
42,169,0.46644105277914943
42,183,0.4171121999539619
43,78,0.5060885136755922
43,101,0.4640344994626219
44,48,0.3898119471144254
44,54,0.6498527285602933
44,70,0.647535163768876
44,89,0.8913177499000531
44,100,0.43141966654088015
44,102,0.532103805126408
44,105,0.5445525146025662
44,108,1.0214686786032354
44,131,0.5478481309492267
44,138,0.6971131846374345
44,142,0.6707403033866914
44,158,0.59440077651069
44,159,0.5463800920827385
44,170,0.40488061627031124
44,172,0.44952019572573
44,175,0.6696221736875632
44,177,0.6895562585796273
44,179,0.4811919186931547
44,189,0.4958714824892077
44,192,0.4288773929288918
44,195,0.8583861114065954
45,47,0.46960420135434866
45,48,0.4234799338599162
45,55,0.42898300015479024
45,67,0.4084212122816166
45,68,0.3918163373593272
45,79,0.4259713218831518
45,84,0.5165234588638864
45,94,0.4897986735805498
45,148,0.5798000799888507
45,152,0.3910360170089199
45,178,0.4497325719478268
46,51,0.44101731461940813
46,58,0.6850923714157626
46,81,0.5518412875101002
46,82,0.5772877960701241
46,95,0.4629566979807063
46,99,0.4422187371893523
46,104,0.4608465353297116
46,106,0.44533397763590066
46,109,0.5231608158636817
46,114,0.5242890169653154
46,127,0.4308631887301251
46,139,0.4917453355658443
46,147,0.5227316819625942
46,149,0.3941024115803127
46,166,0.5601633567813957
46,174,0.7183356923039392
46,183,0.42400465078877303
46,191,0.46130095370410656
47,55,0.4258919594359216
47,67,0.47426036426081275
47,84,0.5692889862891183
47,135,0.5878656175315755
47,148,0.5081763452028875
47,178,0.5815179062616753
48,58,0.49468006652341967
48,62,0.5930480582465072
48,68,0.4320020030434738
48,70,0.42057647288702926
48,81,0.3926345979586703
48,89,0.42618584764914536
48,92,0.4644535644196407
48,100,0.424384454322813
48,105,0.65081427021743
48,122,0.4876872002127637
48,138,0.4304871727602864
48,148,0.4200120517421228
48,152,0.51992243051
48,155,0.4865441523739222
48,172,0.5338249035016597
48,179,0.5710231004043728
48,189,0.3930127920837029
48,190,0.4729774452761091
48,192,0.39931747043856064
48,194,0.4428852923996252
48,195,0.4424333722672679
48,199,0.5172272705837289
49,51,0.41530455947381806
49,53,0.4264124405155538
49,58,0.41148475617869923
49,62,0.4067988405493928
49,72,0.5909308837335724
49,82,0.43435274159559745
49,91,0.4376383171648921
49,99,0.40435708892852196
49,106,0.38955116770430126
49,107,0.5041105193709619
49,109,0.4566606980435748
49,112,0.3986779440369472
49,127,0.42934486571444247
49,139,0.4999042638442689
49,140,0.5124533302160632
49,153,0.5750813385595048
49,174,0.4752707170708346
49,186,0.4713513937294536
49,187,0.4121219653217101
49,193,0.3948663760194187
50,61,0.4125644047288608
50,64,0.6387845469842861
50,73,0.5083626518214865
50,76,0.3938011816924192
50,79,0.39914312790295237
50,90,0.5311418468753718
50,93,0.46144581154742303
50,95,0.4945407116377207
50,114,0.4945465356171769
50,115,0.48023321927332946
50,125,0.42399240996811244
50,132,0.452594245628689
50,134,0.4163957594334875
50,136,0.6062494440398739
50,151,0.4667533926493106
50,156,0.5674129223018031
50,161,0.41331223714533527
50,163,0.44027321875687686
50,171,0.5452281483554327
50,182,0.5054500328626012
50,188,0.4147938344499276
50,197,0.39112353348776174
51,58,0.6421021816931116
51,62,0.42016986373270454
51,72,0.5406847791418733
51,82,0.4182073441496976
51,91,0.5438714829007956
51,104,0.5187711464759496
51,109,0.92433343015938
51,139,0.641467516806622
51,160,0.7360761066383243
51,174,0.5644970814789616
51,191,0.47489796109879734
52,86,0.743476716577866
52,162,0.44611121621816724
52,176,0.45215111010560916
53,59,0.3917810012849283
53,69,0.4279136925106971
53,71,0.5005328332892864
53,74,0.5360085958886518
53,83,0.5305142280871733
53,107,0.480974927494656
53,112,0.46667531438593457
53,113,0.44267943648401037
53,117,0.4112621813294601
53,141,0.43724501016487094
53,144,0.5689637690126166
53,153,0.40899995135531575
53,164,0.40007573441691135
53,181,0.4099083464420881
53,186,0.420130245233846
53,187,0.4015433842751586
53,196,0.5560431827343062
54,70,0.8256370395908006
54,81,0.6652431623158633
54,85,0.4389125783285114
54,89,0.9850894053209167
54,97,0.3992583706528774
54,100,0.3925504224935326
54,102,0.6011771346490262
54,105,0.6280248162031208
54,108,0.772987016040374
54,131,0.7163597062084706
54,138,0.827779463531291
54,142,1.0508539006800874
54,143,0.4163354841814091
54,147,0.4865036038555259
54,150,0.45489349246304756
54,158,0.46388636044906906
54,159,0.5308178900282087
54,170,0.5519482345124817
54,172,0.5062786285344878
54,175,0.4978237147944929
54,177,0.8264790823327455
54,179,0.5618705503651826
54,189,0.5783844771900705
54,195,0.5424640806751694
55,59,0.5690915019267699
55,67,0.5336591655128564
55,76,0.5354566374868652
55,79,0.8019607470683117
55,83,0.47601887378453245
55,119,0.5532854846179083
55,123,0.470180696264654
55,125,0.6148463897073753
55,128,0.5013079963452407
55,137,0.4581969637289869
55,146,0.4082865487445031
55,161,0.5428532240547672
55,167,0.5159801196679632
55,168,0.5699664861181286
55,178,0.39982208228045446
55,182,0.41778773786282886
55,184,0.6195772906992898
55,185,0.39339291426397566
55,196,0.4472699756851819
55,197,0.39024162142767127
55,200,0.41861378831974705
56,61,0.5913605335841287
56,73,0.4641979686237143
56,125,0.4464072611965158
56,149,0.41540612460080845
56,151,0.45857290689864993
56,156,0.5320578002245012
56,167,0.4657301708255698
56,168,0.41914407685914407
57,71,0.46667390780955453
57,74,0.4182970475915303
58,62,0.4583892460778307
58,72,0.5039588867831846
58,81,0.4819602069840231
58,82,0.4879610591323806
58,91,0.4813801060292123
58,95,0.4650311347483381
58,97,0.4056447200459949
58,104,0.5079553501304255
58,105,0.5486968749459631
58,106,0.43160261328226057
58,109,0.7018432854421973
58,114,0.46812885263071513
58,122,0.4298066657628056
58,127,0.4241314160971491
58,139,0.6114267386269855
58,147,0.40998480034236323
58,163,0.3894025634252084
58,166,0.442127937734186
58,174,0.7648640414410204
58,179,0.5292399877740128
58,191,0.5075860765881985
59,66,0.44381610948160954
59,67,0.6125520224624039
59,79,0.5197789676120108
59,83,0.6267578797035516
59,119,0.7799671172093493
59,121,0.3888854090817109
59,125,0.40663588274131157
59,128,0.48615206044004305
59,137,0.5490677950483533
59,144,0.5239904992799516
59,146,0.4640988008192122
59,161,0.39754987799362085
59,164,0.3995316648292885
59,168,0.45968842636897755
59,178,0.48952957656333207
59,184,0.6813184642281063
59,185,0.395597064283898
59,196,0.4414280758770316
59,200,0.4333225192840237
60,65,0.41131792432364556
60,76,0.39098777999433426
60,79,0.4602543122078329
60,90,0.41288748343275883
60,93,0.4212563743975831
60,96,0.5259509923350073
60,98,0.39893698467564087
60,111,0.4772186339840822
60,123,0.5782283931225303
60,134,0.4829488261135607
60,154,0.4461456972320573
60,157,0.5676577323377492
60,161,0.42053635404141887
60,180,0.48599999286538664
61,73,0.5419823153013456
61,75,0.4010184466666744
61,82,0.5169966961206235
61,95,0.5936258846274075
61,99,0.4179569937238394
61,114,0.4387762003370248
61,127,0.4221807674541895
61,149,0.519016103942194
61,151,0.5423144899855376
61,156,0.4839922894004323
61,167,0.4459646754603238
61,169,0.5020313046056497
61,183,0.5014671677915833
61,191,0.49709152789717514
62,63,0.44948910162310673
62,72,0.42325478709735537
62,87,0.551556802488135
62,92,0.5708505719418429
62,100,0.49409631984599145
62,105,0.5097733682940832
62,110,0.4044689338908844
62,122,0.7109176725179591
62,129,0.4096650547396839
62,145,0.5909431706201342
62,152,0.38945981805816726
62,153,0.43000122704568355
62,155,0.5551503982497171
62,162,0.4059145547070325
62,172,0.6123343811628875
62,179,0.5231006496239153
62,189,0.46110768260312923
62,190,0.4379553158921777
62,199,0.55022039412337
63,80,0.40992816848838465
63,97,0.3981085051360656
63,99,0.4553431478988358
63,100,0.6671734047038284
63,114,0.4363795445596388
63,122,0.4320920903669828
63,143,0.3985711437710212
63,145,0.40137718469793404
63,150,0.4014985553267416
63,156,0.4116357333880925
63,158,0.4213486469681333
63,159,0.5433973506437644
63,172,0.39453405116047535
63,189,0.5395060429932289
63,192,0.45964668253944224
63,195,0.39528023196657336
64,90,0.42458580719047395
64,93,0.5341671623370403
64,115,0.510366618296883
64,127,0.5227729328542958
64,132,0.46926209010766745
64,134,0.4781327063429645
64,136,0.5085297625170131
64,156,0.42913086163875264
64,163,0.46356573876613005
64,171,0.4444620331759652
64,180,0.4155826311505284
65,76,0.5161342469379876
65,79,0.4203258506984494
65,90,0.47073919342862014
65,96,0.5106150184699416
65,111,0.6986280551171944
65,123,0.5175614170284946
65,134,0.40828882601179844
65,136,0.4048664229697923
65,161,0.41533597382013776
65,163,0.545064003545096
65,188,0.5621373877909429
65,197,0.6383735121814852
65,200,0.3941392024559412
66,67,0.4498475340585426
66,69,0.47660839043936504
66,79,0.4344304188295818
66,83,0.5072230620309552
66,88,0.5166225062329041
66,98,0.5749457339700159
66,107,0.49780598375996654
66,117,0.39895852757161265
66,119,0.7703923987924353
66,121,0.7836017570312596
66,123,0.45667500010385376
66,128,0.6825106056755053
66,137,0.6169843921705828
66,143,0.3898791742349396
66,146,0.8704754850413032
66,150,0.3976360101348509
66,153,0.5104537404543579
66,154,0.47397807952816373
66,157,0.5246027078601193
66,165,0.4307918985855241
66,184,0.5773722096888784
66,185,0.906179025419737
66,200,0.8039501443320747
67,79,0.5627559083822952
67,83,0.5109326802006078
67,84,0.3900691999531212
67,119,0.6653360212228404
67,121,0.5211097111057924
67,123,0.4584803194618555
67,125,0.40080399051253485
67,128,0.4694657572728475
67,137,0.6266970793745221
67,144,0.40836785335044146
67,146,0.5142793777816448
67,161,0.43194470637707655
67,165,0.42018781369716207
67,178,0.7901915707475272
