Id,Module,Degree,Label
57,1,2.421012510643649,CC200_ROI_057
58,1,20.471125802032425,CC200_ROI_058
59,4,11.78912823751957,CC200_ROI_059
60,5,10.708509940405847,CC200_ROI_060
61,3,16.00574283619118,CC200_ROI_061
62,1,11.10027639682573,CC200_ROI_062
63,2,12.99224439867773,CC200_ROI_063
64,5,13.294737895919543,CC200_ROI_064
65,5,12.115476243296445,CC200_ROI_065
66,4,16.511779882973368,CC200_ROI_066
67,4,15.457350263833613,CC200_ROI_067
68,6,0.4816278498423842,CC200_ROI_068
69,4,8.235605921322975,CC200_ROI_069
70,2,11.912798715063534,CC200_ROI_070
71,1,3.4784330861686197,CC200_ROI_071
72,1,15.857128652852463,CC200_ROI_072
73,3,14.807336763501176,CC200_ROI_073
74,1,5.131315749843827,CC200_ROI_074
75,3,9.873220628743208,CC200_ROI_075
76,5,16.234618819813612,CC200_ROI_076
77,6,6.896134868434726,CC200_ROI_077
78,1,4.684041893881403,CC200_ROI_078
79,4,24.7559183997201,CC200_ROI_079
80,6,6.04943024378613,CC200_ROI_080
81,2,18.051377960874508,CC200_ROI_081
82,1,17.395841560090275,CC200_ROI_082
83,4,9.116712844719814,CC200_ROI_083
84,7,4.633979800981846,CC200_ROI_084
85,2,15.45516006685564,CC200_ROI_085
86,6,0.8510674777308052,CC200_ROI_086
87,1,4.150593789504509,CC200_ROI_087
88,4,5.889491688163108,CC200_ROI_088
89,2,19.256660456355714,CC200_ROI_089
90,5,9.494120280424534,CC200_ROI_090
91,1,18.050525175006683,CC200_ROI_091
92,1,6.460180581877623,CC200_ROI_092
93,5,11.102518343309665,CC200_ROI_093
94,7,2.6388086356498874,CC200_ROI_094
95,3,16.855317254489133,CC200_ROI_095
96,5,8.73129418134635,CC200_ROI_096
97,2,17.170491469997874,CC200_ROI_097
98,4,9.774178480664766,CC200_ROI_098
99,3,8.222086584603396,CC200_ROI_099
100,2,15.316613585838901,CC200_ROI_100
101,1,4.235706846505257,CC200_ROI_101
102,2,12.787251296066131,CC200_ROI_102
103,6,4.610497402289159,CC200_ROI_103
104,1,16.59325293225278,CC200_ROI_104
105,2,16.05049369567221,CC200_ROI_105
106,1,18.655881965717324,CC200_ROI_106
107,4,8.322815970684825,CC200_ROI_107
108,2,13.196132278254222,CC200_ROI_108
109,1,12.762215802350555,CC200_ROI_109
110,1,4.35371715246253,CC200_ROI_110
111,5,8.719612933483981,CC200_ROI_111
112,1,5.943996682579954,CC200_ROI_112
113,3,4.69618270170249,CC200_ROI_113
114,3,17.099529168990284,CC200_ROI_114
115,3,14.790431197308203,CC200_ROI_115
116,4,7.495107613994002,CC200_ROI_116
117,4,7.300296576448188,CC200_ROI_117
118,6,4.7982039403984285,CC200_ROI_118
119,4,18.359626712398406,CC200_ROI_119
120,6,5.3874726684519,CC200_ROI_120
121,4,11.784160769435509,CC200_ROI_121
122,1,7.254040799275772,CC200_ROI_122
123,5,21.394655368905198,CC200_ROI_123
124,3,1.462924313300513,CC200_ROI_124
125,3,13.177242049805798,CC200_ROI_125
126,6,6.381015629280492,CC200_ROI_126
127,3,14.931870634008897,CC200_ROI_127
128,4,16.44403799838682,CC200_ROI_128
129,1,5.018178477697713,CC200_ROI_129
130,1,0.9040077030686867,CC200_ROI_130
131,2,14.256704490526719,CC200_ROI_131
132,2,13.430191385919949,CC200_ROI_132
133,1,16.66324065309042,CC200_ROI_133
134,5,10.025889090533191,CC200_ROI_134
135,7,2.636343718700546,CC200_ROI_135
136,5,13.25207357518773,CC200_ROI_136
137,4,12.40929739197004,CC200_ROI_137
138,2,18.24031039741312,CC200_ROI_138
139,1,18.15229183287291,CC200_ROI_139
140,1,6.476809463325417,CC200_ROI_140
141,1,7.264516058201597,CC200_ROI_141
142,2,14.513432088154799,CC200_ROI_142
143,2,11.4668423436407,CC200_ROI_143
144,4,6.984159376592053,CC200_ROI_144
145,1,4.599197143403861,CC200_ROI_145
146,4,17.716352837431025,CC200_ROI_146
147,2,12.248506325016194,CC200_ROI_147
148,7,2.777260426800379,CC200_ROI_148
149,3,20.773109452162153,CC200_ROI_149
150,2,10.558352351681025,CC200_ROI_150
151,3,9.647476976928811,CC200_ROI_151
152,6,6.2771505494480895,CC200_ROI_152
153,1,6.357881738682491,CC200_ROI_153
154,4,6.819850352572354,CC200_ROI_154
155,1,4.376492986636117,CC200_ROI_155
156,3,15.524460122670364,CC200_ROI_156
157,4,7.908045517377343,CC200_ROI_157
158,2,10.657671008529835,CC200_ROI_158
159,2,18.292175055053757,CC200_ROI_159
160,1,2.3517536968346304,CC200_ROI_160
161,5,11.62924395888415,CC200_ROI_161
162,6,4.723341746677725,CC200_ROI_162
163,5,20.3483140215832,CC200_ROI_163
164,3,7.555007077113141,CC200_ROI_164
165,4,7.169571742813359,CC200_ROI_165
166,3,15.709469345096227,CC200_ROI_166
167,3,12.924551973234585,CC200_ROI_167
168,3,11.263295151557234,CC200_ROI_168
169,3,4.778208333226795,CC200_ROI_169
170,2,18.674467054364904,CC200_ROI_170
171,5,9.606220756984182,CC200_ROI_171
172,2,17.01922797484193,CC200_ROI_172
173,1,11.08838433472773,CC200_ROI_173
174,1,21.032205691489516,CC200_ROI_174
175,2,12.214161250297629,CC200_ROI_175
176,6,2.3393657664824676,CC200_ROI_176
177,2,17.35837573463054,CC200_ROI_177
178,4,10.669452477446628,CC200_ROI_178
179,2,15.469649299345601,CC200_ROI_179
180,5,8.806566936320586,CC200_ROI_180
181,1,3.0448090275166937,CC200_ROI_181
182,5,7.7157221785517764,CC200_ROI_182
183,3,7.566419278250142,CC200_ROI_183
184,4,17.473252205775477,CC200_ROI_184
185,4,11.577176102430347,CC200_ROI_185
186,1,16.944978563425316,CC200_ROI_186
187,1,12.201100278966646,CC200_ROI_187
188,5,11.850197118556533,CC200_ROI_188
189,2,19.711274799635234,CC200_ROI_189
190,6,3.0211997509054975,CC200_ROI_190
191,1,20.904818122523594,CC200_ROI_191
192,6,13.47860115090476,CC200_ROI_192
193,1,14.817381989896568,CC200_ROI_193
194,6,2.4431507917795243,CC200_ROI_194
195,2,15.724503215950257,CC200_ROI_195
196,1,9.313733759990907,CC200_ROI_196
197,5,15.284696424934893,CC200_ROI_197
198,1,1.6026417575820195,CC200_ROI_198
199,6,3.2112188389217042,CC200_ROI_199
200,4,10.922153158546504,CC200_ROI_200
