Source,Target,Weight,Type
5,196,0.8134309143402825,Undirected
5,199,0.45195620862502717,Undirected
6,12,0.44151926122410246,Undirected
6,16,0.5181327617888787,Undirected
6,24,0.5849068194302546,Undirected
6,37,0.6844658742203685,Undirected
6,55,0.6892000673037183,Undirected
6,74,0.5045588084864607,Undirected
6,92,0.4941776099439868,Undirected
6,112,0.48816813305758977,Undirected
6,114,0.5689592683010033,Undirected
6,126,0.4730799614047546,Undirected
6,148,0.4624028927041303,Undirected
6,155,0.486505832804938,Undirected
6,163,0.5166559787533664,Undirected
6,165,0.575799396637782,Undirected
6,167,0.5061758820873183,Undirected
7,20,0.5130583544637121,Undirected
7,23,0.48272719477029813,Undirected
7,27,0.6151453562107703,Undirected
7,30,0.4597617627075463,Undirected
7,49,0.5079508634887856,Undirected
7,59,0.7572846009583974,Undirected
7,64,0.5176719782546554,Undirected
7,65,0.5078955782856579,Undirected
7,75,0.5066625822789866,Undirected
7,78,0.539006108194153,Undirected
7,87,0.49239884836298353,Undirected
7,89,0.5941697906655788,Undirected
7,95,0.8566959984524086,Undirected
7,97,0.4897415163672972,Undirected
7,110,0.5680259485696094,Undirected
7,122,0.7331716594665211,Undirected
7,133,0.4531363688208374,Undirected
7,145,0.49759116225827127,Undirected
7,153,0.6683435382320374,Undirected
7,156,0.6171548499575021,Undirected
7,160,0.5044515047379018,Undirected
7,170,0.5583546919844825,Undirected
7,179,0.4763158536344702,Undirected
7,184,0.44896957674345306,Undirected
7,187,0.49700394771923606,Undirected
7,199,0.4822547354164151,Undirected
8,9,0.5721798409492519,Undirected
8,35,0.5628408375359881,Undirected
8,40,0.49484130787583647,Undirected
8,62,0.4541275821199149,Undirected
8,76,0.5246459104360484,Undirected
8,79,0.5774977677536989,Undirected
8,99,0.47737793545777946,Undirected
8,102,0.5536120029606922,Undirected
8,117,0.7744102290714849,Undirected
8,119,0.5557681778114583,Undirected
8,125,0.5028426238656584,Undirected
8,137,0.5019298254722392,Undirected
8,151,0.5994854851515152,Undirected
8,158,0.4638817451593956,Undirected
8,161,0.5359716425140533,Undirected
8,171,0.4348477002091885,Undirected
8,175,0.5282317631921563,Undirected
8,176,0.5054765362585787,Undirected
8,188,0.5469943068901622,Undirected
8,191,0.7110086237882961,Undirected
8,194,0.43551339186769555,Undirected
9,35,0.5882087625709114,Undirected
9,40,0.5424546602060206,Undirected
9,76,0.5604307262800681,Undirected
9,79,0.5664976284747903,Undirected
9,99,0.44363349104864247,Undirected
9,102,0.46546739565999457,Undirected
9,117,0.5077920718248276,Undirected
9,119,0.4967273543749355,Undirected
9,125,0.6949599981292288,Undirected
9,191,0.5457936562874952,Undirected
10,13,0.4352101645769497,Undirected
10,38,0.4485096090451051,Undirected
10,48,0.5744255955578955,Undirected
10,52,0.434861938705624,Undirected
10,68,0.5042250265569855,Undirected
10,71,0.7566699018080097,Undirected
10,72,0.47299536327921765,Undirected
10,73,0.5709777142151676,Undirected
10,81,0.515593825931859,Undirected
10,90,0.5725800813718793,Undirected
10,98,0.5191942902801506,Undirected
10,100,0.5105362400300762,Undirected
10,103,0.5002081796815906,Undirected
10,106,0.6842452590406806,Undirected
10,108,0.4781674302478985,Undirected
10,116,0.7411351727084938,Undirected
10,132,0.5641726047730601,Undirected
10,138,0.4738768960769118,Undirected
10,139,0.44511521734647025,Undirected
10,140,0.5275979576587536,Undirected
10,145,0.4513689422168103,Undirected
10,148,0.43608158846262585,Undirected
10,152,0.5357542454678957,Undirected
10,172,0.47458653850951,Undirected
10,173,0.500093777921543,Undirected
10,185,0.45259763349826204,Undirected
10,192,0.4498410161327638,Undirected
10,195,0.6187094658029118,Undirected
11,37,0.49353138048791817,Undirected
11,74,0.6471636859889035,Undirected
11,105,0.45421981776118486,Undirected
11,112,0.6488648251652618,Undirected
11,126,0.4465708417552548,Undirected
11,138,0.4791413602868141,Undirected
11,165,0.44913515223195655,Undirected
11,182,0.6028832852627066,Undirected
12,16,0.4799314642382402,Undirected
12,19,0.6179809768465454,Undirected
12,24,0.4553871362008743,Undirected
12,33,0.47392719544924794,Undirected
12,37,0.4704157690731338,Undirected
12,39,0.5463182192350367,Undirected
12,44,0.45316516062008877,Undirected
12,49,0.5907143346662878,Undirected
12,54,0.7979317081588475,Undirected
12,58,0.6154660122116323,Undirected
12,63,0.5265468405846108,Undirected
12,66,0.48487240588946157,Undirected
12,72,0.5667722035163328,Undirected
12,75,0.46370382992400666,Undirected
12,78,0.7362182028045823,Undirected
12,114,0.6294281601739039,Undirected
12,118,0.5549995654013291,Undirected
12,122,0.509661496257205,Undirected
12,124,0.6070702355665142,Undirected
12,148,0.6326340126744,Undirected
12,150,0.4397640285469117,Undirected
12,155,0.45820784288505695,Undirected
12,160,0.7338426929658174,Undirected
12,163,0.4408970443789027,Undirected
12,166,0.5047669658538055,Undirected
12,167,0.5523299756720464,Undirected
12,181,0.6038488534108738,Undirected
12,183,0.5655590435825184,Undirected
12,186,0.47514773680780575,Undirected
12,195,0.44218370817855635,Undirected
13,18,0.4925701020749077,Undirected
13,21,0.4548323034811386,Undirected
13,45,0.4479578419795515,Undirected
13,48,0.5453360216927726,Undirected
13,57,0.4484573713845341,Undirected
13,68,0.6382864825268546,Undirected
13,71,0.44727938060079775,Undirected
13,80,0.46415447720431785,Undirected
13,81,0.5103494713499401,Undirected
13,84,0.45680336939841537,Undirected
13,90,0.4991120398388348,Undirected
13,105,0.5102824053425508,Undirected
13,106,0.47080353849429313,Undirected
13,108,0.4465798912497224,Undirected
13,116,0.4378993189600058,Undirected
13,126,0.5137307085473687,Undirected
13,138,0.53436128426302,Undirected
13,139,0.47006650403823885,Undirected
13,149,0.4467871712364622,Undirected
13,162,0.46480438543738833,Undirected
13,165,0.588800095259405,Undirected
13,173,0.6979901322100925,Undirected
13,185,0.5204034419177828,Undirected
13,186,0.46613658214519055,Undirected
13,192,0.5306491742499236,Undirected
14,21,0.4673178906864175,Undirected
14,46,0.6919714848621581,Undirected
14,50,0.4758350462339409,Undirected
14,129,0.5046661945281619,Undirected
14,134,0.47141862688310965,Undirected
14,159,0.6130671602576182,Undirected
15,22,0.447866166917923,Undirected
15,25,0.5014916449814515,Undirected
15,30,0.47725388485063064,Undirected
15,33,0.4967873500552413,Undirected
15,49,0.46279117451672114,Undirected
15,62,0.7299582761968434,Undirected
15,84,0.48747942725060384,Undirected
15,92,0.4885519498651721,Undirected
15,96,0.5404335560313142,Undirected
15,98,0.47557249364926746,Undirected
15,99,0.6608588378244679,Undirected
15,113,0.5763655721435131,Undirected
15,115,0.46924910744819825,Undirected
15,131,0.5198852944378806,Undirected
15,135,0.5964087022485697,Undirected
15,142,0.7178695907481962,Undirected
15,149,0.6197230725755281,Undirected
15,155,0.5588841984053529,Undirected
15,158,0.5523878919361208,Undirected
15,162,0.4500331873091343,Undirected
15,169,0.5027389036990738,Undirected
15,170,0.5156669547944385,Undirected
15,188,0.5040607639732563,Undirected
16,24,0.5262445804730197,Undirected
16,33,0.6312032369095492,Undirected
16,37,0.5443299232608314,Undirected
16,63,0.436532597682053,Undirected
16,72,0.4819178571700972,Undirected
16,92,0.4836855457839047,Undirected
16,113,0.44569856156973936,Undirected
16,114,0.6933332043438339,Undirected
16,131,0.5076303314481562,Undirected
16,143,0.49505477816433197,Undirected
16,150,0.4838187186955197,Undirected
16,155,0.4804605538032155,Undirected
16,163,0.8557968532530196,Undirected
17,36,0.5843827798644943,Undirected
17,44,0.9519291342262074,Undirected
17,46,0.44521682255277306,Undirected
17,47,0.5598423534645665,Undirected
17,83,0.4496221544441729,Undirected
17,93,0.5091198090236417,Undirected
17,147,0.5678104373823106,Undirected
17,177,0.48064350302904163,Undirected
18,21,0.4450445986474821,Undirected
18,45,0.5896900639071979,Undirected
18,53,0.551739930374517,Undirected
18,57,0.7331735564241365,Undirected
18,69,0.5910573205001128,Undirected
18,80,0.7543744876470453,Undirected
18,84,0.4649593836139299,Undirected
18,88,0.547973174358382,Undirected
18,96,0.6121316380839275,Undirected
18,104,0.6914735619053496,Undirected
18,108,0.48327952197614493,Undirected
18,113,0.4576968305517482,Undirected
18,121,0.43811577948941205,Undirected
18,146,0.7068071291733908,Undirected
18,149,0.4480997439035827,Undirected
18,162,0.4973360023181816,Undirected
18,173,0.7212126790889937,Undirected
18,178,0.659893865682105,Undirected
18,196,0.4412569756342197,Undirected
19,22,0.43527492123252126,Undirected
19,32,0.460379482548821,Undirected
19,39,0.4797362800828356,Undirected
19,52,0.4616446347167583,Undirected
19,54,0.5809700633460829,Undirected
19,58,0.819515055388902,Undirected
19,66,0.6195554373239955,Undirected
19,82,0.5482077390475069,Undirected
19,118,0.637651227863993,Undirected
19,124,0.44520660089819974,Undirected
19,136,0.4602216554062022,Undirected
19,140,0.47628428953549645,Undirected
19,143,0.5717619139761093,Undirected
19,145,0.44479356376504975,Undirected
19,160,0.4401404136514437,Undirected
19,164,0.4600313521998905,Undirected
19,183,0.7799586185119347,Undirected
19,195,0.6158139122253947,Undirected
20,27,0.7231724189185272,Undirected
20,59,0.49623430870746454,Undirected
20,64,0.9098390029178021,Undirected
20,75,0.4709305858277516,Undirected
20,89,0.6163264085907383,Undirected
20,95,0.6961273089193964,Undirected
20,110,0.9294753805201594,Undirected
20,122,0.6340202475991622,Undirected
20,133,0.49288142770936083,Undirected
20,187,0.6041552677734141,Undirected
20,196,0.47346203314125046,Undirected
21,28,0.4974853293374356,Undirected
21,39,0.8219409898343049,Undirected
21,45,0.5654139666346129,Undirected
21,46,0.45765652312185,Undirected
21,48,0.47492855735544315,Undirected
21,50,0.6605497304174407,Undirected
21,52,0.45509768813419876,Undirected
21,57,0.5010609219143412,Undirected
21,71,0.46557907738830123,Undirected
21,74,0.43911515831303594,Undirected
21,90,0.7062638677533047,Undirected
21,103,0.607703788864525,Undirected
21,105,0.4722752873005203,Undirected
21,108,0.7381848304278562,Undirected
21,132,0.4811161882854964,Undirected
21,138,0.8424908687051119,Undirected
21,159,0.5373321033268649,Undirected
21,173,0.5592431150155224,Undirected
21,185,0.4832347393138277,Undirected
21,190,0.45229040472299264,Undirected
21,192,0.5508682479075041,Undirected
22,24,0.6456041854214574,Undirected
22,33,0.6074299403785136,Undirected
22,55,0.5018613327712664,Undirected
22,124,0.46913885912001924,Undirected
22,140,0.4672441285215754,Undirected
22,150,0.6985761748628562,Undirected
22,155,0.5330475338580379,Undirected
22,163,0.4842504785351842,Undirected
22,164,0.5119464660386205,Undirected
22,166,0.45549381023314645,Undirected
22,168,0.5802653265988951,Undirected
22,182,0.4976762413790068,Undirected
22,183,0.4373840439908472,Undirected
23,32,0.7011911442424311,Undirected
23,34,0.621827452354814,Undirected
23,54,0.4535008655319796,Undirected
23,64,0.44710156041656,Undirected
23,65,0.9535429163513574,Undirected
23,66,0.5296759095443603,Undirected
23,68,0.5142907649097462,Undirected
23,78,0.5960349456992385,Undirected
23,87,0.5540734204683011,Undirected
23,89,0.44564645179469603,Undirected
23,95,0.4446343128454935,Undirected
23,97,0.5291308632864444,Undirected
23,106,0.45900577924193403,Undirected
23,110,0.44191663291946987,Undirected
23,115,0.5882054723937075,Undirected
23,116,0.5131518890743864,Undirected
23,118,0.6944744161576513,Undirected
23,120,0.8115608138123278,Undirected
23,122,0.5361560517042718,Undirected
23,127,0.8117081297646332,Undirected
23,136,0.5864041921671141,Undirected
23,142,0.43995049958571963,Undirected
23,145,0.9296777296011703,Undirected
23,149,0.4751513593284967,Undirected
23,153,0.4785792810517801,Undirected
23,156,0.47587671278692295,Undirected
23,164,0.5122911467939294,Undirected
23,179,0.462619542322537,Undirected
23,183,0.638324034112109,Undirected
23,184,0.7763615404799608,Undirected
23,187,0.4511923840944085,Undirected
23,199,0.9655380350761029,Undirected
24,37,0.5116323539998905,Undirected
24,58,0.5228824087030963,Undirected
24,74,0.5638481578456701,Undirected
24,112,0.5695718057578039,Undirected
24,114,0.44705401613418816,Undirected
24,118,0.48163653847504434,Undirected
24,143,0.5077827068657134,Undirected
24,150,0.43800034728667653,Undirected
24,163,0.6587764125112241,Undirected
24,167,0.554205371723371,Undirected
25,30,0.44617062608807273,Undirected
25,43,0.5740490386533179,Undirected
25,53,0.5457405361363283,Undirected
25,62,0.5527609009852329,Undirected
25,69,0.4617221609779821,Undirected
25,84,0.5439912401043083,Undirected
25,88,0.5461654923350145,Undirected
25,99,0.8144918360235085,Undirected
25,101,0.8226310074998086,Undirected
25,104,0.47124046080011894,Undirected
25,107,0.5336607406500629,Undirected
25,130,0.7242899733641356,Undirected
25,131,0.4474330708325624,Undirected
25,137,0.8124916926344533,Undirected
25,141,0.5744800679567702,Undirected
25,142,0.6366295521177409,Undirected
25,149,0.4766649918338536,Undirected
25,157,0.6827816820172146,Undirected
25,158,0.9150195519958417,Undirected
25,169,0.6113084987974914,Undirected
25,171,0.6447636608988327,Undirected
25,174,0.9008776373322042,Undirected
25,176,0.7042884494399803,Undirected
25,178,0.44607029244325364,Undirected
25,188,0.7442110772340396,Undirected
25,191,0.5054590974280845,Undirected
25,194,0.6218669938113425,Undirected
26,42,0.4607973527000985,Undirected
26,86,0.4863995720237534,Undirected
26,197,0.48116970288034694,Undirected
27,30,0.5793224712235812,Undirected
27,49,0.44100140416128875,Undirected
27,59,0.8106776335515541,Undirected
27,64,0.7479903018178298,Undirected
27,65,0.4697024509294656,Undirected
27,75,0.4823592667657636,Undirected
27,78,0.4502823835661365,Undirected
27,89,0.6105843537053989,Undirected
27,95,0.8205789868544026,Undirected
27,110,0.6938948907708399,Undirected
27,122,0.7162563603312959,Undirected
27,133,0.66467796387579,Undirected
27,153,0.44289719239376024,Undirected
27,156,0.4740544985101034,Undirected
27,160,0.4432184195680323,Undirected
27,184,0.5170403376376684,Undirected
27,187,0.6133443232875585,Undirected
27,196,0.4455684476243831,Undirected
27,199,0.4604038486189409,Undirected
28,39,0.5965283404021291,Undirected
28,45,0.7166824868757858,Undirected
28,54,0.5515456210704808,Undirected
28,75,0.5015263605389061,Undirected
28,78,0.5192989868730534,Undirected
28,80,0.5004385822513173,Undirected
28,146,0.48527248895394604,Undirected
28,148,0.4399350297119892,Undirected
28,173,0.46920077635693513,Undirected
29,51,0.4393653102699842,Undirected
30,49,0.5311620680210349,Undirected
30,59,0.5111597406903358,Undirected
30,63,0.5526603646480808,Undirected
30,64,0.5781575900429832,Undirected
30,84,0.47633714632234736,Undirected
30,89,0.4900445632480496,Undirected
30,92,0.7853271874101435,Undirected
30,95,0.5366683553521001,Undirected
30,99,0.46369598881690977,Undirected
30,113,0.4354498526394149,Undirected
30,115,0.45519585952142344,Undirected
30,122,0.46033531523812976,Undirected
30,131,0.6837786693357886,Undirected
30,133,0.5488361776066828,Undirected
30,135,0.7213839747930058,Undirected
30,142,0.5622121701223389,Undirected
30,155,0.5357417345746351,Undirected
30,162,0.545994804190812,Undirected
30,169,0.5917925570818089,Undirected
30,170,0.569092543436322,Undirected
30,179,0.636958418216707,Undirected
30,187,0.7372579520185412,Undirected
30,196,0.5384919527166858,Undirected
31,42,0.6169712334733239,Undirected
31,77,0.5466398995441086,Undirected
31,100,0.4902141860947893,Undirected
31,139,0.581981127272087,Undirected
31,180,0.4632959637054088,Undirected
31,197,0.4937243505249251,Undirected
32,34,0.4406986334737334,Undirected
32,54,0.506128300600495,Undirected
32,55,0.49570989894440987,Undirected
32,65,0.5499307092523472,Undirected
32,66,0.4761251158972608,Undirected
32,68,0.5341086831753654,Undirected
32,75,0.4751967862475732,Undirected
32,78,0.550633117348951,Undirected
32,106,0.4349860329856025,Undirected
32,115,0.5134767676293686,Undirected
32,116,0.5513303319268479,Undirected
32,118,0.593344507288539,Undirected
32,120,0.4831487595943167,Undirected
32,122,0.4560754135489206,Undirected
32,124,0.46147275356425677,Undirected
32,127,0.7590568850083251,Undirected
32,136,0.46489221874376935,Undirected
32,145,0.5481431984946588,Undirected
32,149,0.45399033913347026,Undirected
32,160,0.4592123542012547,Undirected
32,164,0.5141968039732334,Undirected
32,183,0.6115333413926497,Undirected
32,184,0.5128233613248843,Undirected
32,195,0.4426007297588166,Undirected
32,196,0.43729641994699825,Undirected
32,199,0.6179675778249837,Undirected
33,49,0.5166909742531481,Undirected
33,55,0.4345191705315985,Undirected
33,60,0.48534984149738536,Undirected
33,62,0.4538320772615624,Undirected
33,72,0.7141379830958374,Undirected
33,94,0.466228671164565,Undirected
33,98,0.45347230667271643,Undirected
33,113,0.6079638238747788,Undirected
33,140,0.5092490370973887,Undirected
33,148,0.45676469391061286,Undirected
33,150,0.8428662539964241,Undirected
33,155,0.6310109777717724,Undirected
33,163,0.5749674727109576,Undirected
33,164,0.6003795766519756,Undirected
33,168,0.44112332380117064,Undirected
33,170,0.473355207930275,Undirected
34,58,0.5604525180017469,Undirected
34,65,0.7628016813083398,Undirected
34,66,0.6317893317983319,Undirected
34,78,0.5316529100995593,Undirected
34,87,0.46603436607869564,Undirected
34,97,0.5744621044782537,Undirected
34,115,0.4463344860380846,Undirected
34,118,0.7825836660765167,Undirected
34,120,0.7829757295320385,Undirected
34,122,0.4644507853014563,Undirected
34,127,0.6433336715948321,Undirected
34,136,0.6570380699368146,Undirected
34,145,0.6288516852776879,Undirected
34,156,0.4514275435475759,Undirected
34,164,0.43644881383812134,Undirected
34,177,0.4953499600473946,Undirected
34,179,0.43829978161599,Undirected
34,183,0.5689017107749877,Undirected
34,184,0.7381526879800249,Undirected
34,199,0.5981458515540684,Undirected
35,79,0.582610534689504,Undirected
35,102,0.5651109915340093,Undirected
35,119,0.44529319397161027,Undirected
35,191,0.4790489858066096,Undirected
36,44,0.5799272143571488,Undirected
36,47,0.7965768178978607,Undirected
36,57,0.4735273475071853,Undirected
36,61,0.4900770373442992,Undirected
36,88,0.44398896135430377,Undirected
36,91,0.4733723345766582,Undirected
36,104,0.5384966411083876,Undirected
36,121,0.5359618614143002,Undirected
36,151,0.45612679650883503,Undirected
36,171,0.45905926713203554,Undirected
36,178,0.5871154432789962,Undirected
36,188,0.45039147021727616,Undirected
37,55,0.46555404057850286,Undirected
37,60,0.6079296244580634,Undirected
37,74,0.5535107339448171,Undirected
37,105,0.6727417938243039,Undirected
37,112,0.474338954705624,Undirected
37,114,0.5905917381400427,Undirected
37,124,0.4837822547400477,Undirected
37,126,0.6282072895405992,Undirected
37,148,0.5710991936039199,Undirected
37,163,0.5122073480358781,Undirected
37,165,0.5389444611582374,Undirected
37,167,0.5817625572096654,Undirected
37,185,0.45277924499080857,Undirected
37,186,0.4714243781082666,Undirected
38,48,0.5731089542789507,Undirected
38,98,0.6429901574091307,Undirected
38,106,0.441614596960056,Undirected
38,112,0.4362590708992938,Undirected
38,163,0.441989221339484,Undirected
38,165,0.5294437636219858,Undirected
39,45,0.48502546715257056,Undirected
39,46,0.44980923471218476,Undirected
39,52,0.4449615372401568,Undirected
39,54,0.8048485676688567,Undirected
39,58,0.4516173978148034,Undirected
39,74,0.5148377779373816,Undirected
39,90,0.6617597875759479,Undirected
39,103,0.4729246840432229,Undirected
39,105,0.5028289389038426,Undirected
39,124,0.4957341554909919,Undirected
39,132,0.4527203920127851,Undirected
39,138,0.5375125567551498,Undirected
39,148,0.6262202705751452,Undirected
39,166,0.6158490856193034,Undirected
39,167,0.5989297983942661,Undirected
39,185,0.43566765061793156,Undirected
39,186,0.4834267883908686,Undirected
39,190,0.4398294305420499,Undirected
39,192,0.5263464175391299,Undirected
39,195,0.4543172094212797,Undirected
40,102,0.5705712879234764,Undirected
40,117,0.5312232699249102,Undirected
40,161,0.48367990992380416,Undirected
40,175,0.4436949939180375,Undirected
40,189,0.444340422888569,Undirected
40,191,0.44181891678234875,Undirected
41,112,0.45485147743462245,Undirected
41,168,0.5000619209021374,Undirected
41,182,0.49154958687342265,Undirected
42,71,0.47612776732063994,Undirected
42,77,0.6316660450629055,Undirected
42,100,0.611712736743122,Undirected
42,139,0.4424013986307326,Undirected
43,53,0.7282251095655554,Undirected
43,69,0.7223706117637587,Undirected
43,80,0.4544487181706872,Undirected
43,88,0.9325510128985839,Undirected
43,101,0.6359961738109906,Undirected
43,104,0.5912345665117474,Undirected
43,107,1.1603828979041089,Undirected
43,130,0.6596123730410562,Undirected
43,137,0.7376520939243584,Undirected
43,141,0.7740707163697335,Undirected
43,157,0.654553301076493,Undirected
43,158,0.5653385437773488,Undirected
43,169,0.44683446862138815,Undirected
43,171,0.48056611911081476,Undirected
43,174,0.7112852676088823,Undirected
43,176,0.7378373220168571,Undirected
43,178,0.5225503385724426,Undirected
43,188,0.5395481347767818,Undirected
43,191,0.4818331137418895,Undirected
43,194,0.808265717856069,Undirected
44,46,0.4682849788664212,Undirected
44,54,0.45390856090163517,Undirected
44,66,0.4727746427319831,Undirected
44,83,0.5524396075504105,Undirected
44,93,0.5017473803462843,Undirected
44,147,0.5163803794999852,Undirected
44,177,0.5130536571595272,Undirected
45,57,0.7636628795058187,Undirected
45,80,0.688284542625545,Undirected
45,81,0.6162514469870193,Undirected
45,103,0.5044745801043659,Undirected
45,105,0.45704354722273793,Undirected
45,108,0.5204011979929724,Undirected
45,113,0.4484515666552965,Undirected
45,126,0.4549213803752932,Undirected
45,138,0.5733649936060341,Undirected
45,146,0.6562704574734044,Undirected
45,165,0.6151309902777967,Undirected
45,173,0.8588308263344048,Undirected
45,190,0.4961815879244144,Undirected
46,66,0.5090614586417639,Undirected
46,83,0.567066964405364,Undirected
46,134,0.6069086170876209,Undirected
46,147,0.4459452180738829,Undirected
46,177,0.6083429783703184,Undirected
47,57,0.5069313434438238,Undirected
47,61,0.5670918103603461,Undirected
47,88,0.4606187577583491,Undirected
47,91,0.48651351207609006,Undirected
47,104,0.64620336952353,Undirected
47,121,0.4887620375095021,Undirected
47,137,0.45820122319937856,Undirected
47,151,0.5151573671103695,Undirected
