Id,Module,Degree,Label
53,1,8.636449982877886,CC200_ROI_053
54,2,15.84078184444152,CC200_ROI_054
55,4,15.781449301102136,CC200_ROI_055
56,3,5.781586378446615,CC200_ROI_056
57,1,1.8941440477250535,CC200_ROI_057
58,1,20.02377169141282,CC200_ROI_058
59,4,12.33278881234685,CC200_ROI_059
60,5,10.390449893420291,CC200_ROI_060
61,3,11.882831157212616,CC200_ROI_061
62,1,12.277982449966169,CC200_ROI_062
63,2,13.297616931381464,CC200_ROI_063
64,5,12.72235769045036,CC200_ROI_064
65,5,12.890076704150847,CC200_ROI_065
66,4,17.68238480218812,CC200_ROI_066
67,4,14.751189201384797,CC200_ROI_067
68,6,0.9380341352906103,CC200_ROI_068
69,4,9.522226771294452,CC200_ROI_069
70,2,11.6390116962911,CC200_ROI_070
71,1,2.376786855243121,CC200_ROI_071
72,1,17.798014639465002,CC200_ROI_072
73,3,13.860559915184975,CC200_ROI_073
74,1,8.701000650822731,CC200_ROI_074
75,3,8.096492252750224,CC200_ROI_075
76,5,11.916560055175182,CC200_ROI_076
77,6,7.76630387986806,CC200_ROI_077
78,1,4.644938617337481,CC200_ROI_078
79,4,24.7006817771482,CC200_ROI_079
80,6,6.476033927079488,CC200_ROI_080
81,2,16.777106709226068,CC200_ROI_081
82,1,18.358531274855608,CC200_ROI_082
83,4,10.199650026686527,CC200_ROI_083
84,7,4.180930603363926,CC200_ROI_084
85,2,14.744488540482589,CC200_ROI_085
86,6,1.1970944271499304,CC200_ROI_086
87,1,4.043651457902301,CC200_ROI_087
88,4,6.129716641135117,CC200_ROI_088
89,2,17.79662484871286,CC200_ROI_089
90,5,11.417693808543419,CC200_ROI_090
91,1,20.443941417550473,CC200_ROI_091
92,1,7.1001688322657515,CC200_ROI_092
93,5,11.434636335865957,CC200_ROI_093
94,7,2.6507843836380074,CC200_ROI_094
95,3,13.486526496979014,CC200_ROI_095
96,5,9.865864655100772,CC200_ROI_096
97,2,15.981247893740408,CC200_ROI_097
98,4,9.94292937369952,CC200_ROI_098
99,3,11.438088115428858,CC200_ROI_099
100,2,15.314585784324038,CC200_ROI_100
101,1,6.1672466433561315,CC200_ROI_101
102,2,13.79345469237806,CC200_ROI_102
103,6,3.3460568900570014,CC200_ROI_103
104,1,16.625110724413442,CC200_ROI_104
105,2,15.164347516761184,CC200_ROI_105
106,1,15.624334847816394,CC200_ROI_106
107,4,8.792727402992943,CC200_ROI_107
108,2,13.052846049155983,CC200_ROI_108
109,1,13.959844989167259,CC200_ROI_109
110,1,3.667107353922618,CC200_ROI_110
111,5,8.207997256243734,CC200_ROI_111
112,1,6.429066590821968,CC200_ROI_112
113,3,7.632597887661661,CC200_ROI_113
114,3,13.36120697838253,CC200_ROI_114
115,3,9.759949409916322,CC200_ROI_115
116,4,8.673375941320163,CC200_ROI_116
117,4,8.430050928872403,CC200_ROI_117
118,6,5.877951743512366,CC200_ROI_118
119,4,18.636366936397984,CC200_ROI_119
120,6,5.450919375470534,CC200_ROI_120
121,4,12.360784775538573,CC200_ROI_121
122,1,6.721873081440371,CC200_ROI_122
123,5,20.169889831757537,CC200_ROI_123
124,3,1.8930302572391475,CC200_ROI_124
125,3,11.961241407898026,CC200_ROI_125
126,6,6.71794751776223,CC200_ROI_126
127,3,12.796571247693235,CC200_ROI_127
128,4,16.2728786462288,CC200_ROI_128
129,1,4.795550669174258,CC200_ROI_129
130,1,0.47965523762307466,CC200_ROI_130
131,2,15.177967910367663,CC200_ROI_131
132,2,13.154145356704921,CC200_ROI_132
133,1,17.84051143580977,CC200_ROI_133
134,5,10.636629629217964,CC200_ROI_134
135,7,3.1858943836053197,CC200_ROI_135
136,5,14.035339280195625,CC200_ROI_136
137,4,12.553918169777925,CC200_ROI_137
138,2,19.89310785783024,CC200_ROI_138
139,1,18.39139273665745,CC200_ROI_139
140,1,10.23293405601815,CC200_ROI_140
141,1,8.358470234364844,CC200_ROI_141
142,2,13.767651904253714,CC200_ROI_142
143,2,13.5194257480289,CC200_ROI_143
144,4,6.939701198555583,CC200_ROI_144
145,1,3.1811601604530466,CC200_ROI_145
146,4,17.11462265021355,CC200_ROI_146
147,2,11.35185647331192,CC200_ROI_147
148,7,2.897438033718189,CC200_ROI_148
149,3,18.425272132411116,CC200_ROI_149
150,2,14.087739295048955,CC200_ROI_150
151,3,7.922793156825132,CC200_ROI_151
152,6,6.729351946036042,CC200_ROI_152
153,1,7.534264612937987,CC200_ROI_153
154,4,6.5073455719066144,CC200_ROI_154
155,1,4.777695447430501,CC200_ROI_155
156,3,13.831185262121178,CC200_ROI_156
157,4,9.499798679515777,CC200_ROI_157
158,2,11.493772685788727,CC200_ROI_158
159,2,18.756417576758725,CC200_ROI_159
160,1,2.9087633927731127,CC200_ROI_160
161,5,11.93071812028093,CC200_ROI_161
162,6,4.6643231191563475,CC200_ROI_162
163,5,15.445053987579628,CC200_ROI_163
164,3,7.40387460654727,CC200_ROI_164
165,4,7.860704811572699,CC200_ROI_165
166,3,12.556017715591686,CC200_ROI_166
167,3,10.870833761650925,CC200_ROI_167
168,3,9.063421861080023,CC200_ROI_168
169,3,7.279037201357433,CC200_ROI_169
170,2,16.57308660103341,CC200_ROI_170
171,5,9.299847615810767,CC200_ROI_171
172,2,16.27086850801736,CC200_ROI_172
173,1,11.364293279849122,CC200_ROI_173
174,1,18.9316745783513,CC200_ROI_174
175,2,14.22536685834936,CC200_ROI_175
176,6,3.5190858151513886,CC200_ROI_176
177,2,20.031407556547308,CC200_ROI_177
178,4,9.386335141887805,CC200_ROI_178
179,2,14.23297636217416,CC200_ROI_179
180,5,9.299756348319562,CC200_ROI_180
181,1,5.091307655486655,CC200_ROI_181
182,5,8.261345431231472,CC200_ROI_182
183,3,7.513030481097702,CC200_ROI_183
184,4,17.281003176121636,CC200_ROI_184
185,4,11.837557537757638,CC200_ROI_185
186,1,16.939371132370745,CC200_ROI_186
187,1,12.16938746939029,CC200_ROI_187
188,5,13.655375967811647,CC200_ROI_188
189,2,21.51418082486981,CC200_ROI_189
190,6,3.5492963760628617,CC200_ROI_190
191,1,15.98546524070262,CC200_ROI_191
192,6,15.142528361966775,CC200_ROI_192
193,1,14.81762323664304,CC200_ROI_193
194,6,2.459906789858449,CC200_ROI_194
195,2,17.522955106342923,CC200_ROI_195
196,1,12.41084377449895,CC200_ROI_196
197,5,11.033320662033887,CC200_ROI_197
198,1,1.435187786013202,CC200_ROI_198
199,6,2.8910099698715075,CC200_ROI_199
200,4,13.041275378935449,CC200_ROI_200
