Id,Module,Degree,Label
174,1,16.51379689637738,CC200_ROI_174
175,2,11.71415096888529,CC200_ROI_175
176,6,3.499122666752496,CC200_ROI_176
177,2,17.964479029402487,CC200_ROI_177
178,4,8.45155735068353,CC200_ROI_178
179,2,15.1139627218764,CC200_ROI_179
180,5,9.67820373756032,CC200_ROI_180
181,1,5.082988737909884,CC200_ROI_181
182,5,5.089160578529204,CC200_ROI_182
183,3,9.819131465971715,CC200_ROI_183
184,4,21.182984256461864,CC200_ROI_184
185,4,13.338544484337493,CC200_ROI_185
186,1,9.298164347998547,CC200_ROI_186
187,1,5.641980257707255,CC200_ROI_187
188,5,11.114324347294376,CC200_ROI_188
189,2,19.642592955167025,CC200_ROI_189
190,6,5.311785288004395,CC200_ROI_190
191,1,13.066783391021247,CC200_ROI_191
192,6,12.947029290675166,CC200_ROI_192
193,1,6.907878198665303,CC200_ROI_193
194,6,3.9417944949078008,CC200_ROI_194
195,2,14.963258187384639,CC200_ROI_195
196,1,14.19235269935064,CC200_ROI_196
197,5,9.117517653374154,CC200_ROI_197
198,1,0.46144691309673797,CC200_ROI_198
199,6,5.915402933659164,CC200_ROI_199
200,4,14.94456845190806,CC200_ROI_200
